Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Citrix,Computer Software,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,9049.289,Application Software,2020,64.81579,80.396835,173.78815,80.34558
National Association Of Realtors®,Real Estate,"Bandung, Jawa Barat, Indonesia",Indonesia,1633.088,Building contractors,2020,123.83459,94.147484,160.10612,95.52342
Imss,Hospital & Health Care,"Brisbane, Queensland, Australia",New Zealand,7795.81,Mental health care,2020,119.697235,69.05426,190.4458,73.23924
Splunk,Computer Software,"Palm Harbor, Florida, United States",United States,2659.2925,System Software,2020,64.08345,70.41848,2.148818,1.367629
Uhs,Hospital & Health Care,"Buenos Aires, Buenos Aires F.D., Argentina",Argentina,6783.4614,Special surgical services,2020,105.63213,75.415085,228.18307,109.933815
Tieto,Information Technology And Services,"Bu, Centre, France",France,14320.692,Help Desk Support,2020,1.309122,78.48114,140.56096,87.55175
Logmein,Computer Software,"Vaerlose, Hovedstaden, Denmark",Denmark,2632.058,Multiprogramming,2020,67.47975,90.9259,155.8951,105.80215
Western Union,Financial Services,"Nederland, Overijssel, Netherlands",Netherlands,10658.803,Banking,2020,182.94908,84.374985,100.237915,81.632576
Globant,Information Technology And Services,"Bern, Bern, Switzerland",Switzerland,3260.7927,Managed Print Services,2020,1.3540932,65.40132,88.27982,76.78177
Ifs,Computer Software,"Frankfurt, Hessen, Germany",Germany,1918.1172,Multimedia Authoring Software,2020,50.486027,55.77978,160.51048,85.76065
Persistent Systems,Computer Software,"Oslo, Oslo, Norway",Norway,7754.288,Application Software,2020,64.23282,70.519104,245.66487,0.36386627
Utmb,Hospital & Health Care,"Waterloo, Ontario, Canada",Canada,7086.236,Mental health care,2020,107.226234,68.50506,200.4831,88.50594
Snap Inc.,Computer Software,"Vevey, Vaud, Switzerland",Switzerland,1259.5793,Database Management,2020,41.127254,59.38976,131.4983,82.68554
Morgan Stanley,Financial Services,"Hyvinkää, Uusimaa, Finland",Finland,38025.42,Debt Management,2020,106.49531,68.872406,119.14239,39.807888
Tmf Group,Financial Services,"Diss, Norfolk, United Kingdom",United Kingdom,4677.9053,Stock Market,2020,163.95442,79.39555,200.12386,90.10941
Computacenter,Information Technology And Services,"Salamanca, Castille And León, Spain",Spain,7187.3184,Hardware support,2020,113.67731,80.5859,166.79388,90.73204
Lopes Consultoria De Imóveis - Imóveis De Terceiros,Real Estate,"Göteborg, Vaestra Goetaland, Sweden",Sweden,1213.0779,Rental and investment properties,2020,1.7013836,62.13716,93.55214,82.91454
@Properties,Real Estate,"Southbank, Victoria, Australia",Australia,1430.85,Property consultants,2020,120.5255,48.032074,97.479225,88.48697
Ryan Homes,Real Estate,"Federal, Entre Rios, Argentina",Argentina,1449.9353,New Construction,2020,120.9599,0.6793997,110.53351,93.32354
Tieto,Information Technology And Services,"Gliwice, Slaskie, Poland",Poland,10121.36,IT Consulting,2020,59.01512,69.3185,69.03625,77.05816
Dell,Information Technology And Services,"Guelph, Ontario, Canada",Canada,67810.87,Managed Print Services,2020,157.40894,0.8918697,162.79955,42.620853
Worldpay,Information Technology And Services,"North Sydney, New South Wales, Australia",Australia,2764.2102,IT Consulting,2020,40.715252,70.34795,150.15675,83.092445
Northern Trust Corporation,Financial Services,"Martinez, Buenos Aires, Argentina",Argentina,8743.337,Stock Market,2020,149.58537,58.45497,118.50181,75.605545
Quest Software,Computer Software,"Ankara, Ankara, Turkey",Turkey,3532.4878,Application Software,2020,49.64128,56.63454,114.9099,83.87842
M&T Bank,Financial Services,"Valencia, Valencia, Spain",Spain,8318.52,Tax/Audit Consulting,2020,0.87744606,1.024497,1.410777,73.95504
Absa,Financial Services,"Bilbao, Basque Country, Spain",Spain,10095.744,Banking,2020,122.46312,64.0257,186.59549,70.71575
Old Mutual,Financial Services,"Manaus, Amazonas, Brazil",Brazil,13235.932,Stock Market,2020,148.5342,75.39309,86.148285,90.25547
Pegasystems,Computer Software,"Alingsås, Vaestra Goetaland, Sweden",Sweden,4316.4697,Application Software,2020,70.48084,1.0945079,267.29276,97.17586
Lexisnexis,Information Technology And Services,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,10203.319,IT Consulting,2020,97.848724,0.65474606,200.20119,106.74257
Swedish Medical Center,Hospital & Health Care,"Plymouth, Minnesota, United States",United States,5171.976,General surgical services,2020,1.2240812,91.65318,159.37943,99.58555
Nuance Communications,Computer Software,"Portugal, Para, Brazil",Portugal,7138.4624,Multimedia Authoring Software,2020,57.858,94.396935,173.98767,0.6741004
Tata Consultancy Services,Information Technology And Services,"Glostrup, Capital Region, Denmark",Denmark,175668.72,Computer Training,2020,235.26366,2.1940196,144.61339,11.734117
Spectrum Health,Hospital & Health Care,"Houston, Texas, United States",Singapore,6134.73,Special surgical services,2020,86.82652,50.240395,215.83437,72.377754
"Keller Williams Realty, Inc.",Real Estate,"Lages, Santa Catarina, Brazil",Brazil,36279.277,Rental and investment properties,2020,74.01297,67.37594,167.1724,48.952072
Softtek,Information Technology And Services,"St Leonards, New South Wales, Australia",Australia,6049.0425,IT Consulting,2020,88.34228,59.689636,170.69217,89.64106
Cgi,Information Technology And Services,"London, England, United Kingdom",United Kingdom,36021.31,Managed Print Services,2020,91.94392,79.99319,108.267204,59.37806
Computacenter,Information Technology And Services,"Belgrano, Santiago Del Estero, Argentina",Argentina,5892.2476,Help Desk Support,2020,67.61765,89.73847,193.8499,74.18596
Duke University Health System,Hospital & Health Care,"New Delhi, Delhi, India",India,3544.8848,Laboratory services,2020,90.97905,62.38141,196.50873,65.78281
Sabre Corporation,Information Technology And Services,"Leuven, Vlaams-Brabant, Belgium",Belgium,3737.6887,Network Management,2020,0.49978098,57.929665,239.30812,101.486435
Nationwide Childrens Hospital,Hospital & Health Care,"Assebroek, West Flanders Province, Belgium",Belgium,5647.5957,Laboratory services,2020,1.4299026,0.41252744,77.945435,1.0931187
Irvine Company,Real Estate,"Verwoerdburg, Gauteng, South Africa",South Africa,2302.5396,New Construction,2020,119.12452,75.35952,0.9299798,87.90328
Texas Health Resources,Hospital & Health Care,"Puebla, Puebla, Mexico",Mexico,6098.717,Blood services,2020,2.3891807,43.536736,0.3994573,0.81924134
3I Infotech,Information Technology And Services,"Auckland, Auckland, New Zealand",New Zealand,6847.001,IT Consulting,2020,73.5369,84.208176,219.57018,104.3376
Asurion,Information Technology And Services,"Partido De Pilar, Buenos Aires, Argentina",Argentina,3301.3801,Computer Training,2020,48.191036,60.00902,91.96049,81.35908
Cerner Corporation,Information Technology And Services,"Bremen, Bremen, Germany",Germany,12004.609,Email Services,2020,72.14749,68.04515,258.7182,67.78386
Fannie Mae,Financial Services,"Tønsberg, Vestfold, Norway",Norway,10215.918,Stock Market,2020,174.3642,83.435974,254.90268,93.7019
Itc Infotech,Information Technology And Services,"Cuiaba, Mato Grosso, Brazil",Brazil,3385.8474,Cybersecurity,2020,68.29336,63.251736,167.05162,91.59623
Syntel,Information Technology And Services,"Agrate Brianza, Lombardy, Italy",Italy,14839.161,Managed Print Services,2020,88.005905,1.0333844,179.45891,2.3764105
Western Union,Financial Services,"Madurai, Tamil Nadu, India",India,4200.0703, Portfolio Management,2020,132.93303,67.3963,92.34103,104.44645
Atos,Information Technology And Services,"Oulu, Northern Ostrobothnia, Finland",Finland,44543.164,Cloud Services,2020,104.920074,79.93292,153.06683,77.5975
Advocate Health Care,Hospital & Health Care,"Vecchiano, Tuscany, Italy",Italy,6337.54,Nutritional support,2020,0.70115983,76.62431,168.6428,86.62503
Md Anderson Cancer Center,Hospital & Health Care,"Las Rozas De Madrid, Madrid, Spain",Spain,9996.628,General surgical services,2020,120.97876,57.90433,1.8659594,0.6292659
Exp Realty,Real Estate,"Wakefield, Massachusetts, United States",Canada,2055.9395,Rental and investment properties,2020,109.294044,71.76682,112.08251,0.77407163
Opentext,Computer Software,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,8137.4087,User Interface,2020,68.70059,0.82104343,208.91025,87.561584
Amp,Financial Services,"Hovik, Buskerud, Norway",Norway,3472.0134,Debt Management,2020,161.8667,91.380844,119.75609,96.65234
Old Mutual,Financial Services,"Fishers, Indiana, United States",United States,11892.811,Mutual Funds,2020,172.76433,46.30113,92.00178,96.3522
Pegasystems,Computer Software,"Burnaby, British Columbia, Canada",Canada,2777.206,Database Management,2020,45.204952,0.6467723,278.97592,93.344345
India Infoline Ltd,Financial Services,"Portugal, Para, Brazil",Portugal,4593.6816,Stock Market,2020,1.6388912,71.24528,154.25404,97.101265
Danske Bank,Financial Services,"Schindellegi, Schwyz, Switzerland",Switzerland,9033.356,Capital Restructuring,2020,0.7334058,63.325184,103.43284,82.35701
Community Health Systems,Hospital & Health Care,"Bengaluru, Karnataka, India",India,6630.679,Nutritional support,2020,0.5996001,54.664722,198.73944,81.083145
Nuance Communications,Computer Software,"Poznań, Greater Poland, Poland",Poland,6233.772,System Software,2020,61.465714,61.245045,216.50603,0.33302465
Caliber Home Loans,Financial Services,"Dublin, Dublin, Ireland",Singapore,4135.771,Debt Management,2020,174.74115,64.83685,169.43356,95.73499
Logmein,Computer Software,"Creteil, Ile-De-France, France",France,1471.9175,Application Software,2020,41.8231,42.912838,78.39021,89.904274
Softtek,Information Technology And Services,"Strasbourg, Grand Est, France",France,7223.4517,Email Services,2020,67.87982,68.00915,229.73709,113.03935
Fresenius Medical Care,Hospital & Health Care,"A, Syddanmark, Denmark",Denmark,23054.941,Blood services,2020,107.2096,74.94803,216.04254,84.62418
Sotheby'S International Realty,Real Estate,"Oulu, Northern Ostrobothnia, Finland",Finland,2691.304,Building contractors,2020,121.38841,42.266975,105.65922,81.20235
Freddie Mac,Financial Services,"Amadora, Lisbon, Portugal",Portugal,4987.7456,Tax/Audit Consulting,2020,162.53442,42.889637,137.87788,80.42332
Pnc,Financial Services,"Gliwice, Slaskie, Poland",Poland,35495.85,Tax/Audit Consulting,2020,203.93614,52.417187,202.34776,70.144615
Jll India,Real Estate,"Lyngby, Central Jutland, Denmark",Denmark,809.5451,Rental and investment properties,2020,1.3572501,1.5910776,168.03172,1.1973969
Gfi Informatique,Information Technology And Services,"Pearl River, Mississippi, United States",Singapore,3030.9688,Hardware support,2020,55.868927,0.5347644,139.33382,70.18136
Ifc - International Finance Corporation,Financial Services,"Vaxjo, Kronobergs Lan, Sweden",Sweden,4655.771,Capital Restructuring,2020,171.8879,77.5989,1.5445257,94.803276
Softtek,Information Technology And Services,"Jaipur, Rajasthan, India",India,5837.359,Email Services,2020,1.0660095,0.6219642,172.61215,1.2879038
Hcl Technologies,Information Technology And Services,"Wellington, Florida, United States",New Zealand,67394.53,Network Management,2020,133.89363,68.74908,3.6182928,49.029118
Absa,Financial Services,"Pacheco, California, United States",United States,22496.336,Debt Management,2020,157.9368,87.16556,124.56178,80.88834
Csc,Information Technology And Services,"Thiruvananthapuram, Kerala, India",India,46287.773,Cloud Services,2020,72.51068,112.960045,134.8506,51.558567
Gfi Informatique,Information Technology And Services,"Chicago, Illinois, United States",Singapore,6917.9844,Help Desk Support,2020,102.819786,63.264587,170.58473,106.09389
Erasmus Mc,Hospital & Health Care,"Gurgaon, Haryana, India",India,4378.534,General surgical services,2020,83.38046,76.74518,57.628006,68.18462
American Medical Response,Hospital & Health Care,"Jyvaeskylae, Central Finland, Finland",Finland,5087.214,Blood services,2020,1.7234013,70.09887,272.81317,0.81378657
Ohiohealth,Hospital & Health Care,"Claremont, Western Cape, South Africa",South Africa,3272.0413,Transportation,2020,0.7023529,1.4824461,94.17124,74.74785
Indiana University Health,Hospital & Health Care,"Gosselies, Hainaut Province, Belgium",Belgium,4045.9785,Short-term hospitalization,2020,102.98826,77.95311,161.33453,0.8127633
Unitedhealth Group,Hospital & Health Care,"Winschoten, Groningen, Netherlands",Netherlands,51862.41,Laboratory services,2020,149.43192,0.83245426,136.12671,29.311237
Fujitsu,Information Technology And Services,"Toowong, Queensland, Australia",Australia,23563.82,Computer Training,2020,94.29029,60.81153,204.65462,87.30975
Hcl Technologies,Information Technology And Services,"Trento, Trentino-Alto Adige, Italy",Italy,51911.633,Cloud Services,2020,78.28523,0.8076817,109.15797,0.41406515
Commonwealth Bank,Financial Services,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,25488.033,Banking,2020,3.0614731,70.077934,123.182724,79.94038
Autodesk,Computer Software,"Jakarta, Jakarta, Indonesia",Indonesia,8087.477,User Interface,2020,64.830505,86.69874,139.27054,89.19411
Teradata,Information Technology And Services,"Carouge, Geneva, Switzerland",Switzerland,8620.53,Email Services,2020,64.60407,71.31363,229.71568,76.4482
Citi,Financial Services,"Meyrin, Geneva, Switzerland",Switzerland,104376.73,Insurance,2020,258.31274,44.810345,142.34627,7.4449563
Fraser Health Authority,Hospital & Health Care,"Shepparton, Victoria, Australia",Australia,6983.9106,Transportation,2020,116.30169,75.97322,142.78854,87.69403
Harcourts Real Estate,Real Estate,"Nederland, Overijssel, Netherlands",Netherlands,1617.1348,Architects,2020,113.86751,0.9152915,83.10633,77.27263
Centura Health,Hospital & Health Care,"Espoo, Southern Finland, Finland",Finland,3371.512,Nutritional support,2020,88.73093,73.88448,72.596886,78.331215
Baylor Scott & White Health,Hospital & Health Care,"Bekasi, Jawa Barat, Indonesia",Indonesia,11924.376,Short-term hospitalization,2020,104.76012,71.07755,79.44982,1.8944334
Concur,Computer Software,"Chinghochen, Xinjiang, China",China,4995.267,Desktop Publishing,2020,59.707676,59.25359,171.37932,0.3310803
Swedish Medical Center,Hospital & Health Care,"Kraków, Lesser Poland Voivodeship, Poland",Poland,3853.586,Short-term hospitalization,2020,89.26981,74.479454,108.41799,85.639366
Charles Schwab,Financial Services,"Sandviga, Aust-Agder, Norway",Norway,12313.038,Insurance,2020,158.70303,41.879696,133.76428,0.7242241
Lincoln Property Company,Real Estate,"Savo, Pirkanmaa, Finland",Finland,1906.7739,Home inspection,2020,121.71701,68.30188,1.1061568,83.36754
Csg International,Computer Software,"Aarau, Aargau, Switzerland",Switzerland,2215.285,Operating Systems,2020,56.798687,78.06256,197.89117,101.56339
Igt,Computer Software,"Antony, Ile-De-France, France",France,4263.3394,Desktop Publishing,2020,0.51838917,65.186646,0.84753835,1.4778037
Orlando Health,Hospital & Health Care,"San Pedro Garza García, Nuevo León, Mexico",Mexico,3639.1667,Transportation,2020,89.372154,49.3105,81.81136,81.71109
Tech Mahindra,Information Technology And Services,"Mariano Moreno, Buenos Aires, Argentina",Argentina,74132.664,Managed Print Services,2020,127.034,76.98949,164.43575,56.222088
Comarch,Computer Software,"Gujrat, West Bengal, India",India,1498.1104,Operating Systems,2020,46.356358,63.84715,162.22661,78.86225
Emaar,Real Estate,"Cher, Centre, France",France,2857.3435,Home inspection,2020,123.983795,85.1271,248.07954,95.71628
Opentext,Computer Software,"Alcobendas, Madrid, Spain",Spain,4618.118,Database Management,2020,0.66550595,95.99437,120.78411,81.2577
Texas Health Resources,Hospital & Health Care,"Morelia, Michoacan, Mexico",Mexico,4790.6333,Mental health care,2020,83.048134,55.998936,182.78308,66.33458
Primerica,Financial Services,"Lainate, Lombardy, Italy",Italy,12755.035,Capital Restructuring,2020,161.23572,58.776207,197.87508,68.06639
Remax Business,Real Estate,"Auckland, Auckland, New Zealand",New Zealand,938.0922,Property Staging,2020,124.08202,1.5686507,142.28377,2.5155993
Uhs,Hospital & Health Care,"Drammen, Buskerud, Norway",Norway,3838.153,Mental health care,2020,93.601524,1.2201573,118.38575,82.07673
Earth Infrastructures Ltd.,Real Estate,"Olsztyn, Warminsko-Mazurskie, Poland",Poland,959.70795,Home inspection,2020,111.9966,0.2974862,185.21239,0.85295665
Citi,Financial Services,"Vila Nova De Gaia, Porto, Portugal",Portugal,122113.5,Debt Management,2020,283.83026,1.2900321,162.93059,93.07755
Alibaba Group,Information Technology And Services,"Dublin, Dublin, Ireland",Singapore,2792.847,Network Management,2020,0.93785095,65.38572,170.39839,70.88886
F-Secure Corporation,Computer Software,"Alingsås, Vaestra Goetaland, Sweden",Sweden,3132.0745,Database Management,2020,53.978477,73.773605,99.78659,1.5234005
Tmf Group,Financial Services,"Domingos Martins, Espirito Santo, Brazil",Brazil,3694.244,Tax/Audit Consulting,2020,2.8123186,82.38522,198.4462,92.196526
Hcl Technologies,Information Technology And Services,"Vimercate, Lombardy, Italy",Italy,67059.99,Hardware support,2020,107.99066,86.226944,236.1757,29.728653
Exp Realty,Real Estate,"Glostrup, Capital Region, Denmark",Denmark,3545.7405,Rental and investment properties,2020,122.38622,66.60905,157.0537,94.08375
Ibm,Information Technology And Services,"Visakhapatnam, Andhra Pradesh, India",India,298539.97,Cloud Services,2020,284.4749,51.98909,165.44739,68.92305
Imss,Hospital & Health Care,"Julfa, Ras Al Khaimah, United Arab Emirates",United Arab Emirates,13789.935,Laboratory services,2020,97.23864,39.13803,125.17087,70.01769
Softtek,Information Technology And Services,"Risskov, Central Jutland, Denmark",Denmark,6128.2876,Backup & Disaster Recovery,2020,1.5717396,65.3704,143.71652,112.569336
Northside Hospital,Hospital & Health Care,"Gescher, North Rhine-Westphalia, Germany",Germany,4578.42,Emergency room services,2020,108.5403,1.2455342,169.80278,95.65725
Tibco Software Inc.,Computer Software,"Goteborg, Vastra Gotaland, Sweden",Sweden,1534.3518,Application Software,2020,44.66786,54.584183,187.27654,78.44136
Franklin Templeton Investments,Financial Services,"Sandviga, Aust-Agder, Norway",Norway,7763.9556,Banking,2020,155.48933,64.73566,2.17887,97.20608
Usaa,Financial Services,"Newmarket, Auckland, New Zealand",New Zealand,23497.629, Portfolio Management,2020,168.8448,82.44969,192.16231,74.18702
Fico®,Computer Software,"Rzeszow, Podkarpackie, Poland",Poland,3546.9336,Operating Systems,2020,62.148285,58.107456,107.57379,92.53747
West Usa Realty,Real Estate,"Chengdu, Sichuan, China",China,1485.5507,Property Staging,2020,1.9610333,51.38088,222.35126,89.7225
Barclays Africa Group Limited,Financial Services,"Zwijnaarde, East Flanders Province, Belgium",Belgium,5627.839,Insurance,2020,162.52141,78.99492,145.97084,109.08719
Sopra Steria,Information Technology And Services,"Manises, Valencia, Spain",Spain,22077.973,Backup & Disaster Recovery,2020,100.39144,60.754402,97.16371,51.71971
Brookdale,Hospital & Health Care,"Barat, West Java, Indonesia",Indonesia,9321.243,Mental health care,2020,112.108055,77.22395,161.53815,78.20193
Associated Bank,Financial Services,"St Leonards, New South Wales, Australia",Australia,2271.8865,Capital Restructuring,2020,123.91723,73.93286,114.05125,90.15725
Pegasystems,Computer Software,"Stockholm, Stockholm, Sweden",Sweden,3467.814,Operating Systems,2020,53.441288,44.133923,1.206681,94.426285
Cerner Corporation,Information Technology And Services,"Jena, Thuringia, Germany",Germany,24636.78,IT Consulting,2020,87.65887,71.741005,247.93031,87.93619
Caci International Inc,Information Technology And Services,"Litzmannstadt, Lodzkie, Poland",Poland,6026.986,Help Desk Support,2020,45.55667,50.609905,121.08533,68.101814
Pegasystems,Computer Software,"Bondi Junction, New South Wales, Australia",Australia,4589.9966,Multimedia Authoring Software,2020,56.13992,59.5179,137.84555,2.0033708
Temenos,Computer Software,"Nova Lima, Minas Gerais, Brazil",Brazil,3405.3027,Desktop Publishing,2020,56.545,70.02202,219.30762,92.18507
Utmb,Hospital & Health Care,"Guangzhou, Guangdong, China",China,6828.342,Mental health care,2020,115.35961,57.013977,70.26413,79.77995
Polaris Financial Technology Limited,Information Technology And Services,"Goteborg, Vastra Gotaland, Sweden",Sweden,3453.7463,IT Consulting,2020,36.424236,65.08327,0.8743281,86.485916
Bb&T,Financial Services,"Don Mills, Ontario, Canada",Canada,19175.46,Professional Advisory,2020,151.04665,63.383053,144.51538,0.4297348
Tsys,Financial Services,"Mar Del Plata, Buenos Aires, Argentina",Argentina,2169.824,Stock Market,2020,2.715212,49.20284,106.63071,69.4985
Iqvia,Hospital & Health Care,"Surat, Gujarat, India",India,20830.648,Nutritional support,2020,117.569336,63.059845,174.621,2.0040817
Arrow Electronics,Information Technology And Services,"Benito Juarez, Distrito Federal, Mexico",Mexico,8725.855,Email Services,2020,41.913155,0.697887,156.08878,1.7694088
The Mathworks,Computer Software,"Solna, Stockholm, Sweden",Sweden,1548.3475,User Interface,2020,43.354023,0.8830382,1.1045129,82.98336
Docusign,Computer Software,"Peking, Beijing, China",China,2904.02,User Interface,2020,53.860638,2.5205371,233.90416,94.45176
Ifs,Computer Software,"Virum, Capital Region, Denmark",Denmark,1884.475,Desktop Publishing,2020,39.653538,43.760826,1.71932,75.805275
Transamerica,Financial Services,"Newton, Auckland, New Zealand",New Zealand,4771.607, Portfolio Management,2020,128.84361,59.51885,122.9794,72.30759
Hyland,Computer Software,"Humanes De Madrid, Madrid, Spain",Spain,2436.0498,Database Management,2020,62.874924,44.407345,125.17687,80.91497
Re/Max,Real Estate,"Wetzikon, Zurich, Switzerland",Switzerland,12561.099,Buying Real Estate,2020,131.51938,75.54776,225.49376,73.02154
K. Hovnanian Homes,Real Estate,"Palmerston North, Wellington, New Zealand",New Zealand,2262.9084,Home inspection,2020,117.4571,87.25206,206.63507,96.977776
Christus Health,Hospital & Health Care,"Gieten, Drenthe, Netherlands",Netherlands,6880.9263,General surgical services,2020,114.99385,84.169716,214.14644,95.60865
Teksystems,Information Technology And Services,"Meyrin, Geneva, Switzerland",Switzerland,17718.295,IT Consulting,2020,84.03978,56.102856,177.42348,67.81938
Globant,Information Technology And Services,"Amaro, Friuli Venezia Giulia, Italy",Italy,5296.283,Computer Training,2020,75.9355,63.565876,263.50644,76.20755
Allianz,Financial Services,"Vaxjo, Kronobergs Lan, Sweden",Sweden,20788.31,Mutual Funds,2020,186.86348,48.05668,141.58745,84.86025
Asurion,Information Technology And Services,"Aaso, Syddanmark, Denmark",Denmark,5488.1177,Backup & Disaster Recovery,2020,56.97573,71.40025,132.14793,0.7062509
Motorola Solutions,Information Technology And Services,"Ajax, Ontario, Canada",Canada,10201.978,Cybersecurity,2020,71.21199,64.16544,141.6141,96.90643
