Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Amadeus It Group,Information Technology And Services,"Esbjerg, Syddanmark, Denmark",Denmark,3.434276,Backup & Disaster Recovery,2020,78.80168,1.274195,169.71352,92.25934
Allen Tate Realtors,Real Estate,"Egham, Surrey, United Kingdom",United Kingdom,2534.8796,Property Staging,2020,116.459404,44.903507,139.82628,92.698166
Stefanini,Information Technology And Services,"Juarez, Mexico, Mexico",Mexico,4384.736,Email Services,2020,38.863228,0.72040975,69.23073,0.34555262
John L Scott Real Estate,Real Estate,"Uden, Noord-Brabant, Netherlands",Netherlands,1719.8566,Property consultants,2020,109.44551,51.527264,1.2706453,85.2221
Barclaycard,Financial Services,"Birmingham, Alabama, United States",Canada,3123.385,Insurance,2020,145.19739,58.744343,216.72098,89.39795
Efi,Computer Software,"Sariyer, Istanbul, Turkey",Turkey,2427.992,User Interface,2020,50.21888,64.711,86.58066,87.3492
Capco,Financial Services,"Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,4472.8174,Wealth Management,2020,176.83337,81.038,242.71547,88.26653
Symantec,Computer Software,"Martinez, Buenos Aires, Argentina",Argentina,14908.749,Personal Productivity Software,2020,69.87501,78.55294,151.64488,79.627945
Altus Group,Real Estate,"Claremont, Western Cape, South Africa",South Africa,1296.3066,New Construction,2020,117.10464,0.9457255,216.59813,87.41547
Momentum,Financial Services,"Mcdonough, Georgia, United States",United States,2814.9507,Mutual Funds,2020,143.0533,60.174797,172.19475,1.5713024
Fidelity Investments,Financial Services,"Guadalajara, Jalisco, Mexico",Mexico,38692.426,Stock Market,2020,159.08002,100.93762,185.99951,69.13092
Softwareone,Computer Software,"Bekasi, West Java, Indonesia",Indonesia,2294.5144,System Software,2020,39.51925,69.98964,235.84906,93.600044
William Raveis Real Estate,Real Estate,"Jardim Paulista, Sao Paulo, Brazil",Brazil,1804.1115,Rental and investment properties,2020,121.2484,58.46189,93.47084,80.71981
F-Secure Corporation,Computer Software,"Od, Bayern, Germany",Germany,2168.0044,Multiprogramming,2020,40.204334,57.000324,90.41065,88.69894
Teradata,Information Technology And Services,"Jumeirah, Dubai, United Arab Emirates",United Arab Emirates,4292.5986,IT Consulting,2020,49.747536,50.723118,94.2446,72.13744
Baylor Scott & White Health,Hospital & Health Care,"Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,6583.93,Emergency room services,2020,108.81357,78.303925,182.83495,72.41242
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Romford, Havering, United Kingdom",United Kingdom,1031.9878,Rental and investment properties,2020,115.70083,58.825817,121.350075,77.23273
Citrix,Computer Software,"Chiasso, Ticino, Switzerland",Switzerland,4340.0503,System Software,2020,58.043205,76.149086,192.61746,85.503525
Gm Financial,Financial Services,"Daira, Dubai, United Arab Emirates",United Arab Emirates,3183.1028,Insurance,2020,139.92459,53.09655,91.48043,84.12622
Epic,Computer Software,"Nashik, Maharashtra, India",India,5565.814,Multiprogramming,2020,0.22047892,67.18218,2.2444677,1.2534404
Hca,Hospital & Health Care,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,22706.354,X ray/radiology services,2020,130.74158,77.28053,1.4762301,81.184135
Lj Hooker,Real Estate,"Joinville, Santa Catarina, Brazil",Brazil,2312.8894,Buying Real Estate,2020,124.872406,71.30373,129.76797,84.69473
Sophos,Computer Software,"Gallipolis, Ohio, United States",United States,2273.5474,Application Software,2020,54.015656,70.66816,2.3155608,1.1412396
Wipro Technologies,Information Technology And Services,"Santana De Parnaíba, Sao Paulo, Brazil",Brazil,109986.086,IT Consulting,2020,143.71826,1.295447,238.52463,9.709076
Blackbaud,Computer Software,"Bergamo, Lombardy, Italy",Italy,2177.6433,Desktop Publishing,2020,48.713367,74.130585,121.266945,84.715546
Fairview Health Services,Hospital & Health Care,"Pondicherry, Puducherry, India",India,5787.3843,Blood services,2020,117.5154,64.75509,185.63373,104.28941
Epam Systems,Computer Software,"Aimargues, Occitanie, France",France,13429.397,User Interface,2020,62.781773,45.94052,88.90294,1.2812896
Edward Jones,Financial Services,"Humanes De Madrid, Madrid, Spain",Spain,25388.123,Mutual Funds,2020,170.45584,92.03427,188.32329,79.73873
Vmware,Computer Software,"Getafe, Madrid, Spain",Spain,23929.566,Personal Productivity Software,2020,73.28107,85.044846,2.610773,82.51053
Massachusetts General Hospital,Hospital & Health Care,"Vicente Lopez, Buenos Aires, Argentina",Argentina,13713.403,Transportation,2020,89.64284,0.10326174,181.26031,74.48371
Wipro Technologies,Information Technology And Services,"Bhopal, Madhya Pradesh, India",India,99263.84,Cybersecurity,2020,140.37543,73.935074,172.74394,0.9297913
Blackrock,Financial Services,"Deventer, Overijssel, Netherlands",Netherlands,9569.954,Capital Restructuring,2020,124.63235,40.556,115.01564,66.576195
Genesys,Computer Software,"Montrouge, Ile-De-France, France",France,2749.3823,Desktop Publishing,2020,42.89291,67.368744,154.97406,97.00061
Domicile,Real Estate,"Gummersbach, Nordrhein-Westfalen, Germany",Germany,1545.5786,Property consultants,2020,122.283714,75.02235,110.7427,83.21219
Medical University Of South Carolina,Hospital & Health Care,"Munich, Bavaria, Germany",Germany,8814.201,Blood services,2020,109.29168,80.02539,162.31073,88.85297
The Children'S Hospital Of Philadelphia,Hospital & Health Care,"Bucks, Pennsylvania, United States",Singapore,7066.2563,X ray/radiology services,2020,109.51563,80.95173,130.08101,82.3275
Shriram Transport Finance Co. Ltd.,Financial Services,"Ernākulam, Kerala, India",India,5660.8906,Banking,2020,166.64969,78.469284,271.6179,94.47129
Gm Financial,Financial Services,"Mississauga, Ontario, Canada",Canada,3356.3582,Wealth Management,2020,131.28035,51.920174,81.41422,82.088005
Earth Infrastructures Ltd.,Real Estate,"Warsaw, Mazovia, Poland",Poland,1585.4978,New Construction,2020,1.8450631,62.202682,225.00696,85.95101
Quest Diagnostics,Hospital & Health Care,"Dirksland, South Holland, Netherlands",Netherlands,6807.993,Short-term hospitalization,2020,88.29845,52.53407,71.90146,66.65811
Infosys,Information Technology And Services,"Labège, Occitanie, France",France,104538.695,Backup & Disaster Recovery,2020,136.14598,71.95258,154.32216,1.153503
Bmo Financial Group,Financial Services,"Surabaya, Jawa Timur, Indonesia",Indonesia,8846.485,Banking,2020,107.8872,44.07181,141.78827,62.237907
"Ansys, Inc.",Computer Software,"Stenungsund, Vaestra Goetaland, Sweden",Sweden,2224.2493,Operating Systems,2020,57.904953,71.660965,238.587,93.78634
Halstead Property,Real Estate,"Tangerang, Jawa Barat, Indonesia",Indonesia,729.95703,Architects,2020,120.116165,49.152195,147.38779,77.20033
Ics,Computer Software,"Amsterdam, Noord-Holland, Netherlands",Netherlands,2278.2942,Multiprogramming,2020,1.505078,77.050385,204.33282,88.74338
Florida Hospital,Hospital & Health Care,"Jakarta, Jakarta, Indonesia",Indonesia,7752.296,Short-term hospitalization,2020,106.23141,60.32342,143.22221,79.7237
Willis Towers Watson,Financial Services,"Hawthorn, Victoria, Australia",Australia,18151.406,Wealth Management,2020,103.55136,55.87333,98.537895,65.10613
Microsoft,Computer Software,"Istanbul, Istanbul, Turkey",Turkey,138872.58,Multiprogramming,2020,176.62993,66.677124,188.9385,28.114489
Tyler Technologies,Computer Software,"Portugal, Para, Brazil",Portugal,1440.0332,Personal Productivity Software,2020,36.48558,67.93492,105.54491,75.85435
Centene Corporation,Hospital & Health Care,"Nashik, Maharashtra, India",India,3279.181,Short-term hospitalization,2020,89.23993,50.429657,173.21202,1.1099632
Tableau Software,Computer Software,"Sandown, Gauteng, South Africa",South Africa,2844.702,Multimedia Authoring Software,2020,54.03003,0.7169106,148.6193,0.54417354
First Data Corporation,Financial Services,"Federal, Entre Rios, Argentina",Argentina,7685.93,Capital Restructuring,2020,133.18341,51.22936,1.5118918,67.66353
Spotify,Computer Software,"Umraniye, Istanbul, Turkey",Turkey,2677.776,Desktop Publishing,2020,58.126953,36.267334,219.08624,1.5225749
Dalian Wanda Group,Real Estate,"Oirschot, Noord-Brabant, Netherlands",Netherlands,4104.9155,Buying Real Estate,2020,127.07388,83.77721,100.777534,105.64142
Nhs England,Hospital & Health Care,"Beşiktaş, Istanbul, Turkey",Turkey,8739.998,General surgical services,2020,0.69357485,66.47204,209.4095,95.881
Franklin Templeton Investments,Financial Services,"Nice, Provence-Alpes-Cote D'Azur, France",France,4473.6104,Mutual Funds,2020,144.70912,66.61783,2.6501613,88.89584
Aegon,Financial Services,"Norcross, Georgia, United States",Singapore,3119.5632,Insurance,2020,138.57407,48.9613,1.2542998,74.38797
Pitney Bowes,Information Technology And Services,"Rājkot, Gujarat, India",India,6596.2183,Network Management,2020,46.16252,48.047012,72.7079,62.65423
Itc Infotech,Information Technology And Services,"Baudour, Hainaut Province, Belgium",Belgium,5964.805,Computer Training,2020,79.00859,70.51818,259.27655,1.0668736
Csc,Information Technology And Services,"Alges, Lisboa, Portugal",Portugal,19908.492,Help Desk Support,2020,125.707466,0.16815434,146.87263,52.142235
Sas,Computer Software,"South Wharf, Victoria, Australia",Australia,23259.916,Multimedia Authoring Software,2020,61.34398,87.6047,103.735016,76.697624
Mastercard,Information Technology And Services,"Golmarmara, Manisa, Turkey",Turkey,17768.71,Help Desk Support,2020,76.920586,56.51145,174.45381,82.843414
Kbc Bank & Verzekering,Financial Services,"Grand Rapids, Michigan, United States",Singapore,5701.4155,Stock Market,2020,147.77817,59.92785,106.217155,70.96745
Tata Technologies,Information Technology And Services,"Coleshill, Warwickshire, United Kingdom",United Kingdom,6700.88,Backup & Disaster Recovery,2020,0.30985683,66.67612,1.5882202,97.71409
International Sos,Hospital & Health Care,"Santiago, Region Metropolitana, Chile",Mexico,4247.249,X ray/radiology services,2020,124.10232,77.93783,0.5761259,0.38601765
Ncr Corporation,Information Technology And Services,"Barat, West Java, Indonesia",Indonesia,19018.914,Cloud Services,2020,107.099884,1.8799701,56.13307,96.451416
"Lexmark International, Inc.",Information Technology And Services,"Zwolle, Overijssel, Netherlands",Netherlands,5340.845,Email Services,2020,54.407093,73.02561,58.782623,63.85887
American Express,Financial Services,"Bogotá D.C., Bogota D.C., Colombia",United States,29757.84,Debt Management,2020,112.651825,74.75751,109.78366,0.36592576
Atos,Information Technology And Services,"Madalena, Sao Paulo, Brazil",Brazil,24405.137,Help Desk Support,2020,75.98293,57.862072,145.65468,40.222527
Altus Group,Real Estate,"Partido De Pilar, Buenos Aires, Argentina",Argentina,1914.5173,Buying Real Estate,2020,118.88396,81.14547,199.05853,1.9002055
Fraser Health Authority,Hospital & Health Care,"Luleå, Norrbotten, Sweden",Sweden,4860.908,Laboratory services,2020,106.31266,62.468468,170.28511,80.965485
Reecenichols Real Estate,Real Estate,"Danderyd, Stockholm, Sweden",Sweden,1158.9836,Building contractors,2020,116.14449,58.50705,168.88809,88.52211
Redfin,Real Estate,"Takapuna, Auckland, New Zealand",New Zealand,2826.6633,Building contractors,2020,1.820694,87.0403,216.29614,93.42123
American Campus Communities,Real Estate,"Espoo, Southern Finland, Finland",Finland,1530.6191,Building contractors,2020,126.05527,63.581112,232.87122,94.44062
Allen Tate Realtors,Real Estate,"Glostrup, Capital Region, Denmark",Denmark,2032.3967,Home inspection,2020,1.6393013,77.2827,2.6913366,93.76065
Ochsner Health System,Hospital & Health Care,"Kottayam, Kerala, India",India,4429.377,X ray/radiology services,2020,101.14638,50.41794,116.88797,72.39084
Ryan Homes,Real Estate,"Houston, Texas, United States",Singapore,1545.1594,Property Staging,2020,119.96516,80.9094,144.93158,82.68235
Worldpay,Information Technology And Services,"Wellington, Wellington, New Zealand",New Zealand,2404.065,Cloud Services,2020,0.22222674,64.48934,0.3392588,72.84288
Rbc Wealth Management,Financial Services,"Larvik, Vestfold, Norway",Norway,5181.0527,Debt Management,2020,159.83272,66.978676,162.74147,97.18494
Coldwell Banker Residential Brokerage,Real Estate,"Eveleigh, New South Wales, Australia",Australia,14502.715,New Construction,2020,140.19543,52.67135,134.40233,0.5216319
Lifespan,Hospital & Health Care,"Vila Nova De Famalicao, Braga, Portugal",Portugal,13338.032,Nutritional support,2020,108.79396,73.0412,171.44168,70.10222
Cerner Corporation,Information Technology And Services,"Liverpool, Liverpool, United Kingdom",United Kingdom,9774.186,Backup & Disaster Recovery,2020,62.21796,59.41333,83.98019,1.1075039
Commvault,Computer Software,"Redwood City, California, United States",United States,2580.0962,User Interface,2020,55.49163,66.53022,1.6322738,80.81728
K. Hovnanian Homes,Real Estate,"Palmerston North, Wellington, New Zealand",New Zealand,2080.974,Architects,2020,120.52057,0.48591432,142.93758,93.09032
Fairview Health Services,Hospital & Health Care,"Bekasi, West Java, Indonesia",Indonesia,5622.7046,General surgical services,2020,78.36297,66.65988,253.63545,1.8123208
Allen Tate Realtors,Real Estate,"Stockholm, Stockholm, Sweden",Sweden,2040.5079,Rental and investment properties,2020,123.27469,72.36107,242.12054,0.9020905
Fresenius Medical Care,Hospital & Health Care,"Panaji, Goa, India",India,18677.627,Blood services,2020,99.65967,74.8607,222.78696,0.9389353
Cadence Design Systems,Computer Software,"Mendoza, Mendoza, Argentina",Argentina,4490.1636,Application Software,2020,58.48855,69.210945,131.6492,80.45808
Cybage,Information Technology And Services,"Marne, Grand Est, France",France,2840.7065,Email Services,2020,44.728928,48.185017,208.76534,63.86596
Weichert Realtors,Real Estate,"Cuauhtemoc, Mexico, Mexico",Mexico,7073.801,Selling Real Estate,2020,127.71395,66.77917,123.38501,87.03514
Servicenow,Computer Software,"Brumunddal, Hedmark, Norway",Norway,5756.5054,User Interface,2020,0.6749058,74.23046,161.4885,88.25284
Softtek,Information Technology And Services,"Canton De Vaud, Vaud, Switzerland",Switzerland,6718.481,Backup & Disaster Recovery,2020,70.60797,91.39483,164.12408,102.00799
Franklin Templeton Investments,Financial Services,"Marseille, Provence-Alpes-Cote D'Azur, France",France,5349.2974, Portfolio Management,2020,184.62254,78.29947,167.40125,78.171906
Epam Systems,Computer Software,"Boulogne-Billancourt, Ile-De-France, France",France,14831.231,Operating Systems,2020,61.89551,35.543343,147.40408,65.360794
Voya Financial,Financial Services,"Pozuelo De Alarcón, Madrid, Spain",Spain,3992.8252,Capital Restructuring,2020,1.9227297,2.6122913,170.17105,98.43385
Dell,Information Technology And Services,"Randburg, Gauteng, South Africa",South Africa,53343.88,Managed Print Services,2020,111.016106,59.50576,195.76093,36.458458
Quest Diagnostics,Hospital & Health Care,"Espoo, Southern Finland, Finland",Finland,8317.681,X ray/radiology services,2020,94.99666,0.67154366,108.11,69.88461
Fraser Health Authority,Hospital & Health Care,"Grand Rapids, Michigan, United States",Singapore,3470.9268,Blood services,2020,87.40291,0.8191182,119.883835,75.96289
Jack Henry & Associates,Computer Software,"Esbjerg, Syddanmark, Denmark",Denmark,3814.9756,Multimedia Authoring Software,2020,0.8294373,56.319485,167.35733,92.80257
Willis Towers Watson,Financial Services,"Federal, Entre Rios, Argentina",Argentina,23642.994,Banking,2020,170.87459,0.6452953,89.235214,62.256886
Fraser Health Authority,Hospital & Health Care,"Duncan, British Columbia, Canada",Canada,5799.7544,General surgical services,2020,95.591965,87.95348,215.11699,84.039925
Dell Emc,Information Technology And Services,"Leme, Sao Paulo, Brazil",Brazil,20551.012,Cloud Services,2020,70.484825,63.7206,57.87545,35.84644
Realty Executives,Real Estate,"Tauxigny, Centre, France",France,2702.4783,Property Staging,2020,113.05324,0.31540707,135.08614,86.72634
Bayada Home Health Care,Hospital & Health Care,"Cuauhtemoc, Zacatecas, Mexico",Mexico,5571.501,X ray/radiology services,2020,88.86529,75.73511,210.74234,1.3036462
Henry Ford Health System,Hospital & Health Care,"Grand Rapids, Michigan, United States",Singapore,5445.1284,Laboratory services,2020,98.677986,74.69115,149.02016,93.34642
Softwareone,Computer Software,"Groesbeek, Gelderland, Netherlands",Netherlands,1916.8846,Operating Systems,2020,44.817524,42.731735,136.36241,97.92776
Rbc Investor & Treasury Services,Financial Services,"Hovik, Buskerud, Norway",Norway,2531.1094,Tax/Audit Consulting,2020,118.97587,57.340637,149.58528,79.16322
Baylor Scott & White Health,Hospital & Health Care,"Geel, Antwerpen, Belgium",Belgium,7656.7344,X ray/radiology services,2020,98.03722,0.72717226,132.73523,77.25567
Financial Industry Regulatory Authority (Finra),Financial Services,"Shenyang, Liaoning, China",China,2533.5598,Insurance,2020,1.7463753,0.57190573,174.17601,81.073654
Epicor Software,Computer Software,"Dunedin, Otago, New Zealand",New Zealand,2219.3743,Database Management,2020,0.43785137,40.038067,111.79581,78.92381
Lehigh Valley Health Network,Hospital & Health Care,"Meckenheim, North Rhine-Westphalia, Germany",Germany,6275.1797,Transportation,2020,101.935165,69.46896,0.6625635,0.2481182
Intero Real Estate Services,Real Estate,"Şişli, Istanbul, Turkey",Turkey,2788.453,Rental and investment properties,2020,122.248695,65.67692,166.6075,85.17764
Imss,Hospital & Health Care,"Bekasi, Jawa Barat, Indonesia",Indonesia,15031.281,Transportation,2020,105.980865,44.123672,175.71643,70.19285
Nice Systems,Computer Software,"Linköping, Östergötland, Sweden",Sweden,1979.2948,Personal Productivity Software,2020,39.917015,67.91733,141.84314,0.7042292
Tsys,Financial Services,"Stockholm, Stockholm, Sweden",Sweden,4938.2197,Debt Management,2020,167.23906,1.8224652,1.8860365,0.7678572
Fraser Health Authority,Hospital & Health Care,"Cornwall, Ontario, Canada",Canada,5926.0015,Blood services,2020,101.37581,0.23843661,71.301186,77.51131
Nyu Langone Medical Center,Hospital & Health Care,"Torrevieja, Valencia, Spain",Spain,10074.359,Emergency room services,2020,101.022804,85.73426,49.82768,0.6157916
Softserve,Computer Software,"De Meern, Utrecht, Netherlands",Netherlands,5328.6865,Desktop Publishing,2020,66.56621,66.62602,195.33989,97.05915
Nationwide Building Society,Financial Services,"Turku, Finland Proper, Finland",Finland,6785.017,Debt Management,2020,150.06335,53.24314,226.52246,74.63609
Windermere Real Estate,Real Estate,"Jakarta, Jakarta Raya, Indonesia",Indonesia,3436.8608,Property Staging,2020,121.82459,66.47886,2.4752553,1.5037063
Instagram,Computer Software,"Warsaw, Mazowieckie, Poland",Poland,2586.4172,System Software,2020,61.60831,62.48239,98.87068,93.39151
Cleveland Clinic,Hospital & Health Care,"Lisbon, Lisbon, Portugal",Portugal,29176.752,X ray/radiology services,2020,93.185295,78.20668,204.66847,77.857735
Providence Health & Services,Hospital & Health Care,"Enschede, Overijssel, Netherlands",Netherlands,17920.748,General surgical services,2020,109.833885,74.85289,204.41608,75.62524
Kronos,Computer Software,"Berks, West Berkshire, United Kingdom",United Kingdom,3275.085,Multimedia Authoring Software,2020,40.934917,44.559914,0.9409733,78.65504
Motorola Solutions,Information Technology And Services,"Esbjerg, Syddanmark, Denmark",Denmark,6972.596,Computer Training,2020,35.617043,36.571297,44.400024,77.88519
Blackbaud,Computer Software,"Queretaro, Queretaro, Mexico",Mexico,1648.7997,Multimedia Authoring Software,2020,0.2075079,68.44237,72.30494,0.7766098
Telekomunikasi Indonesia,Information Technology And Services,"Wellington City, Wellington, New Zealand",New Zealand,3720.6865,Email Services,2020,46.100185,63.717056,93.19026,75.758545
Fraser Health Authority,Hospital & Health Care,"Shepparton, Victoria, Australia",Australia,6930.309,Short-term hospitalization,2020,0.4104233,64.12461,111.90119,73.853096
Philips,Hospital & Health Care,"Ellerslie, Auckland, New Zealand",New Zealand,40930.516,Special surgical services,2020,144.47542,0.6423762,108.95347,47.034916
Barclays Africa Group Limited,Financial Services,"Kontich, Antwerpen, Belgium",Belgium,5905.0605,Wealth Management,2020,163.37575,60.527733,242.39261,100.291695
Edina Realty,Real Estate,"Wolfsburg, Niedersachsen, Germany",Germany,3061.6663,Property Staging,2020,123.42976,0.39905158,238.71025,95.8557
Leidos,Information Technology And Services,"Goiânia, Goias, Brazil",Brazil,8422.751,Email Services,2020,57.947304,51.660072,100.372055,53.98781
Quest Software,Computer Software,"La Plata, Buenos Aires, Argentina",Argentina,1557.837,Multiprogramming,2020,50.22654,65.61544,231.7462,91.17701
Avison Young,Real Estate,"Porto Salvo, Lisbon, Portugal",Portugal,2628.6743,Property consultants,2020,1.7739466,55.592278,187.20863,1.1196141
Csc,Information Technology And Services,"Bekasi, West Java, Indonesia",Indonesia,50105.863,Hardware support,2020,99.11843,84.427025,141.77905,58.857178
Caliber Home Loans,Financial Services,"Colombo, Western, Sri Lanka",Singapore,3841.5867,Banking,2020,146.86818,86.98112,104.896835,80.52284
Aci Worldwide,Computer Software,"Bangalore, Karnataka, India",India,3528.2234,Personal Productivity Software,2020,53.59517,0.74614555,205.52348,82.95933
India Infoline Ltd,Financial Services,"Cheltenham, Gloucestershire, United Kingdom",United Kingdom,3460.3484,Insurance,2020,145.5763,0.89177895,1.5243044,65.542145
Watson Realty Corp.,Real Estate,"Barat, West Java, Indonesia",Indonesia,2162.0637,Architects,2020,1.5389537,67.811646,104.1135,85.98358
Kaiser Permanente,Hospital & Health Care,"Stockholm, Stockholms Lan, Sweden",Sweden,70915.38,Laboratory services,2020,180.75461,61.989986,229.08527,39.53431
Discover Financial Services,Financial Services,"Toccoa, Georgia, United States",United States,7095.0596,Tax/Audit Consulting,2020,130.56516,46.73546,142.47697,84.59259
Micro Focus,Computer Software,"Oeiras, Lisbon, Portugal",Portugal,3991.6287,Database Management,2020,53.610886,49.746136,171.52791,86.72131
Nice Systems,Computer Software,"Appenzell, Appenzell Innerrhoden, Switzerland",Switzerland,2971.6816,System Software,2020,48.74348,0.58295435,148.60889,0.76255286
K. Hovnanian Homes,Real Estate,"Newmarket, Auckland, New Zealand",New Zealand,1695.1782,Buying Real Estate,2020,118.866745,55.79342,79.257484,1.4551607
Tata Technologies,Information Technology And Services,"Noida, Uttar Pradesh, India",India,6405.581,Cloud Services,2020,77.65604,71.04386,241.75769,89.849686
Equifax,Financial Services,"Vaxjo, Kronobergs Lan, Sweden",Sweden,3566.6897,Insurance,2020,140.3166,99.36247,114.71155,0.65298355
Blackrock,Financial Services,"Murrumbeena, Victoria, Australia",Australia,8995.825,Wealth Management,2020,153.58574,55.586746,67.13778,0.79928154
Compucom,Information Technology And Services,"Jumeirah, Dubai, United Arab Emirates",United Arab Emirates,2661.1306,Computer Training,2020,54.44119,60.221363,128.55217,79.04477
