Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Epic,Computer Software,"Coventry, Coventry, United Kingdom",United Kingdom,7976.3853,Desktop Publishing,2020,0.7227344,52.751286,100.55958,0.8349545
Teradata,Information Technology And Services,"Haar, Bayern, Germany",Germany,3.932152,Cybersecurity,2020,44.156605,56.953007,186.17665,0.76316
Danske Bank,Financial Services,"Espoo, Southern Finland, Finland",Finland,5948.0747,Tax/Audit Consulting,2020,149.87558,52.169006,90.78577,86.64664
[24]7.Ai,Computer Software,"Brunswick, Niedersachsen, Germany",Germany,2698.6904,Multiprogramming,2020,42.99519,94.58694,159.94589,88.92469
Netapp,Information Technology And Services,"Gdansk, Pomorskie, Poland",Poland,8590.775,Backup & Disaster Recovery,2020,1.1554694,76.8104,223.69286,87.339806
Pegasystems,Computer Software,"Kuopio, Northern Savo, Finland",Finland,4981.0303,Database Management,2020,51.54254,71.730576,85.09451,97.37354
Opentext,Computer Software,"Maslak, Istanbul, Turkey",Turkey,5262.314,User Interface,2020,42.764893,81.09336,67.778175,83.49412
Kindred Healthcare,Hospital & Health Care,"Buenos Aires, Buenos Aires F.D., Argentina",Argentina,11541.701,Nutritional support,2020,1.050014,54.5523,103.68902,0.90544987
Reecenichols Real Estate,Real Estate,"Westhill, Aberdeenshire, United Kingdom",Singapore,1075.8335,Property Staging,2020,119.56708,0.31036058,50.49866,85.46392
Blackrock,Financial Services,"Murrumbeena, Victoria, Australia",Australia,8139.0186,Stock Market,2020,152.43684,52.38982,111.80008,64.4236
Freddie Mac,Financial Services,"Carnaxide, Lisbon, Portugal",Portugal,6128.1353,Debt Management,2020,162.43353,76.49362,98.421555,75.86771
Irvine Company,Real Estate,"Perret, Brittany, France",France,2374.0908,Buying Real Estate,2020,116.55358,0.77308977,141.70177,88.50122
Mount Sinai Health System,Hospital & Health Care,"Panchkula, Haryana, India",India,7583.2354,General surgical services,2020,119.59468,0.09981705,159.78613,90.60333
Discover Financial Services,Financial Services,"Bozeman, Montana, United States",United States,4487.8345,Insurance,2020,130.81326,38.03372,192.84334,68.60544
Royal Lepage,Real Estate,"Jyvaeskylae, Central Finland, Finland",Finland,4871.1025,Architects,2020,116.211525,51.778606,0.6165714,89.52677
Itc Infotech,Information Technology And Services,"Malaga, Andalucia, Spain",Spain,3226.487,Email Services,2020,37.474224,58.11325,0.29093158,84.6863
Quest Software,Computer Software,"Mundolsheim, Grand Est, France",France,2453.2915,Multimedia Authoring Software,2020,55.71106,60.384865,107.313126,88.427704
Bmo Financial Group,Financial Services,"Etiler, Antalya, Turkey",Turkey,23361.61,Wealth Management,2020,130.64253,79.36423,126.06644,76.94628
Cleveland Clinic,Hospital & Health Care,"Bunnik, Utrecht, Netherlands",Netherlands,15347.131,X ray/radiology services,2020,81.09835,50.099266,135.54625,77.78503
Allen Tate Realtors,Real Estate,"Fourways, Gauteng, South Africa",South Africa,2117.3914,Selling Real Estate,2020,122.50861,1.4766822,138.31424,89.488556
Duke University Health System,Hospital & Health Care,"Tiruchchirappalli, Tamil Nadu, India",India,5522.4336,Blood services,2020,109.836174,50.876835,135.60403,88.94238
Apollo Hospitals,Hospital & Health Care,"Bicester, Oxfordshire, United Kingdom",United Kingdom,6918.3984,Emergency room services,2020,105.08705,78.778854,188.81645,91.942
Totvs,Computer Software,"Rosemead, California, United States",United States,5427.625,Operating Systems,2020,50.477097,63.48306,75.65873,95.6272
Freddie Mac,Financial Services,"Rosario, Santa Fe, Argentina",Argentina,7988.7363,Stock Market,2020,173.06277,74.652695,179.56506,115.32807
Cardinal Health,Hospital & Health Care,"Sandton, Gauteng, South Africa",South Africa,14094.289,Transportation,2020,113.223206,69.4158,240.94267,62.64038
Sas,Computer Software,"West Drayton, Greater London, United Kingdom",United Kingdom,16410.111,Database Management,2020,53.473747,66.26032,164.61769,86.75976
Quest Diagnostics,Hospital & Health Care,"Bekasi, Jawa Barat, Indonesia",Indonesia,10666.3545,Laboratory services,2020,99.27937,48.87079,2.5101323,80.495605
Scripps Health,Hospital & Health Care,"Herstal, Liege, Belgium",Belgium,2578.4934,Mental health care,2020,91.657875,59.619717,154.92377,77.822586
Alibaba Group,Information Technology And Services,"Lausanne, Vaud, Switzerland",Switzerland,4738.6343,Cloud Services,2020,56.840755,52.611015,150.60155,72.35044
Csg International,Computer Software,"Guangzhou, Guangdong, China",China,1434.4839,User Interface,2020,40.02653,54.35389,97.6337,91.56533
Henry Ford Health System,Hospital & Health Care,"Alcorcon, Madrid, Spain",Spain,4475.0737,Laboratory services,2020,86.480156,62.42895,0.8731352,77.39913
Ryan Homes,Real Estate,"Mendoza, Mendoza, Argentina",Argentina,803.6598,New Construction,2020,115.657234,79.73024,165.01337,76.63214
Abbott,Hospital & Health Care,"Hovik, Buskerud, Norway",Norway,22680.285,Nutritional support,2020,120.739975,59.783302,125.5653,0.2401268
Sotheby'S International Realty,Real Estate,"Oulu, Northern Ostrobothnia, Finland",Finland,2266.122,Rental and investment properties,2020,1.5823822,60.918175,82.251076,0.9482036
Pnc,Financial Services,"Brisbane, Queensland, Australia",Australia,3.7674494,Capital Restructuring,2020,1.699958,52.033257,125.512764,0.42725837
Knight Frank,Real Estate,"Pune, Maharashtra, India",India,4578.76,Building contractors,2020,120.59742,66.944084,141.18727,95.44698
Northern Trust Corporation,Financial Services,"La Plata, Buenos Aires, Argentina",Argentina,7795.5635,Professional Advisory,2020,147.40565,36.120518,174.9492,68.18028
Atos,Information Technology And Services,"Markham, Ontario, Canada",Canada,19723.25,IT Consulting,2020,77.45502,42.5443,123.422844,0.8978963
Mount Sinai Health System,Hospital & Health Care,"Brisbane, Queensland, Australia",New Zealand,4031.6455,Nutritional support,2020,78.879906,66.2054,1.2189873,84.15291
Opentext,Computer Software,"Swift Current, Saskatchewan, Canada",Canada,7160.4624,System Software,2020,49.334267,1.7940798,1.9022747,83.634895
Lincoln Property Company,Real Estate,"Cham, Zug, Switzerland",Switzerland,2952.9382,Building contractors,2020,120.74002,79.99369,212.1774,88.23909
Sicredi,Financial Services,"Rzeszow, Podkarpackie, Poland",Poland,3853.322,Banking,2020,113.26299,62.203728,0.8237875,96.200005
Broadridge,Financial Services,"Palma De Mallorca, Balearic Islands, Spain",Spain,6595.7046,Wealth Management,2020,177.419,1.2515663,253.28972,96.17105
First American Title,Real Estate,"Penrith, Cumbria, United Kingdom",United Kingdom,5837.432,Selling Real Estate,2020,114.32874,85.771774,154.64319,89.69946
Nationale-Nederlanden,Financial Services,"Port Coquitlam, British Columbia, Canada",Canada,5773.9565,Professional Advisory,2020,151.20987,79.86698,105.85461,1.1200804
Duke University Health System,Hospital & Health Care,"Nanjing, Jiangsu, China",China,6073.1816,Special surgical services,2020,110.8786,62.368374,208.69537,73.419266
Amc,Hospital & Health Care,"Colorado, Parana, Brazil",United States,4648.3755,Blood services,2020,2.7793765,0.40654382,0.9332149,82.221344
Western Union,Financial Services,"Poznan, Wielkopolskie, Poland",Poland,5315.077,Mutual Funds,2020,151.50114,46.29682,89.33911,0.53316283
Kb Home,Real Estate,"Poznan, Wielkopolskie, Poland",Poland,1677.4261,Property consultants,2020,124.34404,77.41287,133.88673,0.89960325
Massmutual Financial Group,Financial Services,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,7248.042,Stock Market,2020,130.02713,44.03324,136.46817,88.182594
Sicredi,Financial Services,"Norrtälje, Stockholm, Sweden",Sweden,3224.2007,Debt Management,2020,115.66394,67.65973,138.58337,68.955925
Verifone,Financial Services,"Letchworth Garden City, Hertfordshire, United Kingdom",United Kingdom,4545.01,Mutual Funds,2020,199.26411,81.25916,138.20421,97.192154
Fraser Health Authority,Hospital & Health Care,"Daira, Dubai, United Arab Emirates",United Arab Emirates,5890.1963,Blood services,2020,116.19753,44.96607,229.51395,92.42101
Barclaycard,Financial Services,"Belgrano, Santiago Del Estero, Argentina",Argentina,2819.4412,Mutual Funds,2020,130.2159,71.84331,133.31401,80.323524
Aegon,Financial Services,"Gaziosmanpaşa, Istanbul, Turkey",Turkey,5257.6807, Portfolio Management,2020,149.81804,71.95238,197.07271,94.23927
Diebold Nixdorf,Financial Services,"Portimão, Faro, Portugal",Portugal,7355.33,Wealth Management,2020,166.90128,50.307858,69.693344,80.92034
Florida Hospital,Hospital & Health Care,"Monheim Am Rhein, North Rhine-Westphalia, Germany",Germany,5310.7183,Laboratory services,2020,95.70237,50.991154,137.83455,77.957405
Rms,Computer Software,"Oulu, Northern Ostrobothnia, Finland",Finland,1838.4342,Operating Systems,2020,60.78871,58.58682,177.60643,91.66089
Equifax,Financial Services,"Kista, Stockholm, Sweden",Sweden,4170.648,Debt Management,2020,152.91878,0.9793723,99.20862,106.857635
Peacehealth,Hospital & Health Care,"Córdoba, Cordoba, Argentina",Argentina,4968.871,Short-term hospitalization,2020,112.916954,0.6252789,101.44772,92.81722
Principal Financial Group,Financial Services,"Soignies, Hainaut, Belgium",Belgium,7505.4414,Banking,2020,153.19441,41.070168,90.30493,1.7607304
Rush University Medical Center,Hospital & Health Care,"Miami Lakes, Florida, United States",United States,6802.263,Transportation,2020,132.10901,77.095024,95.111496,0.34755057
Jpmorgan Chase & Co.,Financial Services,"Argentina, Santiago Del Estero, Argentina",Argentina,97697.16,Professional Advisory,2020,266.52982,50.323997,108.95976,0.9826815
Unc Health Care,Hospital & Health Care,"Cuauhtemoc, Mexico, Mexico",Mexico,6241.8687,Emergency room services,2020,102.394745,79.95988,101.28641,1.4731015
Vumc,Hospital & Health Care,"Valence, Auvergne-Rhône-Alpes, France",France,5302.953,X ray/radiology services,2020,101.69234,83.83042,187.97401,0.548516
Epicor Software,Computer Software,"Brasilia, Distrito Federal, Brazil",Mexico,3621.7063,Multimedia Authoring Software,2020,47.83636,58.5102,147.98941,87.7948
Quest Software,Computer Software,"Camargo, Cantabria, Spain",Spain,1397.2065,Multimedia Authoring Software,2020,47.883934,70.38187,44.021767,88.05479
Cvent,Computer Software,"Vaasa, Ostrobothnia, Finland",Finland,1598.8094,Database Management,2020,41.172745,60.087612,146.5475,79.99035
Lehigh Valley Health Network,Hospital & Health Care,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,5145.777,Laboratory services,2020,117.48732,57.371693,205.81326,87.89054
Hcl Technologies,Information Technology And Services,"Barat, West Java, Indonesia",Indonesia,49345.543,Network Management,2020,1.571031,54.575516,134.07367,21.301031
First American Title,Real Estate,"Penrith, Cumbria, United Kingdom",United Kingdom,3532.5278,Property consultants,2020,109.82852,1.2951497,111.64631,79.74585
Windermere Real Estate,Real Estate,"Portimão, Faro, Portugal",Portugal,5306.326,Property consultants,2020,118.67334,54.822437,94.24175,88.411
Bon Secours Health System,Hospital & Health Care,"Canada, Guam, United States",Canada,4956.1704,Nutritional support,2020,91.11252,58.533512,155.98055,70.93393
Intero Real Estate Services,Real Estate,"Singapore, Central Singapore, Singapore",Singapore,2872.898,Architects,2020,125.56413,75.73684,211.4614,91.886856
Dell,Information Technology And Services,"Kristiansand, Vest-Agder, Norway",Norway,51630.918,Hardware support,2020,1.6764725,1.0708241,243.21422,36.5562
Duke University Health System,Hospital & Health Care,"Wroclaw, Dolnoslaskie, Poland",Poland,6086.845,Special surgical services,2020,83.390976,70.052444,102.539955,0.7444755
Indra,Information Technology And Services,"Vadodara, Gujarat, India",India,18243.709,Help Desk Support,2020,0.70168716,0.6618321,246.45735,83.51046
Merrill Lynch,Financial Services,"Córdoba, Cordoba, Argentina",Argentina,40934.81,Mutual Funds,2020,124.41107,84.531876,146.3715,59.151997
Advocate Health Care,Hospital & Health Care,"Queretaro, Queretaro De Arteaga, Mexico",Mexico,6837.347,Mental health care,2020,99.68935,60.81236,147.79811,80.91766
Sotheby'S International Realty,Real Estate,"Bangalore, Karnataka, India",India,4707.0293,Home inspection,2020,122.38625,64.42354,221.6383,93.02771
Ca Technologies,Computer Software,"Espoo, Uusimaa, Finland",Finland,6592.815,Personal Productivity Software,2020,51.02015,59.563606,170.7965,71.85975
Mount Sinai Health System,Hospital & Health Care,"Faridabad, Haryana, India",India,6506.167,General surgical services,2020,95.97564,71.86592,202.8296,84.90217
Weichert Realtors,Real Estate,"Falkenstein, Sachsen, Germany",Germany,7526.323,Property consultants,2020,125.36278,71.31376,188.05495,77.12124
"Ansys, Inc.",Computer Software,"Heidenheim, Baden-Wurttemberg, Germany",Germany,1380.082,Multiprogramming,2020,1.2479575,50.26662,64.02326,1.8724042
Pegasystems,Computer Software,"Bondi Junction, New South Wales, Australia",Australia,2335.4526,System Software,2020,46.995113,66.40697,0.39915982,80.20197
Old Mutual South Africa,Financial Services,"Sundbyberg, Stockholm, Sweden",Sweden,4341.185,Debt Management,2020,136.27565,86.16394,157.66745,108.64486
Sotheby'S International Realty,Real Estate,"Bekasi, West Java, Indonesia",Indonesia,2322.2952,Home inspection,2020,111.0006,30.353186,157.28825,82.91425
Unc Health Care,Hospital & Health Care,"Tangerang, Banten, Indonesia",Indonesia,3517.389,Nutritional support,2020,84.18397,44.71185,1.0900272,75.32754
Guild Mortgage,Real Estate,"Bergen, Hordaland, Norway",Norway,2171.1267,Buying Real Estate,2020,114.75829,75.50613,80.78514,92.86844
Earth Infrastructures Ltd.,Real Estate,"Hyvinkää, Uusimaa, Finland",Finland,1304.2646,Property consultants,2020,116.70607,77.458015,0.9460081,78.36685
Unc Health Care,Hospital & Health Care,"Luneburg, Niedersachsen, Germany",Germany,4018.363,Laboratory services,2020,81.86408,63.9338,205.82658,81.00527
Tibco Software Inc.,Computer Software,"Farsta, Stockholm, Sweden",Sweden,1883.2384,Personal Productivity Software,2020,40.328167,69.92553,2.4399102,89.49987
Advocate Health Care,Hospital & Health Care,"Zwijnaarde, East Flanders Province, Belgium",Belgium,5694.7354,Blood services,2020,96.75212,63.43975,149.09653,87.14201
Vanguard,Financial Services,"Golmarmara, Manisa, Turkey",Turkey,11397.345,Professional Advisory,2020,2.6932411,81.294655,157.88431,94.83209
Cvent,Computer Software,"Hyvinkää, Uusimaa, Finland",Finland,1699.2947,Database Management,2020,57.34741,81.44821,77.44034,86.00954
Swedish Medical Center,Hospital & Health Care,"Kraków, Lesser Poland Voivodeship, Poland",Poland,5105.288,Nutritional support,2020,86.08388,0.51055896,132.06348,83.34513
Tableau Software,Computer Software,"La Plata, Buenos Aires, Argentina",Argentina,1444.9077,Multiprogramming,2020,51.00628,69.76021,107.03762,84.17249
Yardi,Computer Software,"Xiamen, Fujian, China",China,1806.7231,Multiprogramming,2020,42.418568,46.270695,136.59666,94.10839
Davita,Hospital & Health Care,"Surabaya, Jawa Timur, Indonesia",Indonesia,9012.236,Laboratory services,2020,0.48432693,0.8327502,1.1278014,75.464584
Snap Inc.,Computer Software,"Sala, Vaestmanland, Sweden",Sweden,1467.6962,Desktop Publishing,2020,53.971924,58.567875,161.47476,0.2977004
Long & Foster Companies,Real Estate,"Vicente Lopez, Buenos Aires, Argentina",Argentina,5403.2295,Buying Real Estate,2020,134.39897,58.598827,244.37476,76.738304
Allen Tate Realtors,Real Estate,"Taastrup, Hovedstaden, Denmark",Denmark,1270.5,Building contractors,2020,120.2386,57.517567,129.27048,85.85517
St. Luke'S Hospital,Hospital & Health Care,"Chippenham, Wiltshire, United Kingdom",United Kingdom,3082.2837,X ray/radiology services,2020,0.9397176,72.361755,1.2178324,94.1288
Western Union,Financial Services,"Katowice, Slaskie, Poland",Poland,11262.563,Insurance,2020,154.6318,82.48161,142.99901,99.74901
Dell,Information Technology And Services,"Longueuil, Quebec, Canada",Canada,34536.51,Backup & Disaster Recovery,2020,100.488815,39.090034,191.87242,21.62325
Hcl Technologies (Infrastructure Services Division),Information Technology And Services,"Gandia, Valencia, Spain",Spain,3690.5806,Cybersecurity,2020,43.444004,59.965073,87.73526,83.3285
Efi,Computer Software,"Ghaziabad, Uttar Pradesh, India",India,1508.505,Application Software,2020,41.413532,44.644657,214.43317,0.9480437
Caci International Inc,Information Technology And Services,"Espoo, Uusimaa, Finland",Finland,11538.608,Network Management,2020,56.84861,0.96979994,139.29855,97.353745
Jda Software,Computer Software,"Spring Hill, Queensland, Australia",Australia,2457.4758,System Software,2020,55.594803,0.9424478,146.93515,76.86503
Halstead Property,Real Estate,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,1147.8096,Property Staging,2020,123.85726,60.189487,183.96701,87.59694
The Hartford,Financial Services,"St Leonards, New South Wales, Australia",Australia,10379.82,Tax/Audit Consulting,2020,128.86308,59.984005,173.19963,67.85262
Vanke,Real Estate,"Bois-Le-Duc, Noord-Brabant, Netherlands",Netherlands,1233.9651,Architects,2020,2.5298145,68.76917,134.44196,85.05379
Interior Health Authority,Hospital & Health Care,"Shenzhen, Guangdong, China",China,6135.5127,Special surgical services,2020,99.4439,65.17767,197.2846,99.82785
Charles Schwab,Financial Services,"Sandviga, Aust-Agder, Norway",Norway,11228.066,Tax/Audit Consulting,2020,150.36292,76.69103,104.3851,80.50855
American Campus Communities,Real Estate,"Taveiro, Coimbra, Portugal",Portugal,1191.5602,Buying Real Estate,2020,1.3507211,70.949585,163.41791,86.18916
Reecenichols Real Estate,Real Estate,"Miramar, Florida, United States",Germany,2825.4421,Home inspection,2020,1.3595951,89.95721,249.02394,93.30037
Apollo Hospitals,Hospital & Health Care,"Hemel Hempstead, Hertford, United Kingdom",United Kingdom,6544.479,Short-term hospitalization,2020,105.15284,70.48365,225.10213,83.1337
Citi,Financial Services,"Genève, Geneva, Switzerland",Switzerland,81813.766,Wealth Management,2020,229.82277,78.634605,2.4506743,87.65516
Bozzuto,Real Estate,"Vimercate, Lombardy, Italy",Italy,1152.564,Property Staging,2020,121.955956,60.265804,0.79781467,0.33618966
Efi,Computer Software,"Drammen, Buskerud, Norway",Norway,1650.9688,Desktop Publishing,2020,42.22622,85.21742,111.90356,0.60253835
L&T Infotech,Information Technology And Services,"Ehningen, Baden-Württemberg Region, Germany",Germany,17857.47,Cloud Services,2020,75.66068,52.82782,163.0104,84.851
Cyient,Information Technology And Services,"Kuopio, Northern Savo, Finland",Finland,8343.867,Cloud Services,2020,81.759346,56.19964,195.54213,70.67703
Weichert Realtors,Real Estate,"Fredericia, Syddanmark, Denmark",Denmark,3765.0193,Home inspection,2020,127.16551,55.909576,0.5440131,1.2406594
Ohsu | Oregon Health & Science University,Hospital & Health Care,"Mar Del Plata, Buenos Aires, Argentina",Argentina,8583.186,Nutritional support,2020,102.66787,0.74615717,137.75562,74.36394
Krajowy Fundusz Kapitałowy Sa,Financial Services,"Argentina, Santiago Del Estero, Argentina",Argentina,2484.0432,Stock Market,2020,139.94211,1.247934,108.845215,82.73837
Capgemini,Information Technology And Services,"Warsaw, Mazovia, Poland",Poland,60956.043,Cybersecurity,2020,141.50223,58.293873,2.6810102,35.286724
Capco,Financial Services,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,4273.512,Mutual Funds,2020,159.8547,75.06404,183.9747,92.63249
Sophos,Computer Software,"Julfa, Ras Al Khaimah, United Arab Emirates",United Arab Emirates,1362.4403,Application Software,2020,1.1809024,52.593384,101.26352,76.04016
Niit Technologies Limited,Information Technology And Services,"Edegem, Antwerpen, Belgium",Belgium,4204.696,IT Consulting,2020,49.748604,1.2307804,191.8392,79.140564
Genesis Healthcare,Hospital & Health Care,"Florence, Tuscany, Italy",Italy,5904.4185,Emergency room services,2020,96.69823,35.8076,1.5044029,72.02149
Capgemini,Information Technology And Services,"Ede, Gelderland, Netherlands",Netherlands,91718.29,Hardware support,2020,134.36101,59.074764,130.8283,57.55725
Earthlink,Information Technology And Services,"Bolsward, Friesland, Netherlands",Netherlands,5330.669,Help Desk Support,2020,60.35582,67.75508,94.40765,62.11895
Legal & General,Financial Services,"Palmerston North, Wellington, New Zealand",New Zealand,1991.6083, Portfolio Management,2020,140.29454,43.995472,146.09897,65.09583
Gemalto,Information Technology And Services,"Montréal, Quebec, Canada",Canada,8168.025,IT Consulting,2020,77.253654,80.26879,161.53862,99.67103
Taylor Wimpey Plc,Real Estate,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,1536.7502,Property Staging,2020,125.746605,52.39044,72.85524,82.299286
"Keller Williams Realty, Inc.",Real Estate,"Aartselaar, Antwerpen, Belgium",Belgium,42124.277,New Construction,2020,2.0146096,0.65220296,158.4242,0.18205285
Dell,Information Technology And Services,"Tromsø, Troms, Norway",Norway,81758.46,Network Management,2020,118.35706,74.34347,209.00179,53.556698
Willis Towers Watson,Financial Services,"Ballerup, Capital Region, Denmark",Denmark,30596.209,Insurance,2020,188.75801,0.9638878,179.9182,74.18369
Standard Bank Group,Financial Services,"Groesbeek, Gelderland, Netherlands",Netherlands,25208.969, Portfolio Management,2020,193.9772,0.8622299,191.08372,77.76132
Verizon Business,Information Technology And Services,"Mohali, Punjab, India",India,4487.917,Cloud Services,2020,44.212723,1.115934,66.44006,58.57496
Epam Systems,Computer Software,"Aimargues, Occitanie, France",France,12395.98,Desktop Publishing,2020,64.67218,50.705048,0.8666334,73.046776
Nyu Langone Medical Center,Hospital & Health Care,"Zaragoza, Aragon, Spain",Spain,9569.698,Transportation,2020,102.583534,67.51661,94.966484,78.60059
Stanford Health Care,Hospital & Health Care,"Goteborg, Vastra Gotaland, Sweden",Sweden,7191.1875,Nutritional support,2020,103.964935,78.69684,145.11673,87.0565
Maxim Healthcare Services,Hospital & Health Care,"Gliwice, Slaskie, Poland",Poland,5999.1895,Laboratory services,2020,104.7755,0.7782281,116.97203,62.427685
Earth Infrastructures Ltd.,Real Estate,"Kuopio, Northern Savo, Finland",Finland,1906.3956,Buying Real Estate,2020,120.217155,1.543679,1.4963048,90.390076
Lexisnexis,Information Technology And Services,"Brasília, Federal District, Brazil",Brazil,10019.838,Cloud Services,2020,0.7577409,58.541973,171.91805,79.24053
Northshore University Healthsystem,Hospital & Health Care,"Novo Hamburgo, Rio Grande Do Sul, Brazil",Brazil,5337.944,Mental health care,2020,107.554634,70.19353,0.963373,1.5601485
Gm Financial,Financial Services,"Groningen, Groningen, Netherlands",Netherlands,6388.848,Insurance,2020,166.0751,0.9762646,148.69461,94.16439
[24]7.Ai,Computer Software,"Hoofddorp, North Holland, Netherlands",Netherlands,1326.7605,Multiprogramming,2020,44.399967,45.188515,74.090324,84.005806
Northwestern Mutual,Financial Services,"Esenler, Istanbul, Turkey",Turkey,29923.07,Professional Advisory,2020,1.3415804,64.025375,223.13358,81.94201
Gartner,Information Technology And Services,"Sundbyberg, Stockholm, Sweden",Sweden,15550.481,Help Desk Support,2020,66.43199,72.0284,218.37128,101.35038
Danske Bank,Financial Services,"Richland, Washington, United States",United States,7774.3213,Banking,2020,153.16559,0.6790011,112.36625,73.13195
Csc,Information Technology And Services,"Helsinki, Uusimaa, Finland",Finland,27459.629,Managed Print Services,2020,74.170135,64.77959,117.64014,44.644417
Imss,Hospital & Health Care,"Epsom, Auckland, New Zealand",New Zealand,18043.598,X ray/radiology services,2020,84.70504,62.69578,148.5646,67.89706
Cleveland Clinic,Hospital & Health Care,"Salerno, Campania, Italy",Italy,20588.742,Mental health care,2020,122.7769,76.469315,2.4825935,82.23014
3I Infotech,Information Technology And Services,"Helsinki, Uusimaa, Finland",Finland,4951.8594,Network Management,2020,74.06391,77.11698,194.32397,105.09457
The Agency,Real Estate,"Sabadell, Catalonia, Spain",Spain,1454.714,Property consultants,2020,115.608536,74.82429,1.9399846,93.972855
Epicor Software,Computer Software,"Albertslund, Capital Region, Denmark",Denmark,1743.8,Multiprogramming,2020,51.291046,0.70391214,133.9085,101.44793
Erasmus Mc,Hospital & Health Care,"Hefei, Anhui, China",China,7468.7026,Emergency room services,2020,1.3562043,53.994366,97.46478,0.46581918
Northwell Health,Hospital & Health Care,"Taastrup, Hovedstaden, Denmark",Denmark,10243.023,Emergency room services,2020,79.77927,62.792545,0.96911204,1.1935458
Visa,Information Technology And Services,"Lausanne, Vaud, Switzerland",Switzerland,10852.445,Backup & Disaster Recovery,2020,84.56122,1.7993903,102.04757,1.0703019
Uhs,Hospital & Health Care,"Stockholm, Stockholm, Sweden",Sweden,6845.3135,Special surgical services,2020,110.9461,84.5921,139.23877,101.14091
Willis Towers Watson,Financial Services,"Nuenen, Noord-Brabant, Netherlands",Netherlands,17453.51,Wealth Management,2020,157.7037,69.013306,208.84439,61.731453
Leidos,Information Technology And Services,"Giethoorn, Overijssel, Netherlands",Netherlands,12102.333,Managed Print Services,2020,61.74237,80.85685,206.03055,70.09821
Avnet,Information Technology And Services,"Savo, Pirkanmaa, Finland",Finland,5560.0977,Help Desk Support,2020,80.57487,65.994865,250.25769,1.0124216
Unit4,Computer Software,"Hartford, Connecticut, United States",United States,1668.4806,Multimedia Authoring Software,2020,47.99229,43.982464,76.58924,77.86064
Primelending,Real Estate,"Bengaluru, Karnataka, India",India,3529.4436,Building contractors,2020,127.12349,80.56216,215.25728,87.971954
Stanford Health Care,Hospital & Health Care,"Härnösand, Västernorrland, Sweden",Sweden,2875.2864,Emergency room services,2020,91.8127,50.77299,217.85849,83.80855
Ingram Micro,Information Technology And Services,"Gentilly, Ile-De-France, France",France,10985.062,Cloud Services,2020,60.919407,84.316345,148.8324,73.58462
Nationwide Building Society,Financial Services,"Tampere, Pirkanmaa, Finland",Finland,9241.988,Banking,2020,2.4918423,1.3518851,165.86276,1.1785223
Dell Emc,Information Technology And Services,"Kent, Kent, United Kingdom",United Kingdom,56619.508,IT Consulting,2020,76.27579,80.95378,158.44856,0.77096987
