Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Molina Healthcare,Hospital & Health Care,"Bhilai, Chhattisgarh, India",India,7975.2437,Transportation,2020,113.0853,79.674934,161.11592,89.69546
Instituto Mexicano Del Seguro Social,Hospital & Health Care,"Perret, Brittany, France",France,7072.935,Blood services,2020,104.95607,72.56121,145.65099,82.639984
Cognizant Technology Solutions,Information Technology And Services,"Brunswick, Niedersachsen, Germany",Germany,79934.64,Cloud Services,2020,144.96715,48.274933,189.09567,26.372654
Adobe,Computer Software,"Barcelona, Catalonia, Spain",Spain,19456.863,Application Software,2020,72.970856,67.91849,91.27073,73.43275
Absa,Financial Services,"Shenzhen, Guangdong, China",China,10880.3955,Professional Advisory,2020,145.96661,65.22007,86.78295,72.29912
Damac Properties,Real Estate,"Savo, Pirkanmaa, Finland",Finland,3365.6794,Property consultants,2020,130.30534,56.07284,227.16695,87.8966
Pnc,Financial Services,"Sant Cugat Del Valles, Barcelona, Spain",Spain,29930.824,Tax/Audit Consulting,2020,170.18561,62.64559,166.85011,71.26114
Caci International Inc,Information Technology And Services,"Chengdu, Sichuan, China",China,10470.78,Backup & Disaster Recovery,2020,68.310425,1.8628203,93.04165,88.411156
Fresenius Medical Care,Hospital & Health Care,"Johnsonville, Wellington, New Zealand",New Zealand,16075.367,Special surgical services,2020,82.12348,51.722702,184.52548,65.85273
Tieto,Information Technology And Services,"Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,12130.372,Backup & Disaster Recovery,2020,63.281467,61.789722,80.83415,75.17613
Advocate Health Care,Hospital & Health Care,"China, Nuevo León, Mexico",Mexico,8680.82,Special surgical services,2020,100.410736,69.02292,1.1620107,78.89973
Spectrum Health,Hospital & Health Care,"Vicente Lopez, Buenos Aires, Argentina",Argentina,9247.673,X ray/radiology services,2020,108.1091,80.460686,116.48503,102.228386
Csc,Information Technology And Services,"Carnaxide, Lisbon, Portugal",Portugal,29615.389,IT Consulting,2020,60.23011,49.77017,191.12662,49.718826
Polaris Financial Technology Limited,Information Technology And Services,"Trondheim, Sor-Trondelag, Norway",Norway,5501.2705,Cybersecurity,2020,57.750797,59.08399,2.6181567,78.79939
Swedish Medical Center,Hospital & Health Care,"Kortrijk, Flanders, Belgium",Belgium,6249.3975,Transportation,2020,108.798904,78.835304,275.63312,83.77616
Baylor Scott & White Health,Hospital & Health Care,"Bonheiden, Antwerpen, Belgium",Belgium,10279.186,General surgical services,2020,111.23381,60.978313,164.52612,87.79318
Ge Digital,Computer Software,"Drammen, Buskerud, Norway",Norway,3047.947,Personal Productivity Software,2020,1.6247336,0.69305867,162.63521,81.68143
Indra,Information Technology And Services,"Norderstedt, Schleswig-Holstein, Germany",Germany,19042.13,Help Desk Support,2020,91.15037,1.4352131,132.20311,0.36472982
Visa,Information Technology And Services,"Gumligen, Bern, Switzerland",Switzerland,16539.945,Managed Print Services,2020,92.282394,57.523033,307.78632,99.36304
Symantec,Computer Software,"Sopot, Pomorskie, Poland",Poland,9161.948,System Software,2020,49.77183,69.68685,116.516335,78.966995
University Of Chicago Medicine,Hospital & Health Care,"Madalena, Sao Paulo, Brazil",Brazil,4852.6523,Transportation,2020,99.669876,84.720406,183.41922,104.638916
Christus Health,Hospital & Health Care,"Holte, Capital Region, Denmark",Denmark,6460.6885,Laboratory services,2020,103.11851,62.918175,1.5846791,0.88272035
Virtusa,Computer Software,"Chicago, Illinois, United States",Singapore,10741.933,Operating Systems,2020,66.92629,0.58518744,225.79683,93.15734
Northern Trust Corporation,Financial Services,"Villahermosa, Tabasco, Mexico",Mexico,14381.912,Mutual Funds,2020,152.2518,68.9496,206.26323,8.920915
Computacenter,Information Technology And Services,"Salamanca, Castille And León, Spain",Spain,4442.406,Email Services,2020,42.4849,64.207794,79.69055,86.03008
Alibaba Group,Information Technology And Services,"Antwerp, Antwerpen, Belgium",Belgium,2371.058,Help Desk Support,2020,78.26832,74.99103,218.08923,73.383934
L&T Infotech,Information Technology And Services,"Hallbergmoos, Bavaria, Germany",Germany,18418.996,Computer Training,2020,90.14023,77.13906,194.53299,94.021645
Zensar Technologies,Information Technology And Services,"Treviso, Veneto, Italy",Italy,3925.9138,Network Management,2020,54.19171,46.62303,146.52382,72.416695
Fifth Third Bank,Financial Services,"Nanterre, Ile-De-France, France",France,13660.34,Debt Management,2020,150.56602,66.57085,161.67923,0.5845945
Novant Health,Hospital & Health Care,"Newton, Auckland, New Zealand",New Zealand,6855.36,X ray/radiology services,2020,110.61653,58.299515,200.27452,105.79656
Teksystems,Information Technology And Services,"Prilly, Vaud, Switzerland",Switzerland,17514.242,Email Services,2020,1.9317081,1.6790247,211.93214,87.153786
Windermere Real Estate,Real Estate,"Leiria, Leiria, Portugal",Portugal,3756.8445,New Construction,2020,115.92603,70.607,190.86577,86.907616
Concur,Computer Software,"Rosario, Santa Fe, Argentina",Argentina,2582.4673,Personal Productivity Software,2020,44.83585,52.337772,206.98952,79.62098
Softwareone,Computer Software,"Assebroek, West Flanders Province, Belgium",Belgium,1448.6482,Application Software,2020,47.021984,47.615627,102.78867,89.5785
Mckesson,Hospital & Health Care,"Gumligen, Bern, Switzerland",Switzerland,11132.525,Special surgical services,2020,133.92026,90.028824,0.794302,94.53746
St. Luke'S Hospital,Hospital & Health Care,"La Plata, Buenos Aires, Argentina",Argentina,4896.135,Mental health care,2020,106.97556,82.35161,206.55138,91.313965
Mount Sinai Health System,Hospital & Health Care,"Tangerang, Banten, Indonesia",Indonesia,5088.272,Nutritional support,2020,130.49457,52.52363,147.03789,74.24312
Old Mutual South Africa,Financial Services,"Lieusaint, Ile-De-France, France",France,2493.949,Professional Advisory,2020,131.65738,65.984116,138.29044,76.20385
Erasmus Mc,Hospital & Health Care,"Tangerang, Banten, Indonesia",Indonesia,5153.2554,General surgical services,2020,1.6668308,62.93567,74.61177,74.38798
National Association Of Realtors®,Real Estate,"Gijon, Asturias, Spain",Spain,823.5393,Architects,2020,117.04884,75.27768,1.2315434,94.25242
Primerica,Financial Services,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,18554.746,Tax/Audit Consulting,2020,134.40529,63.543724,245.12048,53.369682
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,1168.4799,Building contractors,2020,114.79285,47.64277,0.9926871,88.99556
Community Health Systems,Hospital & Health Care,"Sheffield, Sheffield, United Kingdom",United Kingdom,4206.969,Special surgical services,2020,103.17988,69.87897,73.05407,67.59497
Xena Properties,Real Estate,"Jyvaeskylae, Central Finland, Finland",Finland,2682.2285,New Construction,2020,112.365135,55.181004,140.47507,83.35953
Telekomunikasi Indonesia,Information Technology And Services,"Milan, Lombardy, Italy",Italy,3381.4385,Email Services,2020,45.281147,70.881096,125.54632,63.313667
Informatica,Computer Software,"Toowong, Queensland, Australia",Australia,5285.379,Multimedia Authoring Software,2020,54.89908,83.35327,142.19952,90.37607
Symantec,Computer Software,"Johnsonville, Wellington, New Zealand",New Zealand,9753.224,System Software,2020,51.2173,45.511044,174.80853,74.43002
Howard Hanna Real Estate Services,Real Estate,"Rocky Mount, North Carolina, United States",United States,6881.229,Architects,2020,127.42039,66.09025,142.90176,90.93669
Windermere Real Estate,Real Estate,"Merida, Yucatan, Mexico",Mexico,4251.4346,Rental and investment properties,2020,128.29077,74.679016,245.02345,1.0912056
Lincoln Property Company,Real Estate,"Cham, Zug, Switzerland",Switzerland,2281.2783,Buying Real Estate,2020,118.16568,61.605434,93.15721,0.76180124
Meb,Real Estate,"Xicheng District, Beijing, China",China,6603.5024,Selling Real Estate,2020,108.878746,69.932655,106.371796,82.664604
Sopra Steria,Information Technology And Services,"Rzeszow, Podkarpackie, Poland",Poland,20623.13,Email Services,2020,78.736176,62.93914,144.40373,1.4366149
Iqvia,Hospital & Health Care,"Wollongong, New South Wales, Australia",Australia,29573.844,Mental health care,2020,130.16986,1.8704642,244.53459,55.627937
Redfin,Real Estate,"Atlantic City, New Jersey, United States",United States,3692.3032,Building contractors,2020,114.49096,97.917534,3.1267245,95.45176
Cerner Corporation,Information Technology And Services,"Exeter, Devon, United Kingdom",United Kingdom,11415.399,Backup & Disaster Recovery,2020,64.34945,51.12087,101.35832,72.59904
Swedbank,Financial Services,"Coupeville, Washington, United States",United States,8191.329,Tax/Audit Consulting,2020,205.74763,67.69777,139.82921,104.13408
Usaa,Financial Services,"Tjele, Central Jutland, Denmark",Denmark,11105.243,Capital Restructuring,2020,105.01313,45.881607,118.94589,66.133224
Capco,Financial Services,"Goes, Zeeland, Netherlands",Netherlands,2588.8362,Mutual Funds,2020,131.9873,72.73907,123.77984,80.05484
Scripps Health,Hospital & Health Care,"Dublin, Dublin, Ireland",Singapore,4813.879,Short-term hospitalization,2020,1.0026805,75.370895,168.58249,85.215096
Indra,Information Technology And Services,"Bochum, Nordrhein-Westfalen, Germany",Germany,24030.318,Cloud Services,2020,96.36387,74.23568,204.28145,1.3326819
Cdw,Information Technology And Services,"Duncan, British Columbia, Canada",Canada,4761.522,Cybersecurity,2020,39.592182,73.4721,171.4658,73.04738
Northwell Health,Hospital & Health Care,"Tauranga, Gisborne, New Zealand",New Zealand,7614.983,General surgical services,2020,71.272545,1.5510569,135.05927,81.66394
Maxim Healthcare Services,Hospital & Health Care,"Johnsonville, Wellington, New Zealand",New Zealand,9984.08,General surgical services,2020,81.6673,85.17199,0.97410214,91.35733
Aphp,Hospital & Health Care,"Turku, Finland Proper, Finland",Finland,12149.545,Laboratory services,2020,74.50056,90.17319,248.13043,70.777985
Tech Mahindra,Information Technology And Services,"Silkeborg, Central Jutland, Denmark",Denmark,30589.557,Cloud Services,2020,87.25479,55.0498,115.31325,45.552254
Duke University Health System,Hospital & Health Care,"Pearl River, Mississippi, United States",Singapore,2492.7566,Mental health care,2020,92.66923,63.842915,98.09374,84.30216
Mckesson,Hospital & Health Care,"Redhill, Surrey, United Kingdom",United Kingdom,9423.469,Laboratory services,2020,79.18724,41.082153,127.741295,67.18672
Peacehealth,Hospital & Health Care,"Vicente Lopez, Buenos Aires, Argentina",Argentina,4655.781,Mental health care,2020,100.12249,72.09475,74.10826,94.5229
Amedisys Home Health & Hospice,Hospital & Health Care,"Culver City, California, United States",United States,1114.2626,Laboratory services,2020,107.45005,62.68156,99.56998,1.341975
Software Ag,Computer Software,"Bucks, Pennsylvania, United States",Singapore,2148.5496,Multimedia Authoring Software,2020,44.422203,0.7159496,114.73979,79.804504
Fifth Third Bank,Financial Services,"Colombo, Western, Sri Lanka",Singapore,17170.41,Tax/Audit Consulting,2020,194.3118,83.28338,107.3811,82.528595
Maxim Healthcare Services,Hospital & Health Care,"Prilly, Vaud, Switzerland",Switzerland,10052.626,Short-term hospitalization,2020,0.71139723,1.2900741,1.8485441,88.89505
Globant,Information Technology And Services,"Brisbane, Queensland, Australia",New Zealand,6111.3325,Network Management,2020,71.438255,83.76805,216.34515,98.1334
Manhattan Associates,Computer Software,"Vila Nova De Gaia, Porto, Portugal",Portugal,1730.131,Application Software,2020,45.622616,0.47010604,55.049423,87.23287
Mantech,Information Technology And Services,"Newmarket, Ontario, Canada",Canada,4368.389,Computer Training,2020,50.5373,67.65855,148.48645,69.26334
Ptc,Computer Software,"Leiria, Leiria, Portugal",Portugal,3812.6682,System Software,2020,44.538963,48.502945,154.28163,87.15294
Barfoot & Thompson,Real Estate,"İStanbul, Istanbul, Turkey",Turkey,1358.9651,Buying Real Estate,2020,116.76394,50.30877,1.2271156,1.6619192
Yardi,Computer Software,"Xicheng District, Beijing, China",China,1572.9127,Database Management,2020,0.9764675,38.392025,105.76291,82.71534
Cyient,Information Technology And Services,"Bucks, Pennsylvania, United States",Singapore,7035.6123,Computer Training,2020,51.577923,64.346756,3.2577794,78.33354
Peacehealth,Hospital & Health Care,"Trondheim, Sor-Trondelag, Norway",Norway,2659.8538,Laboratory services,2020,94.81153,67.41678,144.64897,1.0766982
Compass /,Real Estate,"Akre, Hordaland, Norway",Norway,3191.0417,Home inspection,2020,118.07118,65.05763,262.3817,92.84433
Lj Hooker,Real Estate,"Benito Juarez, Distrito Federal, Mexico",Mexico,1591.5573,Selling Real Estate,2020,115.41879,56.288994,124.77579,86.61855
Earthlink,Information Technology And Services,"Fornebu, Akershus, Norway",Norway,4962.631,Network Management,2020,42.660362,49.49686,111.39232,69.48633
Related Companies,Real Estate,"Mulgrave, Victoria, Australia",Australia,1670.844,Home inspection,2020,126.193275,92.197655,107.4053,94.939865
Workday,Computer Software,"Kristiansand, Vest-Agder, Norway",Norway,6902.3716,Multimedia Authoring Software,2020,62.171074,0.3481979,202.83884,93.56876
Polaris Financial Technology Limited,Information Technology And Services,"Gebze, Kocaeli, Turkey",Turkey,5014.8774,Managed Print Services,2020,60.327885,1.0787703,122.4542,120.26254
Quest Software,Computer Software,"France, Aquitaine, France",France,2374.564,Personal Productivity Software,2020,55.189808,57.69713,217.26744,0.6169798
University Of Chicago Medicine,Hospital & Health Care,"Christchurch, Canterbury, New Zealand",New Zealand,5206.8413,Transportation,2020,83.05119,91.80174,140.07755,77.32242
F-Secure Corporation,Computer Software,"Parow, Western Cape, South Africa",South Africa,2488.452,Personal Productivity Software,2020,39.88849,43.781914,129.021,83.71745
Csg International,Computer Software,"Udupi, Karnataka, India",India,1065.471,System Software,2020,37.418526,32.94234,81.96986,88.71867
Royal Lepage,Real Estate,"Espoo, Uusimaa, Finland",Finland,3273.5454,Building contractors,2020,111.75482,66.50388,122.90719,1.7400048
Edina Realty,Real Estate,"Bellville, Western Cape, South Africa",South Africa,2218.115,Property consultants,2020,114.988976,70.20826,137.54263,1.3660288
Rush University Medical Center,Hospital & Health Care,"Ballerup, Capital Region, Denmark",Denmark,4688.9336,General surgical services,2020,85.032036,76.44572,203.92424,82.352905
Cadence Design Systems,Computer Software,"Dale I Sunnfjord, Sogn Og Fjordane, Norway",Norway,5203.424,Operating Systems,2020,51.458645,58.74032,149.61499,97.93887
Taylor Wimpey Plc,Real Estate,"Tangerang, Banten, Indonesia",Indonesia,1722.5582,Property consultants,2020,1.8453974,88.67541,143.29776,94.351326
Insight,Information Technology And Services,"Zurich, Zurich, Switzerland",Switzerland,4523.5435,Backup & Disaster Recovery,2020,38.56793,52.545025,73.65046,1.1906
Earthlink,Information Technology And Services,"Istanbul, Istanbul, Turkey",Turkey,5724.119,Help Desk Support,2020,2.5476215,50.740337,173.8493,74.46478
Yardi,Computer Software,"New York, Chiapas, Mexico",Mexico,2067.679,Personal Productivity Software,2020,45.79425,73.51182,77.259445,90.16405
Sophos,Computer Software,"Awans, Liege, Belgium",Belgium,1308.4647,User Interface,2020,44.413387,39.910812,115.23482,82.57874
Jack Henry & Associates,Computer Software,"Cape Town, Western Cape, South Africa",South Africa,3921.2517,Multimedia Authoring Software,2020,60.916412,66.98549,205.26857,94.63974
Dell Emc,Information Technology And Services,"Tilburg, Noord-Brabant, Netherlands",Netherlands,30447.55,Email Services,2020,99.404854,64.91924,146.38762,68.4899
Snap Inc.,Computer Software,"Mortsel, Flanders, Belgium",Belgium,3430.5615,System Software,2020,48.66542,72.4066,130.32259,81.37615
Watson Realty Corp.,Real Estate,"Siruseri, Tamil Nadu, India",India,2278.4897,Property consultants,2020,117.40234,74.04597,153.10146,77.119644
Ics,Computer Software,"Hangzhou, Zhejiang, China",China,1933.4266,Operating Systems,2020,57.299564,86.29586,160.19673,95.919785
Edina Realty,Real Estate,"Cottage Grove, Wisconsin, United States",United States,1882.6837,Property consultants,2020,115.75193,62.45512,122.22214,78.893555
Toll Brothers,Real Estate,"Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,1871.6537,Building contractors,2020,115.92466,88.49016,154.45775,0.3903225
Ge Healthcare,Hospital & Health Care,"Hellerup, Capital Region, Denmark",Denmark,42728.445,Blood services,2020,136.91982,57.341774,171.4715,64.55942
Genesys,Computer Software,"Bellville, Western Cape, South Africa",South Africa,2766.2786,Multiprogramming,2020,55.08107,78.28849,43.132217,2.5407543
Blackrock,Financial Services,"Hasselt, Limburg, Belgium",Belgium,10871.533,Tax/Audit Consulting,2020,150.13821,46.83168,2.0294578,91.86643
Harcourts Real Estate,Real Estate,"Ankara, Ankara, Turkey",Turkey,3251.413,Architects,2020,125.58416,0.4875291,143.60728,87.85009
Kronos,Computer Software,"Farnborough, Hampshire, United Kingdom",United Kingdom,5853.4053,Multimedia Authoring Software,2020,64.410385,58.24964,239.97012,90.28918
Cartus,Real Estate,"Sao Paulo, Alagoas, Brazil",Brazil,1065.5789,Building contractors,2020,117.28653,69.585655,143.77475,80.038925
Ust Global,Information Technology And Services,"Yogyakarta, Yogyakarta, Indonesia",Indonesia,11284.069,Network Management,2020,71.83278,1.3730854,107.21537,86.30066
Caliber Home Loans,Financial Services,"Porto Salvo, Lisbon, Portugal",Portugal,2539.3682,Mutual Funds,2020,123.8462,53.66988,84.4998,76.2597
Vumc,Hospital & Health Care,"Visby, Gotland, Sweden",Sweden,5516.8726,Transportation,2020,123.566345,1.2460941,152.91362,92.33069
Kindred Healthcare,Hospital & Health Care,"Lublin, Lubelskie, Poland",Poland,5376.668,Mental health care,2020,71.85194,36.11069,77.75791,0.20376636
Transamerica,Financial Services,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Belgium,3806.9387,Capital Restructuring,2020,131.68243,46.247208,1.6863534,77.64722
Macquarie Group,Financial Services,"North Sydney, New South Wales, Australia",Australia,6754.501,Insurance,2020,121.42981,50.794376,146.79956,74.35059
Windermere Real Estate,Real Estate,"Mexico City, Mexico City, Mexico",Mexico,4468.353,Rental and investment properties,2020,125.21482,80.55073,221.02348,96.230644
Ptc,Computer Software,"Birkerød, Capital Region, Denmark",Denmark,4649.5933,Personal Productivity Software,2020,57.598625,55.63321,138.42099,81.20706
Ultimate Software,Computer Software,"Strasbourg, Grand Est, France",France,4996.0776,Personal Productivity Software,2020,62.379116,88.3308,158.48796,94.26903
Bmc Software,Information Technology And Services,"Clackamas, Oregon, United States",United States,5634.516,IT Consulting,2020,108.09367,64.87246,1.8422346,2.440734
Bb&T,Financial Services,"Takapuna, Auckland, New Zealand",New Zealand,14235.398,Mutual Funds,2020,136.13469,47.236565,164.64279,72.4327
Insight,Information Technology And Services,"Santiago, Region Metropolitana, Chile",Mexico,4059.7769,Email Services,2020,49.458977,60.787888,208.58232,58.878693
Caci International Inc,Information Technology And Services,"Tolbert, Groningen, Netherlands",Netherlands,9001.202,Cybersecurity,2020,52.533283,66.347755,140.70941,95.240654
Tmf Group,Financial Services,"Diss, Norfolk, United Kingdom",United Kingdom,3295.5269,Mutual Funds,2020,139.01212,42.706764,1.6708556,101.461426
Edward Jones,Financial Services,"Bouge, Namur, Belgium",Belgium,15944.603, Portfolio Management,2020,1.0467482,58.89973,123.50694,52.556965
Blackbaud,Computer Software,"Gold Coast, Queensland, Australia",Australia,1937.5803,Application Software,2020,0.56209326,63.19411,115.49969,77.14127
Hcl Technologies (Infrastructure Services Division),Information Technology And Services,"Oviedo, Asturias, Spain",Spain,8559.097,Backup & Disaster Recovery,2020,0.820437,1.7767847,0.86268365,88.21225
Hcl Technologies,Information Technology And Services,"Turin, Piemonte, Italy",Italy,75011.35,Computer Training,2020,120.93821,87.27127,211.87292,3.2180257
Molina Healthcare,Hospital & Health Care,"Helsinki, Uusimaa, Finland",Finland,7091.537,Special surgical services,2020,110.76037,58.174965,224.71231,88.277466
Centura Health,Hospital & Health Care,"Villahermosa, Tabasco, Mexico",Mexico,6303.308,Blood services,2020,123.09943,74.61741,124.56297,91.63477
Igt,Computer Software,"City Of Johannesburg Metropolitan Municipality, Gauteng, South Africa",South Africa,7194.7437,Multimedia Authoring Software,2020,53.84412,1.2017108,196.66072,79.02324
Centura Health,Hospital & Health Care,"Kontich, Antwerpen, Belgium",Belgium,3298.183,Emergency room services,2020,100.54819,58.215755,137.00737,0.67199975
Computacenter,Information Technology And Services,"Jumeirah, Dubai, United Arab Emirates",United Arab Emirates,3405.9705,Backup & Disaster Recovery,2020,45.77805,47.1974,127.640564,60.687607
Fresenius Medical Care,Hospital & Health Care,"Panaji, Goa, India",India,22289.244,Nutritional support,2020,2.676124,82.99487,198.35579,76.68404
Unitedhealth Group,Hospital & Health Care,"Panaji, Goa, India",India,55332.387,Blood services,2020,150.7698,60.91363,128.61917,25.49705
Micro Focus,Computer Software,"Partido De Pilar, Buenos Aires, Argentina",Argentina,3069.563,Desktop Publishing,2020,45.657673,64.40125,0.5379156,88.765656
Watson Realty Corp.,Real Estate,"Jakarta, Jakarta Raya, Indonesia",Indonesia,1088.3923,Home inspection,2020,118.16959,1.9414928,136.27802,81.714134
Robert Bosch Engineering And Business Solutions Ltd.,Information Technology And Services,"Liège, Wallonia, Belgium",Belgium,3174.6729,Help Desk Support,2020,49.4858,65.383224,78.56954,78.5456
Tableau Software,Computer Software,"Mendoza, Mendoza, Argentina",Argentina,2656.758,Multimedia Authoring Software,2020,52.816288,82.23325,82.56275,97.61793
Stifel Financial Corp.,Financial Services,"Meyrin, Geneva, Switzerland",Switzerland,2535.032,Debt Management,2020,142.10165,78.17409,127.01781,77.858574
Domicile,Real Estate,"Copenhagen, Hovedstaden, Denmark",Denmark,1428.7255,Property Staging,2020,115.56152,1.8679851,187.63278,91.90989
Hsbc Global Banking And Markets,Financial Services,"De Meern, Provincie Utrecht, Netherlands",Netherlands,12119.382,Banking,2020,148.15207,47.54911,180.02092,64.5803
Robert Bosch Engineering And Business Solutions Ltd.,Information Technology And Services,"Hyvinkää, Uusimaa, Finland",Finland,6242.8325,Cybersecurity,2020,76.56197,0.3274103,0.7952707,87.531456
Caci International Inc,Information Technology And Services,"Beauvais, Picardie, France",France,11384.45,Managed Print Services,2020,0.3106179,73.614235,100.58052,0.8307508
Bayada Home Health Care,Hospital & Health Care,"Guangzhou, Guangdong, China",China,4148.948,Short-term hospitalization,2020,0.8250324,43.71731,176.31828,79.1147
Lincoln Property Company,Real Estate,"Schindellegi, Schwyz, Switzerland",Switzerland,3498.7903,Buying Real Estate,2020,122.67344,48.143852,192.97142,97.541336
Northwell Health,Hospital & Health Care,"Paulshof, Gauteng, South Africa",South Africa,8653.527,Special surgical services,2020,0.29355592,0.6216935,129.91034,84.01791
Ca Technologies,Computer Software,"Kingston Upon Hull, Kingston Upon Hull, United Kingdom",United Kingdom,13532.711,Multimedia Authoring Software,2020,70.808655,73.19777,82.25687,84.84529
National Association Of Realtors®,Real Estate,"Kuopio, Northern Savo, Finland",Finland,870.44464,Selling Real Estate,2020,118.36865,45.25537,90.04627,81.5141
John L Scott Real Estate,Real Estate,"Shanghai, Shanghai, China",China,2506.9294,New Construction,2020,112.64487,49.811317,1.6896205,80.94604
Krajowy Fundusz Kapitałowy Sa,Financial Services,"Sopot, Pomorskie, Poland",Poland,3459.6968,Mutual Funds,2020,157.40718,48.618034,168.57301,80.2749
Nyu Langone Medical Center,Hospital & Health Care,"Kochi, Kerala, India",India,9035.111,Mental health care,2020,98.316505,52.466976,216.40158,87.66388
Asurion,Information Technology And Services,"Soborg, Capital Region, Denmark",Denmark,5356.9956,Computer Training,2020,93.92729,73.72212,147.6491,104.33755
Peacehealth,Hospital & Health Care,"Daira, Dubai, United Arab Emirates",United Arab Emirates,4613.2715,Laboratory services,2020,99.39524,73.23153,230.52802,109.28515
Allscripts,Computer Software,"Aarau, Aargau, Switzerland",Switzerland,5219.3154,Multimedia Authoring Software,2020,50.052433,62.134506,140.92882,84.16819
Softwareone,Computer Software,"Nanjing, Jiangsu, China",China,1980.0652,Application Software,2020,67.73179,75.51304,179.4693,93.27216
Spectrum Health,Hospital & Health Care,"Helsinki, Uusimaa, Finland",Finland,7356.387,Special surgical services,2020,109.43365,0.9028177,128.76575,95.44102
Compucom,Information Technology And Services,"Wetzikon, Zurich, Switzerland",Switzerland,7968.4795,Hardware support,2020,75.444336,69.33342,148.28374,73.80204
Veritas Technologies Llc,Computer Software,"Paulshof, Gauteng, South Africa",South Africa,2611.3713,System Software,2020,37.51119,63.35677,180.00256,85.339195
Sophos,Computer Software,"Julfa, Ras Al Khaimah, United Arab Emirates",United Arab Emirates,2027.3892,Operating Systems,2020,69.360275,79.937874,1.4786409,86.253876
Aviva,Financial Services,"Le Pont, Var, France",France,13832.598,Wealth Management,2020,169.90576,75.00088,166.97888,1.5224149
Vumc,Hospital & Health Care,"Lisbon, Lisbon, Portugal",Portugal,3184.4065,Nutritional support,2020,78.877144,41.5192,137.5432,83.212906
Blackrock,Financial Services,"Genoa, Liguria, Italy",Italy,9341.426,Insurance,2020,141.68747,61.225048,154.65694,1.2998806
Stefanini,Information Technology And Services,"Darmstadt, Hessen, Germany",Germany,6459.4365,Email Services,2020,75.00135,74.60012,1.829685,91.46833
Vancouver Coastal Health,Hospital & Health Care,"Shanghai, Shanghai, China",China,6413.055,Nutritional support,2020,128.39807,0.7961619,201.26297,88.281586
Tsys,Financial Services,"Kartal, Istanbul, Turkey",Turkey,3078.055,Tax/Audit Consulting,2020,143.17918,65.123695,98.680214,86.522705
