Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Md Anderson Cancer Center,Hospital & Health Care,"Cape Town, Western Cape, South Africa",South Africa,12217.646,Emergency room services,2020,111.70709,54.528133,96.90675,81.15814
Lifespan,Hospital & Health Care,"Leusden, Utrecht, Netherlands",Netherlands,30738.021,Transportation,2020,125.04511,74.9948,166.41794,84.28004
@Properties,Real Estate,"North Melbourne, Victoria, Australia",Australia,1257.1187,Home inspection,2020,111.722206,60.572376,81.76913,93.48093
Re/Max,Real Estate,"Oberhausen, Nordrhein-Westfalen, Germany",Germany,7742.3857,Architects,2020,127.129135,66.240715,109.404366,78.22229
Unc Health Care,Hospital & Health Care,"Dietzenbach, Hesse, Germany",Germany,4436.0796,Short-term hospitalization,2020,88.38098,68.95552,109.27817,92.274666
Splunk,Computer Software,"Charlottesville, Virginia, United States",United States,1883.3451,Application Software,2020,39.952526,1.224615,137.35367,81.68928
Xena Properties,Real Estate,"Laramie, Wyoming, United States",United States,5753.566,Selling Real Estate,2020,122.52389,79.29461,136.04805,87.93155
The Keyes Company,Real Estate,"Markham, Ontario, Canada",Canada,1125.0656,Building contractors,2020,117.781265,56.04201,170.31413,80.31048
Verizon Business,Information Technology And Services,"Bonheiden, Antwerpen, Belgium",Belgium,16103.897,Email Services,2020,0.7853812,74.50569,141.66145,1.2764044
Willis Towers Watson,Financial Services,"Bella Vista, New South Wales, Australia",Australia,28644.65,Mutual Funds,2020,160.56091,68.114235,160.78099,84.06505
Persistent Systems,Computer Software,"Oslo, Oslo, Norway",Norway,4742.359,Database Management,2020,53.407986,0.5500332,187.61807,83.16073
Nationwide Building Society,Financial Services,"Xicheng District, Beijing, China",China,9465.457,Stock Market,2020,154.29507,68.07198,171.36198,98.14748
Unc Health Care,Hospital & Health Care,"Dietzenbach, Hesse, Germany",Germany,4053.891,Laboratory services,2020,118.03524,51.138107,103.86059,88.85139
Bupa,Hospital & Health Care,"Windsor, Ontario, Canada",Canada,4510.0137,Mental health care,2020,79.34172,46.97418,1.3075892,76.40685
Earthlink,Information Technology And Services,"Gieten, Drenthe, Netherlands",Netherlands,11785.406,Email Services,2020,62.036816,52.608906,230.11528,103.986565
Old Mutual South Africa,Financial Services,"Le Pont, Var, France",France,4309.382,Stock Market,2020,151.57869,65.40445,190.04709,96.801735
Duke University Health System,Hospital & Health Care,"Gdansk, Pomorskie, Poland",Poland,2492.338,X ray/radiology services,2020,1.3274027,42.58406,117.871925,83.06417
Atlassian,Computer Software,"Turku, Finland Proper, Finland",Finland,2639.4395,Personal Productivity Software,2020,51.33878,42.83583,105.24292,93.84656
Knight Frank,Real Estate,"Edgecliff, New South Wales, Australia",Australia,5717.8813,Property Staging,2020,113.850586,49.247517,118.514336,0.77049845
Angel Broking,Financial Services,"İStanbul, Istanbul, Turkey",Turkey,2027.1427, Portfolio Management,2020,135.61145,59.468014,186.85588,77.486755
Ultimate Software,Computer Software,"Trondheim, Sor-Trondelag, Norway",Norway,4317.835,System Software,2020,64.88232,68.60994,175.46051,84.40783
Ge Healthcare,Hospital & Health Care,"Vecchiano, Tuscany, Italy",Italy,47084.46,Transportation,2020,88.09038,77.26728,170.80817,72.043365
Fresenius Medical Care,Hospital & Health Care,"Pirituba, Sao Paulo, Brazil",Brazil,20803.13,Emergency room services,2020,126.5829,65.958405,145.10844,1.5657971
Barfoot & Thompson,Real Estate,"Valencia, Valencia, Spain",Spain,1491.5671,Buying Real Estate,2020,123.588165,79.600815,139.89311,91.24559
Banner Health,Hospital & Health Care,"Downsview, Ontario, Canada",Canada,6636.0845,General surgical services,2020,99.15764,36.301613,1.4317938,71.31295
Softwareone,Computer Software,"Tangerang, Banten, Indonesia",Indonesia,2479.5818,Desktop Publishing,2020,0.8551804,81.8663,140.2823,92.135765
"Rackspace, The #1 Managed Cloud Company",Information Technology And Services,"Foligno, Umbria, Italy",Italy,4457.8926,Cloud Services,2020,45.80796,84.35923,170.95398,81.47768
Tech Mahindra,Information Technology And Services,"Bucks, Pennsylvania, United States",Singapore,36682.64,Cloud Services,2020,66.4716,80.73129,174.95186,43.524952
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Tangerang, Banten, Indonesia",Indonesia,2243.2104,Buying Real Estate,2020,117.42672,67.84114,1.7827779,86.7849
Ptc,Computer Software,"Amadora, Lisbon, Portugal",Portugal,4220.5522,Multiprogramming,2020,49.48081,33.460316,123.17368,1.2601135
Sap Ariba,Computer Software,"Od, Bayern, Germany",Germany,3173.6636,Multiprogramming,2020,59.284683,61.80686,2.015089,80.93889
Western Union,Financial Services,"Madurai, Tamil Nadu, India",India,11191.224,Debt Management,2020,2.5542905,67.69049,2.839824,99.02536
Indra,Information Technology And Services,"City Of Johannesburg Metropolitan Municipality, Gauteng, South Africa",South Africa,22731.99,Hardware support,2020,89.036026,96.846344,0.735376,89.70669
Hexaware Technologies,Information Technology And Services,"Shenyang, Liaoning, China",China,8760.9375,Email Services,2020,0.8914212,68.32889,180.09456,169.91586
Chicago Title,Real Estate,"Woodmead, Gauteng, South Africa",South Africa,2641.1228,Selling Real Estate,2020,2.530063,101.28009,240.22678,93.452965
Harcourts Real Estate,Real Estate,"Santa Clara, California, United States",Singapore,2841.385,Building contractors,2020,116.41964,53.063877,264.0697,90.31598
Duke University Health System,Hospital & Health Care,"Nanjing, Jiangsu, China",China,3489.9414,Short-term hospitalization,2020,97.90131,73.369415,214.77505,81.011566
Earthlink,Information Technology And Services,"Sandown, Gauteng, South Africa",South Africa,9187.016,Computer Training,2020,80.70626,68.794846,286.73615,93.95863
Mitre,Information Technology And Services,"Veracruz, Veracruz-Llave, Mexico",Mexico,6712.622,IT Consulting,2020,94.683304,2.0297332,192.57004,103.490555
Lifespan,Hospital & Health Care,"Lyon, Auvergne-Rhône-Alpes, France",France,13131.311,Mental health care,2020,67.56798,47.23942,1.6567706,56.63905
Sibcy Cline Realtors,Real Estate,"Bad Homburg, Hessen, Germany",Germany,1841.1758,Building contractors,2020,124.616005,81.63403,153.79243,83.16541
Concur,Computer Software,"Zabierzow Bochenski, Malopolskie, Poland",Poland,4347.456,Operating Systems,2020,54.442165,72.58472,153.72313,80.224045
Primelending,Real Estate,"Natal, Rio Grande Do Norte, Brazil",Brazil,1520.6348,Rental and investment properties,2020,105.66164,58.145607,41.66286,80.87617
Meb,Real Estate,"Hamilton, Waikato, New Zealand",New Zealand,7374.238,Buying Real Estate,2020,1.4309394,43.597248,119.98514,78.324745
Earthlink,Information Technology And Services,"Fornebu, Akershus, Norway",Norway,5817.9346,Cloud Services,2020,48.50042,51.84506,103.806076,77.36536
Sogeti,Information Technology And Services,"Pune, Maharashtra, India",India,14078.887,Cybersecurity,2020,74.92707,64.413475,107.24396,91.71811
Ncr Corporation,Information Technology And Services,"St Albans, Hertfordshire, United Kingdom",United Kingdom,20104.527,IT Consulting,2020,79.95247,65.13646,102.51245,59.30523
Caliber Home Loans,Financial Services,"Bhilai, Chhattisgarh, India",India,5720.554,Banking,2020,171.98708,96.8355,195.97395,96.91375
Harcourts Real Estate,Real Estate,"Palmerston North, Wellington, New Zealand",New Zealand,2249.8926,Home inspection,2020,122.48944,53.80576,169.83989,87.383026
Caci International Inc,Information Technology And Services,"Hoensbroek, Limburg, Netherlands",Netherlands,7514.064,Backup & Disaster Recovery,2020,45.543823,61.98686,118.26218,0.21853119
Hcl Infosystems Ltd,Information Technology And Services,"Schlieren, Zurich, Switzerland",Switzerland,8034.582,Managed Print Services,2020,0.6374709,68.46483,189.9214,82.448364
Equity Residential,Real Estate,"Bellville, Western Cape, South Africa",South Africa,1719.5527,Selling Real Estate,2020,122.21867,60.038105,188.82936,90.559906
Re/Max,Real Estate,"Vernier, Geneva, Switzerland",Switzerland,15894.745,Rental and investment properties,2020,128.54956,72.9608,0.6166745,1.7337203
Long & Foster Companies,Real Estate,"Oslo, Oslo, Norway",Norway,3583.748,Home inspection,2020,3.1325836,50.920902,102.93402,77.223854
Old Mutual South Africa,Financial Services,"Holland, North Brabant, Netherlands",Netherlands,4492.4297,Wealth Management,2020,158.10648,90.35379,106.53319,93.43836
Halstead Property,Real Estate,"Iselin, New Jersey, United States",Singapore,918.861,New Construction,2020,1.0855356,54.97079,129.94223,71.61358
Visa,Information Technology And Services,"Eastleigh, Hampshire, United Kingdom",United Kingdom,8902.031,Computer Training,2020,1.0484996,53.316765,147.13187,0.47819158
Mindtree,Information Technology And Services,"Kuopio, Northern Savo, Finland",Finland,9417.167,Computer Training,2020,94.603745,76.62417,3.0992787,88.63036
Mindtree,Information Technology And Services,"North Shore, Auckland, New Zealand",New Zealand,7201.1714,Managed Print Services,2020,76.110916,66.3692,232.19516,97.92697
St. Joseph Hospital,Hospital & Health Care,"Martinez, Buenos Aires, Argentina",Argentina,3906.885,Transportation,2020,1.9291867,1.8590467,3.3277292,85.17626
Florida Hospital,Hospital & Health Care,"Eschborn, Hessen, Germany",Germany,7603.402,Nutritional support,2020,110.06103,67.00438,155.18086,84.7434
Barclays Africa Group Limited,Financial Services,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,4869.147,Stock Market,2020,166.13869,66.4429,2.0013306,95.00289
Sibcy Cline Realtors,Real Estate,"Lightwater, Surrey, United Kingdom",United Kingdom,1508.9604,Building contractors,2020,123.84339,66.1876,211.47496,95.11864
Dell,Information Technology And Services,"Fourways, Gauteng, South Africa",South Africa,65567.016,Computer Training,2020,130.31471,66.563354,190.97278,57.00759
Ingram Micro,Information Technology And Services,"Vaasa, Ostrobothnia, Finland",Finland,13929.611,Managed Print Services,2020,34.448753,0.49656662,0.6100232,88.33972
Long & Foster Companies,Real Estate,"Genk, Limburg, Belgium",Belgium,3460.7104,Property consultants,2020,114.31626,62.20323,95.571655,80.337746
3I Infotech,Information Technology And Services,"Oslo, Oslo, Norway",Norway,2742.8718,Email Services,2020,52.792152,63.06999,124.18189,0.87263674
Teksystems,Information Technology And Services,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,18647.324,Cloud Services,2020,108.26901,1.0965296,242.10297,91.40609
Ptc,Computer Software,"Iselin, New Jersey, United States",Singapore,8857.098,Personal Productivity Software,2020,64.18731,99.774376,184.68958,0.9451854
Dst Systems,Financial Services,"Malaga, Andalucia, Spain",Spain,4570.026,Professional Advisory,2020,174.839,93.01091,159.04504,103.64085
Merrill Lynch,Financial Services,"City Of Johannesburg Metropolitan Municipality, Gauteng, South Africa",South Africa,39278.84,Capital Restructuring,2020,172.89233,90.6825,249.68127,79.23823
First American Title,Real Estate,"Minsk, Minsk, Belarus",United Kingdom,9152.582,Buying Real Estate,2020,117.86055,88.64026,249.90993,92.3181
Ncr Corporation,Information Technology And Services,"Barat, West Java, Indonesia",Indonesia,14236.764,Computer Training,2020,50.641655,51.584225,102.10063,69.66933
Centene Corporation,Hospital & Health Care,"Secunderabad, Telangana, India",India,6641.485,X ray/radiology services,2020,122.56964,49.40392,174.52869,78.66112
Tmf Group,Financial Services,"Dusseldorf, Nordrhein-Westfalen, Germany",Germany,4576.3696,Debt Management,2020,2.2969656,75.43138,101.879524,1.1189295
Financial Industry Regulatory Authority (Finra),Financial Services,"Windisch, Aargau, Switzerland",Switzerland,2870.057,Tax/Audit Consulting,2020,145.44205,65.120255,154.43166,1.3688494
Ca Technologies,Computer Software,"Treviso, Veneto, Italy",Italy,13669.716,Multimedia Authoring Software,2020,67.079346,64.5552,154.04185,76.64688
Radboudumc,Hospital & Health Care,"Prilly, Vaud, Switzerland",Switzerland,2999.3135,Nutritional support,2020,79.9405,44.479744,129.74051,77.603325
Sopra Steria,Information Technology And Services,"Antwerp, Antwerpen, Belgium",Belgium,32051.484,Cloud Services,2020,1.0509151,73.14902,186.86589,77.38188
Sotheby'S International Realty,Real Estate,"Fresno, California, United States",Canada,2648.9612,Property consultants,2020,108.73955,67.90234,101.263535,71.73222
Ncr Corporation,Information Technology And Services,"Queretaro, Queretaro, Mexico",Mexico,7517.2427,Computer Training,2020,0.7631926,60.417152,109.025795,59.33101
Indiana University Health,Hospital & Health Care,"Benidorm, Valencia, Spain",Spain,4881.2915,X ray/radiology services,2020,0.97349095,44.891174,169.1742,80.91817
Swedish Medical Center,Hospital & Health Care,"Limonest, Auvergne-Rhône-Alpes, France",France,7972.5127,Transportation,2020,122.38045,60.971275,222.66554,96.77213
Wellstar Health System,Hospital & Health Care,"Slough, Slough, United Kingdom",United Kingdom,3590.468,Short-term hospitalization,2020,0.5591965,58.703392,122.07558,0.64855474
Aci Worldwide,Computer Software,"Visakhapatnam, Andhra Pradesh, India",India,3848.4978,Personal Productivity Software,2020,0.17760672,63.72225,286.6359,85.477005
Capco,Financial Services,"Julfa, Ras Al Khaimah, United Arab Emirates",United Arab Emirates,4043.2336,Debt Management,2020,156.10593,67.71644,193.42996,87.813
Opentext,Computer Software,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,5332.9536,Application Software,2020,44.36167,56.3514,173.3017,0.465159
Maxim Healthcare Services,Hospital & Health Care,"Meyrin, Geneva, Switzerland",Switzerland,6042.7974,Blood services,2020,93.29957,55.627483,136.77457,76.158936
T-Systems,Information Technology And Services,"Bhubaneswar, Odisha, India",India,8014.1167,Managed Print Services,2020,53.78332,42.23277,91.34271,1.0212615
Adobe,Computer Software,"Sandviga, Aust-Agder, Norway",Norway,16994.445,Operating Systems,2020,65.83308,64.231445,185.10657,64.6121
Taylor Wimpey Plc,Real Estate,"Golmarmara, Manisa, Turkey",Turkey,834.07336,Buying Real Estate,2020,117.93932,36.00346,184.82178,86.34581
Syntel,Information Technology And Services,"Doncaster East, Victoria, Australia",Australia,16558.746,Hardware support,2020,95.4228,64.32155,165.93178,115.20864
Tmf Group,Financial Services,"Genolier, Vaud, Switzerland",Switzerland,5153.0186,Professional Advisory,2020,0.89109546,79.86093,158.88199,96.16427
Eclinicalworks,Computer Software,"Itaquaquecetuba, Sao Paulo, Brazil",Brazil,2254.5464,Multimedia Authoring Software,2020,36.88247,43.580902,227.81694,94.940216
Legal & General,Financial Services,"Benidorm, Valencia, Spain",Spain,2946.6323,Insurance,2020,141.82208,44.627674,95.45945,88.84033
Lopes Consultoria De Imóveis - Imóveis De Terceiros,Real Estate,"Bhopal, Madhya Pradesh, India",India,905.3681,Home inspection,2020,121.07186,67.336716,148.4592,85.42499
N-Able Technologies,Computer Software,"Warsaw, Mazovia, Poland",Poland,1328.7947,Personal Productivity Software,2020,47.841255,68.147514,62.49414,84.30198
Primelending,Real Estate,"Indore, Madhya Pradesh, India",India,2956.9944,Rental and investment properties,2020,129.76399,59.90892,153.23886,0.61316013
Eclinicalworks,Computer Software,"Larvik, Vestfold, Norway",Norway,2229.3315,Multimedia Authoring Software,2020,66.22048,48.7782,215.40987,87.25719
Concur,Computer Software,"Deventer, Overijssel, Netherlands",Netherlands,3562.6042,Multimedia Authoring Software,2020,0.19631581,106.68061,1.293294,85.47428
Robert Bosch Engineering And Business Solutions Ltd.,Information Technology And Services,"Opfikon, Zurich, Switzerland",Switzerland,5514.567,Managed Print Services,2020,57.23056,58.84512,131.94884,87.282166
Hcl Technologies,Information Technology And Services,"Mannheim, Baden-Wurttemberg, Germany",Germany,19856.852,Cloud Services,2020,0.40979677,39.806194,45.496216,21.00747
Iron Mountain,Information Technology And Services,"Treviso, Veneto, Italy",Italy,8622.934,Cybersecurity,2020,91.87612,84.17501,228.4055,113.2283
Duke University Health System,Hospital & Health Care,"New Delhi, Nct, India",India,2951.7515,Blood services,2020,90.01575,1.2192979,89.079994,81.33335
Yardi,Computer Software,"Juarez, Mexico, Mexico",Mexico,2824.5505,Personal Productivity Software,2020,54.593174,51.954414,201.67136,98.4842
Fairview Health Services,Hospital & Health Care,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,5472.5923,Special surgical services,2020,111.113174,48.362206,1.5881062,102.681465
Sicredi,Financial Services,"Bielsko-Biala, Slaskie, Poland",Poland,5393.4517,Stock Market,2020,163.12103,77.851425,78.26604,79.84935
Snap Inc.,Computer Software,"Sala, Vaestmanland, Sweden",Sweden,1808.9231,Application Software,2020,46.510567,0.44974113,163.88127,77.80312
Genesys,Computer Software,"Santa Clara, California, United States",Singapore,4700.421,Database Management,2020,28.82902,75.27339,0.45083797,0.51280487
Northside Hospital,Hospital & Health Care,"Johannesburg, Gauteng, South Africa",South Africa,7121.71,Nutritional support,2020,0.91917664,74.727936,181.34592,94.817795
Oracle,Information Technology And Services,"São José Dos Campos, Sao Paulo, Brazil",Brazil,59056.258,Help Desk Support,2020,126.832436,53.697174,170.70142,32.967056
Teradata,Information Technology And Services,"Carouge, Geneva, Switzerland",Switzerland,6215.6333,Cloud Services,2020,47.689175,1.3055171,0.8362768,78.54726
Unitedhealth Group,Hospital & Health Care,"Rambouillet, Île-De-France, France",France,58436.168,Mental health care,2020,166.397,66.9736,174.25873,1.1468135
Emaar,Real Estate,"Evry, Ile-De-France, France",France,2209.8606,Building contractors,2020,125.620186,69.282684,172.83145,93.09944
Spectrum Health,Hospital & Health Care,"Tromsø, Troms, Norway",Norway,9628.102,Emergency room services,2020,101.48613,85.53936,200.55736,99.8382
Providence Health & Services,Hospital & Health Care,"Bonn, Nordrhein-Westfalen, Germany",Germany,10467.801,General surgical services,2020,75.12626,65.30913,85.73964,86.29516
"Keller Williams Realty, Inc.",Real Estate,"Antwerp, Antwerpen, Belgium",Belgium,43308.47,Selling Real Estate,2020,76.09649,81.344894,187.87544,0.934319
Windermere Real Estate,Real Estate,"Wellington City, Wellington, New Zealand",New Zealand,4304.797,Architects,2020,118.797585,0.86683714,139.88164,82.886765
Centura Health,Hospital & Health Care,"Bouge, Namur, Belgium",Belgium,5217.312,Special surgical services,2020,116.65375,82.15608,196.92448,84.71707
Redfin,Real Estate,"Edegem, Antwerpen, Belgium",Belgium,1435.1025,Building contractors,2020,116.63693,69.89256,133.5713,85.808174
Software Ag,Computer Software,"Murcia, Murcia, Spain",Spain,658.17017,Multimedia Authoring Software,2020,42.78433,42.08286,170.3857,78.17187
Compucom,Information Technology And Services,"Geneva, Geneva, Switzerland",Switzerland,5835.066,Hardware support,2020,72.199844,54.531048,140.1327,73.13418
Gm Financial,Financial Services,"Kochi, Kerala, India",India,3360.5928,Stock Market,2020,144.0667,70.30818,123.25144,75.22801
Dimension Data,Information Technology And Services,"Peking, Beijing, China",China,17034.15,Help Desk Support,2020,113.14524,65.493324,205.43048,83.48507
Visa,Information Technology And Services,"Bhilai, Chhattisgarh, India",India,13494.405,Email Services,2020,88.59465,0.96086997,220.18105,0.5752995
Robert Bosch Engineering And Business Solutions Ltd.,Information Technology And Services,"Bryanston, Gauteng, South Africa",South Africa,4280.417,Network Management,2020,47.5013,67.1563,54.095238,60.060394
Pitney Bowes,Information Technology And Services,"Calcutta, West Bengal, India",India,5419.198,Cybersecurity,2020,47.248928,58.127346,71.28794,73.393
Yardi,Computer Software,"Juarez, Mexico, Mexico",Mexico,3153.6406,Operating Systems,2020,56.418987,44.402264,58.577995,95.10914
Hyland,Computer Software,"Vaciamadrid, Madrid, Spain",Spain,2819.8733,Desktop Publishing,2020,55.057865,1.3713295,197.31319,80.45084
Tata Consultancy Services,Information Technology And Services,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,144154.0,Backup & Disaster Recovery,2020,2.8569744,63.427032,82.52344,36.2302
M&T Bank,Financial Services,"Valencia, Valencia, Spain",Spain,11981.617,Stock Market,2020,135.79697,83.764755,206.50986,87.01958
Ultimate Software,Computer Software,"Leiria, Leiria, Portugal",Portugal,2500.8865,Multiprogramming,2020,44.497257,61.010868,0.8727485,87.15691
Kbc Bank & Verzekering,Financial Services,"Bekasi, Jawa Barat, Indonesia",Indonesia,11688.005,Stock Market,2020,177.735,77.10792,0.9569229,0.91577476
Franklin Templeton Investments,Financial Services,"Yvelines, Île-De-France, France",France,7639.107,Debt Management,2020,165.55508,1.0049475,232.76347,107.67399
Legal & General,Financial Services,"Nuremberg, Bayern, Germany",Germany,3063.6702,Mutual Funds,2020,164.57254,55.209396,130.92116,88.511795
Sotheby'S International Realty,Real Estate,"Humanes De Madrid, Madrid, Spain",Spain,2618.1318,Architects,2020,119.795334,50.77259,132.25722,86.06157
Tata Technologies,Information Technology And Services,"Palermo, Sicily, Italy",Italy,7244.265,Backup & Disaster Recovery,2020,86.700775,35.670414,139.3206,0.9098648
Sunrise Senior Living,Hospital & Health Care,"Santiago, Region Metropolitana, Chile",Mexico,6276.3726,Blood services,2020,96.03833,86.13153,116.80857,81.38671
Eclinicalworks,Computer Software,"Larvik, Vestfold, Norway",Norway,2933.8574,Application Software,2020,62.780083,1.101575,132.62112,1.0968579
Ncr Corporation,Information Technology And Services,"København, Capital Region, Denmark",Denmark,24714.719,Help Desk Support,2020,104.098785,71.54387,1.4088519,1.3493865
Vanke,Real Estate,"Lelystad, Flevoland, Netherlands",Netherlands,1117.2842,Architects,2020,1.6607631,60.175407,154.26831,77.92488
Teradata,Information Technology And Services,"Colorado, Parana, Brazil",Brazil,5832.287,Cloud Services,2020,108.05979,1.1513561,115.711945,65.577484
Cdk Global,Computer Software,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,7519.784,Desktop Publishing,2020,56.529964,65.04182,189.85939,80.672676
Informatica,Computer Software,"Toowong, Queensland, Australia",Australia,4398.0293,Operating Systems,2020,60.60219,0.5319261,150.48672,80.99426
Philips,Hospital & Health Care,"Woodmead, Gauteng, South Africa",South Africa,58147.215,Mental health care,2020,68.545906,76.16934,259.1312,63.558704
Vumc,Hospital & Health Care,"Drammen, Buskerud, Norway",Norway,4644.8906,Transportation,2020,106.889885,1.1353916,212.81976,75.907974
Tata Technologies,Information Technology And Services,"Chippenham, Wiltshire, United Kingdom",United Kingdom,3982.9614,Email Services,2020,81.554115,0.90396655,85.01803,102.84069
Ascension,Hospital & Health Care,"Federal, Entre Rios, Argentina",Argentina,5595.9175,X ray/radiology services,2020,115.79987,1.9132087,210.69214,108.74003
American Campus Communities,Real Estate,"Parkville, New South Wales, Australia",Australia,687.03217,Home inspection,2020,121.05268,54.36056,91.07692,89.76799
Trend Micro,Computer Software,"Bryanston, Gauteng, South Africa",South Africa,5558.712,Application Software,2020,0.6183017,72.240974,207.85245,83.19341
Deltek,Computer Software,"Vaxjo, Kronobergs Lan, Sweden",Sweden,1412.6046,User Interface,2020,44.08222,63.604633,172.5905,83.956856
Apollo Hospitals,Hospital & Health Care,"Jakarta, Jakarta Raya, Indonesia",Indonesia,3861.2847,Short-term hospitalization,2020,90.42726,78.19369,77.99879,80.137856
Centura Health,Hospital & Health Care,"Guyancourt, Ile-De-France, France",France,2691.993,Short-term hospitalization,2020,87.66797,0.3900741,66.96347,0.37051144
Christus Health,Hospital & Health Care,"Gieten, Drenthe, Netherlands",Netherlands,5125.0845,Laboratory services,2020,0.65735376,53.66341,220.6102,76.1502
Globant,Information Technology And Services,"Genève, Geneva, Switzerland",Switzerland,2477.7556,Email Services,2020,44.0208,-0.4820395,125.79257,56.477604
Harcourts Real Estate,Real Estate,"Eschborn, Hessen, Germany",Germany,1170.9426,Buying Real Estate,2020,117.14569,54.190998,118.370514,77.57232
Factset,Computer Software,"Taastrup, Hovedstaden, Denmark",Denmark,5429.546,Desktop Publishing,2020,0.383093,67.03747,195.56532,91.04443
[24]7.Ai,Computer Software,"Dresden, Saxony, Germany",Germany,1310.8363,System Software,2020,41.58815,61.539345,58.487617,1.5905803
Lifespan,Hospital & Health Care,"Oldenburg, Niedersachsen, Germany",Germany,26722.742,Blood services,2020,133.78926,87.716965,147.00537,74.158745
Amadeus It Group,Information Technology And Services,"Glostrup, Capital Region, Denmark",Denmark,9581.416,Cloud Services,2020,79.9558,71.12562,170.34648,92.90833
Taylor Wimpey Plc,Real Estate,"Hamar, Hedmark, Norway",Norway,2276.1348,New Construction,2020,124.912674,55.752167,260.47455,2.2812154
Jpmorgan Chase & Co.,Financial Services,"Root, Lucerne, Switzerland",Switzerland,86560.055,Professional Advisory,2020,40.97328,57.200756,122.66796,84.71608
Greystar,Real Estate,"Kortrijk, Flanders, Belgium",Belgium,3107.6475,Rental and investment properties,2020,113.02672,75.09067,189.57402,0.51333904
Bentley Systems,Computer Software,"Hyderabad, Andhra Pradesh, India",India,1868.1178,Multiprogramming,2020,46.928383,48.869053,104.31558,83.35903
Partners Healthcare,Hospital & Health Care,"Manhattan Beach, California, United States",United States,3608.8242,Nutritional support,2020,89.1963,55.339672,121.54036,75.9808
Globant,Information Technology And Services,"Moglingen, Baden-Wurttemberg, Germany",Germany,5729.4004,Backup & Disaster Recovery,2020,85.45171,55.863052,184.1387,101.85258
Willis Towers Watson,Financial Services,"Mar Del Plata, Buenos Aires, Argentina",Argentina,31001.62,Stock Market,2020,141.1174,74.36329,1.7181484,85.875275
Unc Health Care,Hospital & Health Care,"Newark, New Jersey, United States",Switzerland,6223.7197,General surgical services,2020,78.51497,69.501595,183.82106,76.77749
