Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Sophos,Computer Software,"Jumeirah, Dubai, United Arab Emirates",United Arab Emirates,2207.2244,Operating Systems,2020,53.516216,67.168,1.8820982,89.98778
Mercy,Hospital & Health Care,"Antony, Ile-De-France, France",France,6773.1787,Short-term hospitalization,2020,83.59234,71.48925,156.48756,72.999504
Itc Infotech,Information Technology And Services,"Mogi Das Cruzes, Sao Paulo, Brazil",Brazil,8217.741,Help Desk Support,2020,0.6753069,37.632603,104.427315,76.03431
Splunk,Computer Software,"Docklands, Victoria, Australia",Australia,1479.7449,Database Management,2020,0.49750412,66.086174,158.47807,87.51913
Lincoln Property Company,Real Estate,"Santiago, Region Metropolitana, Chile",Mexico,3412.5964,Building contractors,2020,120.34005,64.40995,1.3390806,90.24167
Northshore University Healthsystem,Hospital & Health Care,"Maui, Hawaii, United States",Netherlands,4212.577,General surgical services,2020,0.7935008,77.14065,2.211995,91.07273
Centene Corporation,Hospital & Health Care,"Liège, Wallonia, Belgium",Belgium,3348.5457,Emergency room services,2020,0.73105514,72.42775,104.772804,0.8318322
Bon Secours Health System,Hospital & Health Care,"Tønsberg, Vestfold, Norway",Norway,4741.5386,Nutritional support,2020,1.8155398,0.62633085,188.1788,74.54414
Western Union,Financial Services,"Faridabad, Haryana, India",India,7835.945, Portfolio Management,2020,167.97066,68.89457,149.4319,84.576195
Long & Foster Companies,Real Estate,"Geel, Antwerpen, Belgium",Belgium,3870.148,New Construction,2020,109.55904,44.864346,0.40646,83.071556
Globant,Information Technology And Services,"Brisbane, Queensland, Australia",New Zealand,2559.2405,Computer Training,2020,52.59356,70.07129,126.1829,76.148796
Dnb,Financial Services,"Golmarmara, Manisa, Turkey",Turkey,6383.104,Wealth Management,2020,2.164524,1.4822575,125.645164,81.20442
Jda Software,Computer Software,"Baudour, Hainaut Province, Belgium",Belgium,4637.7583,Multimedia Authoring Software,2020,52.33919,68.9121,180.25587,69.18378
Caci International Inc,Information Technology And Services,"Hoensbroek, Limburg, Netherlands",Netherlands,7571.208,Managed Print Services,2020,55.245415,57.577557,190.26498,87.101585
Stanford Health Care,Hospital & Health Care,"Victoria, British Columbia, Canada",Canada,7894.0493,Short-term hospitalization,2020,99.65417,71.517494,221.26749,96.53971
Massmutual Financial Group,Financial Services,"Larvik, Vestfold, Norway",Norway,7414.319,Capital Restructuring,2020,175.76888,57.65891,99.452324,99.29427
Associated Bank,Financial Services,"Lysaker, Akershus, Norway",Norway,3666.7542,Wealth Management,2020,132.6057,78.426285,97.61927,86.05486
Bayada Home Health Care,Hospital & Health Care,"Xicheng District, Beijing, China",China,6346.4585,Emergency room services,2020,102.727264,91.78483,1.1131843,97.13997
Ramco Systems,Computer Software,"Palmerston North, Wellington, New Zealand",New Zealand,1348.053,Multiprogramming,2020,40.963417,61.50688,92.47187,0.6587685
Caliber Home Loans,Financial Services,"Preston, Victoria, Australia",Australia,2572.7463, Portfolio Management,2020,2.0924428,48.69681,1.0924534,74.87697
Knight Frank,Real Estate,"Shanghai, Shanghai, China",China,3099.7893,Architects,2020,111.77619,56.045258,70.29493,78.38136
Motorola Solutions,Information Technology And Services,"Verdun, Quebec, Canada",Canada,10947.273,Hardware support,2020,63.873833,49.35674,246.26637,93.46424
Cognizant Technology Solutions,Information Technology And Services,"Esplugues De Llobregat, Catalonia, Spain",Spain,98415.19,Cloud Services,2020,160.68967,63.487236,190.52872,37.527073
L&T Infotech,Information Technology And Services,"Farum, Capital Region, Denmark",Denmark,8639.013,Backup & Disaster Recovery,2020,59.45422,64.659805,110.41352,68.62449
Vanguard,Financial Services,"Naarden, North Holland, Netherlands",Netherlands,9986.524,Insurance,2020,133.87149,81.45578,266.63593,82.722404
Cognizant Technology Solutions,Information Technology And Services,"Cologne, Nordrhein-Westfalen, Germany",Germany,170171.7,Email Services,2020,209.49942,81.422264,210.11728,14.993003
Software Ag,Computer Software,"Rivonia, Gauteng, South Africa",South Africa,3224.7607,Personal Productivity Software,2020,57.57095,51.663425,172.50449,94.16171
Bmc Software,Information Technology And Services,"Herning, Central Jutland, Denmark",Denmark,6893.322,Hardware support,2020,81.43599,82.471886,2.0407383,103.721985
Totvs,Computer Software,"Rosemead, California, United States",United States,9255.384,User Interface,2020,64.25552,93.53926,169.35205,88.46671
Standard Life,Financial Services,"Ludwigshafen, Rheinland-Pfalz, Germany",Germany,2324.7126, Portfolio Management,2020,136.61856,60.524464,128.71237,83.07413
Caci International Inc,Information Technology And Services,"Sydney, New South Wales, Australia",Switzerland,10345.518,Managed Print Services,2020,56.36861,54.875446,91.77532,-0.8663981
Gartner,Information Technology And Services,"Belgrano, Santiago Del Estero, Argentina",Argentina,15463.986,Email Services,2020,72.97136,74.13511,215.47668,84.48186
Duke University Health System,Hospital & Health Care,"Bochum, Nordrhein-Westfalen, Germany",Germany,3996.0354,Laboratory services,2020,0.987102,48.991314,155.4175,94.331436
Zensar Technologies,Information Technology And Services,"Mazowsze, Kujawsko-Pomorskie, Poland",Poland,4345.871,Managed Print Services,2020,46.114887,64.09265,183.73466,77.19348
Computacenter,Information Technology And Services,"Murcia, Murcia, Spain",Spain,4787.0703,Backup & Disaster Recovery,2020,0.31381592,1.187283,202.80557,87.46955
Jpmorgan Chase & Co.,Financial Services,"Mariano Moreno, Buenos Aires, Argentina",Argentina,120731.04,Wealth Management,2020,66.8073,69.22199,152.5906,25.620575
Niit Technologies Limited,Information Technology And Services,"Lainate, Lombardy, Italy",Italy,6536.6855,Cloud Services,2020,72.96513,61.648273,2.1918347,101.78715
American Campus Communities,Real Estate,"Richmond, New South Wales, Australia",Australia,1254.0491,Building contractors,2020,121.436356,64.29811,110.926994,1.4087176
Eclinicalworks,Computer Software,"Brentford, Greater London, United Kingdom",United Kingdom,2607.8591,Application Software,2020,49.46502,65.151886,243.95192,1.656662
Harcourts Real Estate,Real Estate,"Santa Clara, California, United States",Singapore,1733.8741,Architects,2020,117.17524,0.31986284,189.0179,84.557594
Maxim Healthcare Services,Hospital & Health Care,"Stockholm, Stockholm, Sweden",Sweden,6433.3086,Transportation,2020,88.51914,69.70516,159.87666,87.90448
Docusign,Computer Software,"Poznań, Greater Poland, Poland",Poland,1909.2887,Application Software,2020,52.74475,82.319275,166.64922,0.9887893
Quicken Loans,Financial Services,"Bilbao, Basque Country, Spain",Spain,5701.13,Mutual Funds,2020,143.41832,60.680798,134.12048,69.268295
Splunk,Computer Software,"Pymble, New South Wales, Australia",Australia,3375.436,Multiprogramming,2020,61.18194,68.79299,166.82272,95.4289
Westfield,Real Estate,"Hillerod, Hovedstaden, Denmark",Denmark,2169.8088,Property consultants,2020,121.02701,69.49064,1.5451808,85.76834
Csc,Information Technology And Services,"Leon, Guanajuato, Mexico",Mexico,54460.305,Email Services,2020,125.889854,58.757393,162.52061,68.92026
Altus Group,Real Estate,"Växjö, Kronoberg, Sweden",Sweden,895.2001,Architects,2020,125.43986,52.809483,223.02412,92.231415
Hewlett-Packard,Information Technology And Services,"Herlev, Capital Region, Denmark",Denmark,166691.95,Hardware support,2020,193.95772,73.93168,160.37598,54.655094
Centene Corporation,Hospital & Health Care,"Nashik, Maharashtra, India",India,7313.261,Emergency room services,2020,103.08063,1.4864988,131.16841,101.3782
Alberta Health Services,Hospital & Health Care,"Amersfoort, Provincie Utrecht, Netherlands",Netherlands,25651.488,Mental health care,2020,93.659004,0.9387102,122.51886,69.1228
Compucom,Information Technology And Services,"Akre, Hordaland, Norway",Norway,6329.4243,IT Consulting,2020,65.22243,51.31454,160.43643,91.461464
Cognizant Technology Solutions,Information Technology And Services,"Hillerød, Capital Region, Denmark",Denmark,152695.2,Cloud Services,2020,197.37595,50.960754,2.6569452,104.1434
Eclinicalworks,Computer Software,"Cheshire, Cheshire, United Kingdom",United Kingdom,1529.771,User Interface,2020,46.237476,53.011963,147.26146,2.2286928
Hsbc Global Banking And Markets,Financial Services,"Ede, Gelderland, Netherlands",Netherlands,11364.755, Portfolio Management,2020,1.3079705,87.5631,170.28014,92.63608
Tsys,Financial Services,"Alingsås, Vaestra Goetaland, Sweden",Sweden,5370.4287,Mutual Funds,2020,172.04953,86.051155,203.40814,96.42506
Vmware,Computer Software,"Darmstadt, Hessen, Germany",Germany,16396.879,User Interface,2020,71.116234,61.57309,157.15118,0.855651
Softtek,Information Technology And Services,"Hangzhou, Zhejiang, China",China,5337.4937,Help Desk Support,2020,85.355865,57.705368,135.05673,107.4926
American Campus Communities,Real Estate,"Savo, Pirkanmaa, Finland",Finland,1340.238,Architects,2020,132.61772,65.31073,101.60071,2.3267622
Genpact,Information Technology And Services,"Córdoba, Cordoba, Argentina",Argentina,47504.3,Network Management,2020,123.60803,51.254566,175.48447,81.83188
Danske Bank,Financial Services,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,6105.742, Portfolio Management,2020,171.2991,58.07291,225.12086,98.63967
West Usa Realty,Real Estate,"Alingsås, Vaestra Goetaland, Sweden",Sweden,846.1497,Buying Real Estate,2020,112.22812,0.54914963,95.92796,0.5928374
Epic,Computer Software,"Olean, New York, United States",United States,5526.5103,Application Software,2020,48.909595,48.788376,89.78122,78.40485
Sophos,Computer Software,"Cherry Hill, New Jersey, United States",United States,2650.424,Operating Systems,2020,1.0370487,77.17843,162.05571,100.12921
Fresenius Medical Care,Hospital & Health Care,"Bombay, Maharashtra, India",India,16731.484,X ray/radiology services,2020,84.94967,39.25399,165.20776,81.90137
Cerner Corporation,Information Technology And Services,"Lublin, Lubelskie, Poland",Poland,14730.01,Managed Print Services,2020,93.07093,0.7511449,108.93087,73.76438
Community Health Systems,Hospital & Health Care,"Grand Rapids, Michigan, United States",Singapore,3140.6943,Blood services,2020,81.38751,46.275272,143.7524,77.51076
Softserve,Computer Software,"De Meern, Utrecht, Netherlands",Netherlands,2558.501,Multiprogramming,2020,0.6334646,47.754707,128.02625,1.6176345
Citi,Financial Services,"Vila Nova De Gaia, Porto, Portugal",Portugal,89085.28,Insurance,2020,233.7428,41.693604,95.5632,56.88711
Fiserv,Information Technology And Services,"Aimargues, Occitanie, France",France,8175.0493,Network Management,2020,42.78956,50.357883,130.7257,65.484055
Fujitsu,Information Technology And Services,"Kurnell, New South Wales, Australia",Australia,23643.035,Hardware support,2020,82.690796,74.70957,154.3548,0.5059093
Lehigh Valley Health Network,Hospital & Health Care,"Valby, Capital Region, Denmark",Denmark,5366.029,Short-term hospitalization,2020,106.963936,79.31746,195.5008,103.27018
Vanguard,Financial Services,"City Of Johannesburg Metropolitan Municipality, Gauteng, South Africa",South Africa,17731.934,Wealth Management,2020,180.48286,69.27515,142.82974,91.450806
Informatica,Computer Software,"City Of West Torrens, South Australia, Australia",Australia,5954.046,Database Management,2020,57.77174,59.08547,98.24726,92.4947
Caci International Inc,Information Technology And Services,"Cheseaux, Vaud, Switzerland",Switzerland,5396.5415,Managed Print Services,2020,40.926014,1.4068624,62.81562,70.56913
Jda Software,Computer Software,"Vila Nova De Gaia, Porto, Portugal",Portugal,4959.1353,Multimedia Authoring Software,2020,60.530483,96.54762,142.56024,96.97838
Md Anderson Cancer Center,Hospital & Health Care,"Houston, Texas, United States",Singapore,7675.654,Mental health care,2020,0.6444541,53.444077,106.60637,75.378586
Erasmus Mc,Hospital & Health Care,"Hangzhou, Zhejiang, China",China,3894.6704,Short-term hospitalization,2020,100.593124,42.64268,182.46289,78.41837
Nationwide Childrens Hospital,Hospital & Health Care,"Ieper, West-Vlaanderen, Belgium",Belgium,4162.021,General surgical services,2020,0.55781937,55.477318,222.79378,64.64393
India Infoline Ltd,Financial Services,"Hangzhou, Zhejiang, China",China,6101.481,Wealth Management,2020,150.12834,55.204956,0.93628913,86.02154
Primerica,Financial Services,"Turin, Piemonte, Italy",Italy,22554.123,Banking,2020,158.94727,50.61138,186.79892,71.07746
Pitney Bowes,Information Technology And Services,"Box, Uusimaa, Finland",Finland,6131.6074,IT Consulting,2020,50.312023,70.06532,135.65918,0.7724422
Bmo Financial Group,Financial Services,"Ismaning, Bayern, Germany",Germany,18103.395,Capital Restructuring,2020,150.49835,1.6585623,168.49417,0.5871819
Advocate Health Care,Hospital & Health Care,"Villahermosa, Tabasco, Mexico",Mexico,8895.609,Blood services,2020,100.67791,0.549362,173.61737,96.68376
Snap Inc.,Computer Software,"Dunedin, Otago, New Zealand",New Zealand,2146.9978,Application Software,2020,0.59696436,1.294271,154.12898,81.68635
Lj Hooker,Real Estate,"Mar Del Plata, Buenos Aires, Argentina",Argentina,2908.3013,Buying Real Estate,2020,128.36282,95.003624,207.88882,90.894165
Orlando Health,Hospital & Health Care,"Lake Macquarie Shire, New South Wales, Australia",Australia,3094.4575,Mental health care,2020,87.27831,0.2790125,81.474106,69.97802
Standard Bank Group,Financial Services,"Hillerød, Capital Region, Denmark",Denmark,16055.857,Tax/Audit Consulting,2020,122.311386,69.239296,199.96123,65.85805
Irvine Company,Real Estate,"Gävle, Gaevleborg, Sweden",Sweden,2355.4995,Property Staging,2020,135.16586,0.6165788,147.40273,94.698166
Ge Healthcare,Hospital & Health Care,"Vecchiano, Tuscany, Italy",Italy,18881.537,Short-term hospitalization,2020,106.77359,47.021736,99.670685,44.547935
Compucom,Information Technology And Services,"Dalian, Liaoning, China",China,4065.9946,Cybersecurity,2020,63.739666,68.996735,262.39413,98.11181
Insight,Information Technology And Services,"Zurich, Zurich, Switzerland",Switzerland,6999.2056,Computer Training,2020,78.68443,79.51204,216.19492,91.07941
Diebold Nixdorf,Financial Services,"Kingston, New York, United States",United States,7187.9956,Capital Restructuring,2020,120.03484,79.644615,45.781624,85.68783
Sogeti,Information Technology And Services,"Lasne, Walloon Brabant Province, Belgium",Belgium,11733.156,Cloud Services,2020,68.01789,73.40258,96.83082,73.53746
Uhs,Hospital & Health Care,"Teresópolis, Rio De Janeiro, Brazil",Brazil,6619.611,Laboratory services,2020,103.24329,78.66339,130.6072,0.8284218
Rbc Investor & Treasury Services,Financial Services,"Eschborn, Hessen, Germany",Germany,2112.8325,Wealth Management,2020,0.81473136,59.36128,0.92535186,81.773544
Rms,Computer Software,"Rennes, Bretagne, France",France,1788.1318,Desktop Publishing,2020,51.254032,81.31417,151.51094,94.93552
Igt,Computer Software,"Limonest, Auvergne-Rhône-Alpes, France",France,5875.777,Operating Systems,2020,53.68803,0.9407241,268.2826,98.40891
Caci International Inc,Information Technology And Services,"Beauvais, Picardie, France",France,346.92532,Computer Training,2020,64.413376,0.6769332,87.26752,80.56813
Unc Health Care,Hospital & Health Care,"Cracow, Malopolskie, Poland",Poland,4136.741,Laboratory services,2020,108.04525,59.112164,181.49342,93.3463
Northern Trust Corporation,Financial Services,"Asker, Akershus, Norway",Norway,14586.277,Professional Advisory,2020,139.03029,76.26995,100.42493,93.3476
Altus Group,Real Estate,"Schijndel, Noord-Brabant, Netherlands",Netherlands,1268.0056,Building contractors,2020,122.38692,52.12634,113.29605,86.94194
Bmc Software,Information Technology And Services,"Frederiksberg, Capital Region, Denmark",Denmark,6560.7812,Help Desk Support,2020,86.46063,87.996185,197.65665,89.789795
Computacenter,Information Technology And Services,"Mar Del Plata, Buenos Aires, Argentina",Argentina,7020.242,Computer Training,2020,65.69324,48.020443,0.7979695,94.70174
K. Hovnanian Homes,Real Estate,"Newmarket, Auckland, New Zealand",New Zealand,1550.6453,Home inspection,2020,122.670815,68.17203,1.0733836,0.46763194
Polaris Financial Technology Limited,Information Technology And Services,"Gebze, Kocaeli, Turkey",Turkey,6747.5054,Backup & Disaster Recovery,2020,0.64144474,62.11976,159.97932,92.34847
Mentor Graphics,Computer Software,"Kielce, Swietokrzyskie, Poland",Poland,4952.6436,Operating Systems,2020,65.67032,61.22297,146.8288,87.197136
Transamerica,Financial Services,"Morelia, Michoacan De Ocampo, Mexico",Mexico,7184.9414,Capital Restructuring,2020,1.0594404,75.27259,68.6163,79.95753
Long & Foster Companies,Real Estate,"Fornebu, Akershus, Norway",Norway,3618.4426,Property consultants,2020,117.521095,0.5298378,106.70191,79.8222
Csg International,Computer Software,"Abingdon, Oxfordshire, United Kingdom",United Kingdom,1541.7983,User Interface,2020,39.88173,1.7854587,1.3343222,1.0784057
Community Health Systems,Hospital & Health Care,"Secunderabad, Andhra Pradesh, India",India,3.1665983,Special surgical services,2020,0.48136768,73.94935,110.70783,82.38432
Johns Hopkins Hospital,Hospital & Health Care,"Rome, Lazio, Italy",Italy,7046.488,Nutritional support,2020,115.98565,1.086269,260.3463,88.435524
Westfield,Real Estate,"Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,1663.1289,Rental and investment properties,2020,121.92117,42.494953,190.1778,83.8983
Massmutual Financial Group,Financial Services,"Julfa, Ras Al Khaimah, United Arab Emirates",United Arab Emirates,13492.794,Mutual Funds,2020,156.86456,77.262314,214.39868,94.01372
Equifax,Financial Services,"De Bilt, Utrecht, Netherlands",Netherlands,5081.584,Professional Advisory,2020,1.7842871,0.16669732,106.45693,69.79194
Royal Lepage,Real Estate,"Lisbon, Lisbon, Portugal",Portugal,5161.1323,Buying Real Estate,2020,3.6376684,70.54411,135.62198,1.2110933
Kbc Bank & Verzekering,Financial Services,"Criciúma, Santa Catarina, Brazil",Brazil,8405.447,Professional Advisory,2020,131.73,1.5845823,141.21632,85.68783
Barfoot & Thompson,Real Estate,"Massarosa, Tuscany, Italy",Italy,636.6382,Buying Real Estate,2020,127.41502,46.161514,206.15535,95.353455
Halstead Property,Real Estate,"Mostoles, Madrid, Spain",Spain,1473.4827,Buying Real Estate,2020,129.11453,58.175537,225.1146,1.7198434
Jda Software,Computer Software,"Vaasa, Ostrobothnia, Finland",Finland,4628.473,User Interface,2020,56.405056,1.11857,186.4237,91.23447
Jack Henry & Associates,Computer Software,"Sundbyberg, Stockholm, Sweden",Sweden,2356.9717,Operating Systems,2020,41.907272,49.36358,1.7318928,0.5382989
Sibcy Cline Realtors,Real Estate,"Romford, Havering, United Kingdom",United Kingdom,1212.2974,Home inspection,2020,119.69585,60.065678,252.6384,86.44962
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Hamburg, Hamburg, Germany",Germany,1293.9708,Home inspection,2020,115.32538,52.963898,3.0605524,85.079994
Polaris Financial Technology Limited,Information Technology And Services,"Aparecida De Goiania, Goias, Brazil",Brazil,5984.7217,Backup & Disaster Recovery,2020,85.6526,85.5101,165.26712,0.9159639
Barfoot & Thompson,Real Estate,"Massarosa, Tuscany, Italy",Italy,2312.9954,Property consultants,2020,124.21113,55.308956,139.04402,88.366394
Peacehealth,Hospital & Health Care,"Argentina, Santiago Del Estero, Argentina",Argentina,5582.289,Nutritional support,2020,106.082825,0.57598597,88.65556,91.80016
Iqvia,Hospital & Health Care,"Bellville, Western Cape, South Africa",South Africa,10238.469,General surgical services,2020,69.19402,66.87255,49.75962,1.9976699
Sap Ariba,Computer Software,"Bodø, Nordland, Norway",Norway,2754.0056,System Software,2020,53.721756,73.400986,103.62888,92.36456
Quest Diagnostics,Hospital & Health Care,"Westhill, Aberdeenshire, United Kingdom",Singapore,10473.808,X ray/radiology services,2020,1.5642934,69.37508,229.94148,94.417
Cyient,Information Technology And Services,"Sandton, Gauteng, South Africa",South Africa,5370.001,Backup & Disaster Recovery,2020,60.004147,82.66269,0.05312009,84.94986
Ally Financial Inc.,Financial Services,"Thane, Maharashtra, India",India,6266.539, Portfolio Management,2020,168.18709,82.69174,258.81314,95.780205
Savills,Real Estate,"Gandia, Valencia, Spain",Spain,3958.6074,Architects,2020,123.37094,74.52594,132.93921,89.86448
Franklin Templeton Investments,Financial Services,"Nice, Provence-Alpes-Cote D'Azur, France",France,6832.7017,Insurance,2020,173.4148,63.315083,178.31319,94.582306
Td Ameritrade,Financial Services,"Gdansk, Pomorskie, Poland",Poland,3835.5173,Banking,2020,129.27058,37.8218,111.60475,67.46715
Globant,Information Technology And Services,"Prilly, Vaud, Switzerland",Switzerland,4164.9077,Cybersecurity,2020,67.006325,56.899567,167.54128,74.57787
Caliber Home Loans,Financial Services,"Rājkot, Gujarat, India",India,2010.4678,Professional Advisory,2020,119.8877,61.741333,121.381035,1.1631325
Taylor Wimpey Plc,Real Estate,"Portugal, Para, Brazil",Portugal,2000.2837,Rental and investment properties,2020,1.2551888,0.49095237,180.44417,0.77430457
Freddie Mac,Financial Services,"Carnaxide, Lisbon, Portugal",Portugal,4420.184, Portfolio Management,2020,178.85889,55.522804,74.21068,0.3472681
"Rackspace, The #1 Managed Cloud Company",Information Technology And Services,"North Vancouver, British Columbia, Canada",Canada,7114.564,Email Services,2020,69.18387,58.4527,219.33943,101.42546
3I Infotech,Information Technology And Services,"Verona, Veneto, Italy",Italy,2833.459,Hardware support,2020,0.62922865,82.705925,138.96199,0.560693
Earth Infrastructures Ltd.,Real Estate,"Sala, Vaestmanland, Sweden",Sweden,1531.3259,Property Staging,2020,1.3393627,65.45592,160.93895,93.87608
Northwell Health,Hospital & Health Care,"Cirencester, Gloucestershire, United Kingdom",United Kingdom,12308.591,X ray/radiology services,2020,100.85172,88.28155,223.91982,83.974594
Orlando Health,Hospital & Health Care,"Bağcılar, Istanbul, Turkey",Turkey,4348.405,Emergency room services,2020,123.34815,0.55023766,121.70832,74.52084
Telekomunikasi Indonesia,Information Technology And Services,"Zuidlaren, Drenthe, Netherlands",Netherlands,3155.0605,Email Services,2020,0.24885155,55.856358,175.33372,69.64493
Intero Real Estate Services,Real Estate,"Augsburg, Bayern, Germany",Germany,1177.8832,Buying Real Estate,2020,109.134315,60.29108,78.13053,83.84448
Massmutual Financial Group,Financial Services,"Wavre, Brabant Wallon, Belgium",Belgium,6584.6543, Portfolio Management,2020,122.8496,61.225113,131.33768,0.5043976
Mount Sinai Health System,Hospital & Health Care,"Santiago De Compostela, Galicia, Spain",Spain,5386.832,Nutritional support,2020,125.61012,59.100403,112.98307,89.11292
Compucom,Information Technology And Services,"Wausau, Wisconsin, United States",United States,8107.103,Managed Print Services,2020,63.523285,62.88735,248.70366,99.505585
Bupa,Hospital & Health Care,"Singapore, Central Singapore, Singapore",Singapore,8328.745,Nutritional support,2020,104.822174,78.27236,222.71828,0.7687227
Discover Financial Services,Financial Services,"Crewe, Cheshire East, United Kingdom",United Kingdom,4603.424,Tax/Audit Consulting,2020,148.78075,79.501335,97.68494,68.75828
Synechron,Computer Software,"Kuopio, Northern Savo, Finland",Finland,3598.6626,System Software,2020,59.20536,59.607105,109.24634,85.80336
Nationwide Building Society,Financial Services,"Tampere, Pirkanmaa, Finland",Finland,7634.6953,Tax/Audit Consulting,2020,161.88136,63.831116,155.7377,75.53649
Worldpay,Information Technology And Services,"Salamanca, Castille And León, Spain",Spain,3419.7524,Email Services,2020,40.903004,60.0652,0.95505685,63.10268
Lehigh Valley Health Network,Hospital & Health Care,"Fredericia, Syddanmark, Denmark",Denmark,5449.852,Nutritional support,2020,102.07661,0.38244152,0.7772767,1.3227574
Caliber Home Loans,Financial Services,"Colombo, Western, Sri Lanka",Singapore,4719.7603,Insurance,2020,169.61462,79.36052,116.971466,1.1839908
Tech Mahindra,Information Technology And Services,"Espoo, Uusimaa, Finland",Finland,50451.754,Cybersecurity,2020,120.34029,46.57618,249.6212,60.429348
Vertiv Co,Computer Software,"Wrocław, Lower Silesia, Poland",Poland,1949.5582,User Interface,2020,45.055256,0.59715194,1.1254121,87.570145
The Agency,Real Estate,"Lleida, Catalonia, Spain",Spain,977.2008,New Construction,2020,119.74514,59.902607,162.09624,91.031
Merrill Lynch,Financial Services,"Chrysopolis, Istanbul, Turkey",Turkey,26996.926,Mutual Funds,2020,132.02286,59.05917,164.65948,66.85902
Henry Ford Health System,Hospital & Health Care,"Vaasa, Ostrobothnia, Finland",Finland,8030.301,Transportation,2020,105.25294,0.5187321,123.98554,91.47401
Hyland,Computer Software,"Saint John, New Brunswick, Canada",Canada,2769.1099,User Interface,2020,64.65143,71.807594,176.86923,1.5571122
Globant,Information Technology And Services,"Jakarta, Jakarta Raya, Indonesia",Indonesia,5838.326,IT Consulting,2020,67.949135,72.749306,289.3914,91.235985
Long & Foster Companies,Real Estate,"Modena, Emilia-Romagna, Italy",Italy,7459.784,Property consultants,2020,127.388016,68.47486,201.04239,89.42081
Stifel Financial Corp.,Financial Services,"Wellington, Wellington, New Zealand",New Zealand,4700.5356,Stock Market,2020,175.52557,1.230062,171.45651,95.2504
Primelending,Real Estate,"Mohali, Punjab, India",India,1449.819,Architects,2020,118.51939,47.642963,170.14528,93.73393
India Infoline Ltd,Financial Services,"Hamilton, Waikato, New Zealand",New Zealand,3918.1953,Insurance,2020,134.31293,47.092335,203.74324,70.11287
Massachusetts General Hospital,Hospital & Health Care,"Ryde, New South Wales, Australia",Australia,13072.718,Transportation,2020,120.821655,57.34276,104.376724,84.77282
Sapient,Information Technology And Services,"Pearl River, Mississippi, United States",Singapore,5779.338,Network Management,2020,0.7171428,74.8757,216.53546,93.40628
Snap Inc.,Computer Software,"Kuopio, Northern Savo, Finland",Finland,1750.1069,Multiprogramming,2020,0.6962756,52.983707,189.61296,83.51241
Globallogic,Computer Software,"Monument, Colorado, United States",United States,8069.594,User Interface,2020,46.342083,0.822857,99.03096,90.74933
