Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Ochsner Health System,Hospital & Health Care,"Ashburn, Virginia, United States",Singapore,4180.034,Short-term hospitalization,2020,106.28773,62.095665,134.09425,84.13076
Vancouver Coastal Health,Hospital & Health Care,"Hefei, Anhui, China",China,4628.491,X ray/radiology services,2020,119.30641,66.1368,118.233734,94.825806
Macquarie Group,Financial Services,"Aarau, Aargau, Switzerland",Switzerland,14213.696,Professional Advisory,2020,167.36374,0.6499784,225.88559,86.501076
Tech Mahindra,Information Technology And Services,"Faridabad, Haryana, India",India,50598.887,Network Management,2020,98.585075,75.07006,179.77298,42.34671
Logmein,Computer Software,"Vaerlose, Hovedstaden, Denmark",Denmark,1614.474,Desktop Publishing,2020,42.613358,82.43989,144.67368,77.846886
The Agency,Real Estate,"Ismaning, Bayern, Germany",Germany,742.4239,Architects,2020,116.32751,52.08937,85.898895,92.88156
Baird & Warner,Real Estate,"Grafton, Auckland, New Zealand",New Zealand,1954.7916,New Construction,2020,121.79362,81.18197,113.586815,0.75819117
Northwell Health,Hospital & Health Care,"Brisbane, Queensland, Australia",New Zealand,9416.626,Transportation,2020,81.99429,41.634956,73.85489,87.58316
Servicenow,Computer Software,"Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,6981.551,Personal Productivity Software,2020,0.42140222,65.22716,119.3091,3.0808802
Ramco Systems,Computer Software,"Palma De Mallorca, Balearic Islands, Spain",Spain,1705.1836,Multiprogramming,2020,48.83165,66.28145,130.10234,87.959335
Tech Mahindra,Information Technology And Services,"Helsinki, Uusimaa, Finland",Finland,27452.016,Managed Print Services,2020,94.785065,54.795948,2.3195395,44.22289
Pegasystems,Computer Software,"Valby, Capital Region, Denmark",Denmark,3894.3015,Database Management,2020,57.99425,47.093685,204.32205,95.25814
Centura Health,Hospital & Health Care,"Espoo, Southern Finland, Finland",Finland,3320.8901,Mental health care,2020,92.31179,0.830029,132.74312,86.89072
Hsbc Global Banking And Markets,Financial Services,"Mendoza, Mendoza, Argentina",Argentina,14853.002,Mutual Funds,2020,1.8327765,62.366085,98.743515,94.29429
Vancouver Coastal Health,Hospital & Health Care,"Bloomington, Illinois, United States",United States,3762.049,Nutritional support,2020,109.61293,63.41749,105.52744,1.6405355
Ifs,Computer Software,"Shenyang, Liaoning, China",China,2794.1997,System Software,2020,66.1573,63.3506,155.54443,92.74189
Commonwealth Bank,Financial Services,"Blumenau, Santa Catarina, Brazil",Brazil,26047.555,Tax/Audit Consulting,2020,140.10715,69.61777,220.20486,76.24218
Dell Emc,Information Technology And Services,"Warsaw, Mazovia, Poland",Poland,24243.59,Help Desk Support,2020,87.03632,54.584476,139.14262,41.087875
Software Ag,Computer Software,"Bucks, Pennsylvania, United States",Singapore,1705.0686,Personal Productivity Software,2020,2.6907592,0.5883014,67.94533,0.8757433
Voya Financial,Financial Services,"Niel, Antwerpen, Belgium",Belgium,3979.1099,Mutual Funds,2020,1.6252365,1.5991088,152.97704,110.69035
Long & Foster Companies,Real Estate,"Vicente Lopez, Buenos Aires, Argentina",Argentina,7935.5806,Architects,2020,116.73895,61.23284,276.65964,89.20809
Teksystems,Information Technology And Services,"Treviso, Veneto, Italy",Italy,17436.719,IT Consulting,2020,104.54651,74.220345,2.6664786,103.00709
Concur,Computer Software,"Linköping, Östergötland, Sweden",Sweden,4496.1772,Operating Systems,2020,55.75093,67.38128,186.46074,92.06862
Jpmorgan Chase & Co.,Financial Services,"Glattbrugg, Zurich, Switzerland",Switzerland,119971.9,Stock Market,2020,266.78137,77.95786,247.44066,40.165447
Teradata,Information Technology And Services,"Moscow, Moscow City, Russia",Switzerland,11798.574,Managed Print Services,2020,53.92339,52.967983,152.09428,75.226875
Allen Tate Realtors,Real Estate,"Port Elizabeth, Eastern Cape, South Africa",South Africa,1362.6262,Architects,2020,121.85395,0.23560736,1.9541104,91.44435
Bon Secours Health System,Hospital & Health Care,"Tromsø, Troms, Norway",Norway,4600.53,Short-term hospitalization,2020,72.9965,65.1481,197.78479,80.65561
Taylor Wimpey Plc,Real Estate,"Tangerang, Banten, Indonesia",Indonesia,1628.1847,Selling Real Estate,2020,112.18792,70.02865,191.43822,85.375534
Bb&T,Financial Services,"Palmerston North, Wellington, New Zealand",New Zealand,15425.637,Tax/Audit Consulting,2020,143.155,31.17393,1.93184,73.219
Mentor Graphics,Computer Software,"Partido De Pilar, Buenos Aires, Argentina",Argentina,3082.8772,Operating Systems,2020,46.461815,66.219086,1.6250342,88.55906
Software Ag,Computer Software,"Murcia, Murcia, Spain",Spain,3597.4807,Application Software,2020,48.43799,54.657253,127.69615,79.52579
Intergraph,Computer Software,"Alges, Lisboa, Portugal",Portugal,3137.6343,Application Software,2020,57.620125,80.97665,201.41393,0.7144582
Barclaycard,Financial Services,"Augsburg, Bayern, Germany",Germany,4758.913,Debt Management,2020,139.42595,84.26911,152.27966,1.3928692
Redfin,Real Estate,"Atlantic City, New Jersey, United States",United States,2202.5498,Buying Real Estate,2020,2.185857,0.6070301,105.924576,94.094055
Sas,Computer Software,"Blackburn, Victoria, Australia",Australia,17710.03,Desktop Publishing,2020,74.59785,84.876656,201.82639,80.32932
Ut Southwestern Medical Center,Hospital & Health Care,"Newmarket, Auckland, New Zealand",New Zealand,5065.4336,X ray/radiology services,2020,115.68377,72.87904,231.61777,0.90397716
Sibcy Cline Realtors,Real Estate,"Portugal, Para, Brazil",Portugal,1528.9517,Home inspection,2020,119.184044,84.90707,160.59213,94.64426
Bmc Software,Information Technology And Services,"Clackamas, Oregon, United States",United States,3034.667,Cloud Services,2020,45.039562,72.05748,163.0629,1.0087478
Yardi,Computer Software,"Albany, Auckland, New Zealand",New Zealand,2477.4094,Personal Productivity Software,2020,62.212284,55.06325,42.339367,83.30991
Kbc Bank & Verzekering,Financial Services,"Canton De Vaud, Vaud, Switzerland",Switzerland,11313.366, Portfolio Management,2020,171.74077,52.31707,265.63617,97.3443
Insidesecure,Computer Software,"Cuauhtemoc, Zacatecas, Mexico",Mexico,11761.393,Database Management,2020,62.1794,82.34358,107.449554,1.193643
Knight Frank,Real Estate,"Siruseri, Tamil Nadu, India",India,3512.3303,New Construction,2020,121.133644,70.54707,60.98505,94.147064
Hsbc Global Banking And Markets,Financial Services,"Fourways, Gauteng, South Africa",South Africa,8435.341,Banking,2020,142.47714,58.186836,136.59898,66.74107
Teradata,Information Technology And Services,"Jumeirah, Dubai, United Arab Emirates",United Arab Emirates,8414.358,Email Services,2020,50.431396,48.095585,197.16368,90.94831
Willis Towers Watson,Financial Services,"Santiago De Compostela, Galicia, Spain",Spain,15869.324,Tax/Audit Consulting,2020,97.32264,66.018,172.33412,52.946274
The Hartford,Financial Services,"Gliwice, Slaskie, Poland",Poland,16630.508,Tax/Audit Consulting,2020,154.86314,86.41091,159.22267,88.80235
Danske Bank,Financial Services,"Espoo, Uusimaa, Finland",Finland,7591.6377,Stock Market,2020,112.48646,0.96271974,193.2815,61.49845
Mastercard,Information Technology And Services,"Virum, Capital Region, Denmark",Denmark,9601.4375,Email Services,2020,66.04537,64.77961,151.5601,78.697685
Worldpay,Information Technology And Services,"Gatineau, Quebec, Canada",Canada,3274.274,Network Management,2020,73.99202,96.52336,140.93115,85.32513
Allen Tate Realtors,Real Estate,"Fourways, Gauteng, South Africa",South Africa,1716.3207,Property consultants,2020,113.01841,79.99025,104.20604,84.15707
N-Able Technologies,Computer Software,"Warsaw, Mazovia, Poland",Poland,1454.0504,User Interface,2020,32.174026,75.17911,145.62817,79.10149
Tieto,Information Technology And Services,"Poznań, Greater Poland, Poland",Poland,10897.681,Cybersecurity,2020,1.0701053,52.635906,210.07567,93.87773
Igt,Computer Software,"Verwoerdburg, Gauteng, South Africa",South Africa,4941.975,Database Management,2020,39.402798,56.19019,150.25967,87.881096
Cardinal Health,Hospital & Health Care,"Midrand, Gauteng, South Africa",South Africa,18077.676,X ray/radiology services,2020,117.13267,70.4336,120.23016,1.5623229
Transamerica,Financial Services,"St. Gallen, Saint Gallen, Switzerland",Switzerland,7509.176,Wealth Management,2020,141.69008,70.95147,180.43086,67.733604
Associated Bank,Financial Services,"Dale I Sunnfjord, Sogn Og Fjordane, Norway",Norway,4169.179,Stock Market,2020,164.2382,88.23216,136.06613,95.70057
Cyient,Information Technology And Services,"Christchurch, Canterbury, New Zealand",New Zealand,5408.25,Help Desk Support,2020,31.078444,1.5398343,172.10718,90.91855
Macquarie Group,Financial Services,"New York, New York, United States",Australia,7695.8413,Capital Restructuring,2020,140.25604,1.2061933,150.35864,78.23309
Earthlink,Information Technology And Services,"Wellington, Wellington, New Zealand",New Zealand,12550.349,IT Consulting,2020,108.631195,88.29763,225.65298,92.99955
Snap Inc.,Computer Software,"Gurnee, Illinois, United States",United States,1257.0333,User Interface,2020,45.92137,40.53235,134.22026,81.47804
Henry Ford Health System,Hospital & Health Care,"Quart De Poblet, Valencia, Spain",Spain,8890.313,Transportation,2020,105.0694,85.39882,155.76758,99.04844
Momentum,Financial Services,"Courbevoie, Ile-De-France, France",France,3834.4158,Debt Management,2020,141.99219,60.92018,177.83157,87.98603
Fraser Health Authority,Hospital & Health Care,"Zurich, Zurich, Switzerland",Switzerland,4430.108,Special surgical services,2020,92.26646,46.70474,216.18748,79.54936
Bon Secours Health System,Hospital & Health Care,"Kristiansand, Vest-Agder, Norway",Norway,7516.465,Short-term hospitalization,2020,0.6566171,80.04413,176.66875,87.75809
The Reynolds And Reynolds Company,Computer Software,"Châteauguay, Quebec, Canada",Canada,1803.4412,System Software,2020,44.279285,0.5127877,74.77934,80.58578
Genesis Healthcare,Hospital & Health Care,"Glen Waverley, Victoria, Australia",Australia,4936.579,Special surgical services,2020,83.25326,51.137238,1.3454523,67.73402
Alten,Information Technology And Services,"Bergen, Hordaland, Norway",Norway,3916.279,Backup & Disaster Recovery,2020,45.585648,57.553814,115.93083,74.43954
Standard Bank Group,Financial Services,"Lecce, Puglia, Italy",Italy,25148.805,Banking,2020,163.3996,70.69429,3.18353,76.0831
N-Able Technologies,Computer Software,"Jakarta, Jakarta, Indonesia",Indonesia,2252.7214,Multiprogramming,2020,54.793797,61.521988,172.42426,87.5117
Reecenichols Real Estate,Real Estate,"Rivonia, Gauteng, South Africa",South Africa,2525.9165,Selling Real Estate,2020,118.438866,85.182076,149.57574,87.75993
Guardian Life,Financial Services,"Glattbrugg, Zurich, Switzerland",Switzerland,2847.5637,Capital Restructuring,2020,118.64913,55.385483,209.41618,1.2267767
Sophos,Computer Software,"Milwaukie, Oregon, United States",United States,2074.9636,Operating Systems,2020,60.49616,89.977425,173.0725,89.78115
Discover Financial Services,Financial Services,"Espoo, Uusimaa, Finland",Finland,6098.725,Capital Restructuring,2020,135.38817,71.27427,172.7605,93.94194
Northside Hospital,Hospital & Health Care,"Colonia Cuauhtemoc, Estado De Mexico, Mexico",Mexico,5043.89,X ray/radiology services,2020,121.963844,90.84354,178.19891,96.15077
Mcgrath Estate Agents,Real Estate,"Birmingham, Birmingham, United Kingdom",United Kingdom,2159.8748,Architects,2020,125.71915,80.41425,128.3716,96.249374
Vanke,Real Estate,"Bielsko-Biala, Slaskie, Poland",Poland,2095.3564,Property Staging,2020,111.585846,82.19169,129.08266,87.36762
The Mathworks,Computer Software,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,2629.7512,User Interface,2020,49.40859,55.025585,161.92311,0.67838836
Primelending,Real Estate,"Jardim Paulista, Sao Paulo, Brazil",Brazil,1482.8878,Home inspection,2020,115.769714,31.48391,136.5658,83.406715
Atos,Information Technology And Services,"Oulu, Northern Ostrobothnia, Finland",Finland,35563.254,Email Services,2020,60.11668,69.68258,0.67369384,40.16269
Docusign,Computer Software,"Poznań, Greater Poland, Poland",Poland,1589.7389,Multiprogramming,2020,33.141064,57.951805,185.34094,94.78323
Fidelity Investments,Financial Services,"Poznan, Wielkopolskie, Poland",Poland,3.7659786,Debt Management,2020,149.50226,74.59937,199.99211,68.76365
Micro Focus,Computer Software,"Gliwice, Slaskie, Poland",Poland,3096.5986,Operating Systems,2020,1.861178,66.79378,78.02754,85.70346
The Keyes Company,Real Estate,"Brossard, Quebec, Canada",Canada,1964.7787,Building contractors,2020,2.5624094,87.45682,174.58516,97.69477
Atos,Information Technology And Services,"Guadalajara, Jalisco, Mexico",Mexico,53246.535,Cybersecurity,2020,133.4692,84.21801,196.05814,66.17868
Lj Hooker,Real Estate,"Benito Juarez, Distrito Federal, Mexico",Mexico,1583.5535,Building contractors,2020,113.66552,65.68405,111.42645,84.81835
Kindred Healthcare,Hospital & Health Care,"Ascq, Nord-Pas-De-Calais, France",France,6176.9497,Special surgical services,2020,1.2912563,64.50144,1.2203834,67.16759
F-Secure Corporation,Computer Software,"Borås, Vaestra Goetaland, Sweden",Sweden,2941.6318,Operating Systems,2020,57.375828,44.432274,174.7241,87.95997
Infosys,Information Technology And Services,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,188966.69,Help Desk Support,2020,179.9019,66.019775,208.38837,45.537945
Hsbc Global Banking And Markets,Financial Services,"Federal, Entre Rios, Argentina",Argentina,16175.678,Wealth Management,2020,169.43898,66.01504,165.63647,91.009094
Ntt Data Services,Information Technology And Services,"Helsinki, Uusimaa, Finland",Finland,9875.65,Computer Training,2020,55.887978,61.748547,140.24477,80.680115
Infor,Computer Software,"Nanjing, Jiangsu, China",China,12918.254,Personal Productivity Software,2020,62.666183,91.44089,237.53537,2.3826663
Howard Hanna Real Estate Services,Real Estate,"Paulshof, Gauteng, South Africa",South Africa,2907.5571,Property Staging,2020,124.517006,55.48223,98.23302,84.34662
Maxim Healthcare Services,Hospital & Health Care,"Meyrin, Geneva, Switzerland",Switzerland,5956.6147,Mental health care,2020,89.11057,49.241554,156.19345,72.2291
Usaa,Financial Services,"Niagara Falls, New York, United States",United States,20717.18,Debt Management,2020,204.3422,69.654,108.624466,85.90129
Upmc,Hospital & Health Care,"Barat, West Java, Indonesia",Indonesia,12684.887,Laboratory services,2020,89.24989,71.55356,130.22021,75.19417
Johnson & Johnson,Hospital & Health Care,"Midrand, Gauteng, South Africa",South Africa,37721.965,Nutritional support,2020,131.30067,43.241978,178.40334,51.731453
Reecenichols Real Estate,Real Estate,"Sherbrooke, Quebec, Canada",Canada,1409.0135,Property consultants,2020,111.052475,47.95362,97.44618,85.31957
Opentext,Computer Software,"Tangerang, Jawa Barat, Indonesia",Indonesia,4569.1343,Multimedia Authoring Software,2020,50.337345,62.18215,75.560326,74.071075
Mentor Graphics,Computer Software,"Florence, Toscana, Italy",Italy,4593.432,Application Software,2020,52.30413,76.75791,266.20938,91.58272
Bouygues Immobilier,Real Estate,"Mendoza, Mendoza, Argentina",Argentina,1610.6641,Buying Real Estate,2020,120.96609,100.18652,230.47801,90.58496
Hcl Technologies,Information Technology And Services,"Wellington, Florida, United States",New Zealand,84570.37,Help Desk Support,2020,108.826515,46.593063,2.2238584,34.961823
Softtek,Information Technology And Services,"Valence, Auvergne-Rhône-Alpes, France",France,4105.507,IT Consulting,2020,50.653374,57.56515,1.132257,66.48344
Kronos,Computer Software,"Berks, West Berkshire, United Kingdom",United Kingdom,3186.5771,Application Software,2020,0.8976036,52.86811,138.78035,77.71775
Rbc Investor & Treasury Services,Financial Services,"Pretoria, Gauteng, South Africa",South Africa,4545.8037, Portfolio Management,2020,162.54094,70.94715,135.98395,90.44563
Northwell Health,Hospital & Health Care,"Hefei, Anhui, China",China,9160.299,Blood services,2020,102.997375,55.594425,162.86124,73.33557
Mphasis,Information Technology And Services,"Lomme, Hauts-De-France, France",France,17967.785,Computer Training,2020,77.710266,83.149124,173.07832,91.29942
Wipro Technologies,Information Technology And Services,"New Delhi, Nct, India",India,72122.49,Network Management,2020,0.91401863,63.60236,133.83174,9.612247
Tech Mahindra,Information Technology And Services,"Tiruchchirappalli, Tamil Nadu, India",India,79901.48,Email Services,2020,120.49227,68.07443,151.95479,58.197933
Unitedhealth Group,Hospital & Health Care,"Helsinki, Uusimaa, Finland",Finland,53900.59,Mental health care,2020,164.68163,65.4929,213.89572,45.575016
Massachusetts General Hospital,Hospital & Health Care,"Ryde, New South Wales, Australia",Australia,6276.16,Short-term hospitalization,2020,1.0212635,61.40145,94.74055,90.24871
Mount Sinai Health System,Hospital & Health Care,"Nashik, Maharashtra, India",India,8286.8545,Transportation,2020,116.0366,71.46544,278.97272,99.28369
New York Life Insurance Company,Financial Services,"Saint-Georges-De-Poisieux, Centre, France",France,22598.906,Mutual Funds,2020,176.11385,0.62792104,3.4588575,81.490265
Rush University Medical Center,Hospital & Health Care,"Espoo, Southern Finland, Finland",Finland,2574.8875,X ray/radiology services,2020,1.2398175,56.942856,105.19549,72.277954
Bayada Home Health Care,Hospital & Health Care,"Zollikofen, Bern, Switzerland",Switzerland,2892.5098,Transportation,2020,0.2427109,71.552185,93.63982,1.6845796
Jpmorgan Chase & Co.,Financial Services,"Zeist, Utrecht, Netherlands",Netherlands,110376.734,Professional Advisory,2020,260.03827,0.9095459,135.15784,63.168224
Momentum,Financial Services,"Prince Albert, Saskatchewan, Canada",Canada,3603.6033,Tax/Audit Consulting,2020,157.39957,86.72762,156.59216,79.86063
Windermere Real Estate,Real Estate,"Ashburn, Virginia, United States",Singapore,5871.671,Property consultants,2020,2.006655,73.23192,244.53242,97.51449
Franklin Templeton Investments,Financial Services,"Houston, Texas, United States",Singapore,9292.171, Portfolio Management,2020,163.46132,87.3881,216.76172,88.29574
Hsbc Global Banking And Markets,Financial Services,"Pondicherry, Puducherry, India",India,14716.817, Portfolio Management,2020,170.9132,70.05543,223.34605,77.064255
Equity Residential,Real Estate,"Bellville, Western Cape, South Africa",South Africa,1197.3539,Building contractors,2020,119.241684,0.34971386,0.7484902,86.114586
L&T Infotech,Information Technology And Services,"South Wharf, Victoria, Australia",Australia,14957.055,Network Management,2020,87.18161,101.41905,227.17548,65.82768
The Hartford,Financial Services,"Omaha, Nebraska, United States",United States,13307.159, Portfolio Management,2020,132.4369,0.5230155,199.13817,77.001396
Hsbc Global Banking And Markets,Financial Services,"County Of Oxfordshire, Oxfordshire, United Kingdom",United Kingdom,12781.775,Banking,2020,164.7798,76.99175,218.07664,101.02557
Vumc,Hospital & Health Care,"Lajeado, Rio Grande Do Sul, Brazil",Brazil,3755.2947,Short-term hospitalization,2020,94.597466,62.636932,170.45723,92.26946
Rush University Medical Center,Hospital & Health Care,"Lebanon, Tennessee, United States",United States,7306.7817,Special surgical services,2020,1.2237201,1.6480502,193.958,88.76724
Primerica,Financial Services,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,25298.727, Portfolio Management,2020,145.90105,70.95378,179.57402,91.51197
Ge Healthcare,Hospital & Health Care,"Virum, Capital Region, Denmark",Denmark,23324.408,X ray/radiology services,2020,84.33714,97.62047,184.7429,53.958252
Radboudumc,Hospital & Health Care,"Genolier, Vaud, Switzerland",Switzerland,3675.1465,Special surgical services,2020,93.858955,0.31731278,178.81625,66.504745
Watson Realty Corp.,Real Estate,"Pessac, Aquitaine, France",France,1313.8804,Selling Real Estate,2020,116.2662,48.9663,0.42912942,81.881805
Willis Towers Watson,Financial Services,"Wetzikon, Zurich, Switzerland",Switzerland,14727.501,Insurance,2020,1.764897,54.588898,130.72263,53.215366
Rbc Investor & Treasury Services,Financial Services,"Ulm, Baden-Wurttemberg, Germany",Germany,4580.575,Professional Advisory,2020,152.32744,90.47387,165.20915,95.11646
Duke University Health System,Hospital & Health Care,"Tiruchchirappalli, Tamil Nadu, India",India,5079.6465,Mental health care,2020,111.79711,45.62554,184.11029,0.3806137
First Data Corporation,Financial Services,"Port Coquitlam, British Columbia, Canada",Canada,5860.9526,Banking,2020,151.50053,73.08377,131.82344,86.62694
Robert Bosch Engineering And Business Solutions Ltd.,Information Technology And Services,"Madalena, Sao Paulo, Brazil",Brazil,3438.3772,Hardware support,2020,50.853024,51.728394,124.45601,71.32198
"Rackspace, The #1 Managed Cloud Company",Information Technology And Services,"Rondebosch, Western Cape, South Africa",South Africa,2722.322,IT Consulting,2020,49.34552,51.54874,112.03934,0.46041536
Softwareone,Computer Software,"Genoa, Liguria, Italy",Italy,2511.36,Desktop Publishing,2020,53.711815,77.97473,200.58862,1.5103606
Fairview Health Services,Hospital & Health Care,"Jakarta, Jakarta Raya, Indonesia",Indonesia,5836.3027,Emergency room services,2020,98.54064,80.760956,184.00272,75.46473
Cartus,Real Estate,"Recife, Pernambuco, Brazil",Brazil,1452.3485,Building contractors,2020,0.8404141,0.28911874,158.24063,80.1194
Ca Technologies,Computer Software,"Saint-Georges-De-Poisieux, Centre, France",France,12119.693,Operating Systems,2020,70.380325,90.42725,2.658024,85.19807
Massmutual Financial Group,Financial Services,"Hellerup, Capital Region, Denmark",Denmark,7576.38,Insurance,2020,149.21404,78.94717,2.2519152,88.64241
Long & Foster Companies,Real Estate,"Verona, Veneto, Italy",Italy,4617.168,Rental and investment properties,2020,0.41871676,78.68781,218.7458,84.94114
Tyler Technologies,Computer Software,"Martinez, Buenos Aires, Argentina",Argentina,1693.9423,Desktop Publishing,2020,45.103764,51.090137,173.263,77.82772
Software Ag,Computer Software,"Benito Juarez, Mexico City, Mexico",Mexico,3254.6143,Multiprogramming,2020,57.048237,87.569084,160.70088,88.233665
Hsbc Global Banking And Markets,Financial Services,"New York, New York, United States",Singapore,14119.6455,Professional Advisory,2020,167.95871,81.97819,230.06195,1.1898649
Fraser Health Authority,Hospital & Health Care,"Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,6831.005,X ray/radiology services,2020,0.86955273,1.575246,106.15974,0.79918003
Efi,Computer Software,"Coimbatore, Tamil Nadu, India",India,2219.5925,Database Management,2020,65.45606,61.266064,213.28741,87.09217
Mount Sinai Health System,Hospital & Health Care,"Panchkula, Haryana, India",India,3866.0007,Short-term hospitalization,2020,84.06924,65.92157,100.915985,78.59392
Keller Williams Realty,Real Estate,"Rivonia, Gauteng, South Africa",South Africa,1348.779,Home inspection,2020,0.83573496,50.675884,128.97366,87.821465
Sutton Group,Real Estate,"Hovik, Buskerud, Norway",Norway,1250.2858,New Construction,2020,125.53181,50.859447,178.04062,95.83422
Legal & General,Financial Services,"Pioltello, Lombardy, Italy",Italy,3986.084,Wealth Management,2020,1.8194356,57.833115,162.95976,1.1146308
Apollo Hospitals,Hospital & Health Care,"Lublin, Lubelskie, Poland",Poland,8009.6953,Emergency room services,2020,115.887024,93.42095,121.50697,97.18419
Absa,Financial Services,"Tangerang, Jawa Barat, Indonesia",Indonesia,19984.902,Insurance,2020,156.42021,88.29844,3.0694888,86.56917
Blackrock,Financial Services,"Murrumbeena, Victoria, Australia",Australia,9567.394,Insurance,2020,110.80853,47.52101,107.23309,70.180984
Swedbank,Financial Services,"Modena, Emilia-Romagna, Italy",Italy,6383.687,Professional Advisory,2020,109.28933,65.90719,1.7931147,100.32489
Commonwealth Bank,Financial Services,"Panchkula, Haryana, India",India,14053.477,Debt Management,2020,124.025055,1.4249952,2.5223262,48.00471
Imss,Hospital & Health Care,"Duncan, British Columbia, Canada",Canada,12872.187,Laboratory services,2020,66.75482,61.159878,152.36801,69.36139
Ptc,Computer Software,"Alcorcon, Madrid, Spain",Spain,9523.393,Desktop Publishing,2020,70.34168,75.838776,187.1936,91.51677
Krajowy Fundusz Kapitałowy Sa,Financial Services,"Maslak, Istanbul, Turkey",Turkey,2891.177,Mutual Funds,2020,147.54105,65.074936,74.32221,89.17464
Hsbc Global Banking And Markets,Financial Services,"Lakhnau, Uttar Pradesh, India",India,13662.243,Tax/Audit Consulting,2020,108.90361,1.1346884,110.43683,72.072136
William Raveis Real Estate,Real Estate,"Ellerslie, Auckland, New Zealand",New Zealand,3634.1487,Architects,2020,118.60334,76.807106,136.95998,84.54017
Comarch,Computer Software,"Northwich, Cheshire, United Kingdom",United Kingdom,1263.9329,Application Software,2020,46.412617,1.1273158,154.44574,85.176834
Exp Realty,Real Estate,"Gliwice, Slaskie, Poland",Poland,1903.4589,Architects,2020,123.61031,74.72418,103.376656,93.64597
M&T Bank,Financial Services,"Strasbourg, Grand Est, France",France,17143.336,Mutual Funds,2020,168.7002,74.12531,153.10353,88.27193
Earthlink,Information Technology And Services,"Baden, Aargau, Switzerland",Switzerland,8916.806,Cloud Services,2020,99.41453,69.71247,184.75992,1.4249307
Usaa,Financial Services,"France, Aquitaine, France",France,9262.597,Insurance,2020,156.04564,1.0022312,170.9736,69.09361
