Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Commonwealth Bank,Financial Services,"Baiyu, Xizang, China",China,11872.031,Tax/Audit Consulting,2020,1.335643,75.73708,126.230095,63.62525
Crye Leike Realtors,Real Estate,"Santana De Parnaíba, Sao Paulo, Brazil",Brazil,2179.1946,Property consultants,2020,1.0340304,62.060116,135.47458,1.2159015
Ge Healthcare,Hospital & Health Care,"Bucks, Pennsylvania, United States",Singapore,43068.17,Transportation,2020,135.07422,73.021965,116.031654,68.78775
Quest Diagnostics,Hospital & Health Care,"Bekasi, Jawa Barat, Indonesia",Indonesia,15617.035,Transportation,2020,96.422615,65.96886,93.52735,92.34668
Greystar,Real Estate,"Jebel Ali, Dubai, United Arab Emirates",United Arab Emirates,3179.3726,Buying Real Estate,2020,110.91265,74.414604,176.54268,88.558044
Centura Health,Hospital & Health Care,"Drammen, Buskerud, Norway",Norway,5798.0693,X ray/radiology services,2020,106.738205,69.51769,120.82481,89.90702
Tmf Group,Financial Services,"Colorado, Parana, Brazil",Brazil,4850.4497,Insurance,2020,2.2058954,71.18864,135.4768,99.981415
Asurion,Information Technology And Services,"Partido De Pilar, Buenos Aires, Argentina",Argentina,3831.1516,Cybersecurity,2020,55.04943,63.15145,211.69246,60.394855
Hsbc Global Banking And Markets,Financial Services,"Groningen, Groningen, Netherlands",Netherlands,8390.17,Wealth Management,2020,114.306885,51.425007,124.72153,65.07526
3I Infotech,Information Technology And Services,"Brisbane, Queensland, Australia",New Zealand,2858.5356,Network Management,2020,41.390823,57.84404,79.90464,0.35124886
Pegasystems,Computer Software,"Birkerød, Capital Region, Denmark",Denmark,3819.8467,Database Management,2020,45.4914,76.41097,127.79065,82.99739
New York Life Insurance Company,Financial Services,"Grenoble, Auvergne-Rhône-Alpes, France",France,19998.178,Banking,2020,130.33905,74.11686,116.86695,62.356163
Mphasis,Information Technology And Services,"Antony, Ile-De-France, France",France,15332.022,Cloud Services,2020,83.397934,51.283577,192.57677,0.9687889
Intuit,Computer Software,"Les Acacias, Geneva, Switzerland",Switzerland,7699.1895,Database Management,2020,49.525757,80.015015,132.65588,79.46896
Henry Ford Health System,Hospital & Health Care,"Ajax, Ontario, Canada",Canada,5342.723,Short-term hospitalization,2020,0.2646293,46.361855,211.5665,77.84878
Eclinicalworks,Computer Software,"West Yorkshire, Kirklees, United Kingdom",United Kingdom,1468.2325,User Interface,2020,41.75983,50.550976,110.43477,86.62363
Ptc,Computer Software,"Turin, Piemonte, Italy",Italy,4276.011,Desktop Publishing,2020,43.0729,0.9670381,85.96724,79.150406
The Hartford,Financial Services,"Shepparton, Victoria, Australia",Australia,9444.122, Portfolio Management,2020,1.9350119,88.33287,130.70158,78.20351
Jack Henry & Associates,Computer Software,"Cape Town, Western Cape, South Africa",South Africa,4074.784,Database Management,2020,64.662224,58.39542,260.71014,92.30662
Intergraph,Computer Software,"Gdynia, Pomorskie, Poland",Poland,1541.3312,Desktop Publishing,2020,38.359493,47.686794,109.249054,0.7092611
Lopes Consultoria De Imóveis - Imóveis De Terceiros,Real Estate,"La Plata, Buenos Aires, Argentina",Argentina,2201.2017,Architects,2020,123.71247,0.4826238,175.05916,93.931984
Radboudumc,Hospital & Health Care,"Mendoza, Mendoza, Argentina",Argentina,3140.6174,Short-term hospitalization,2020,88.99015,63.895493,192.78587,85.403435
Bbc Worldwide,Computer Software,"Bucks, Pennsylvania, United States",Singapore,2543.4138,Application Software,2020,0.19884068,51.67396,179.2223,92.86341
Leidos,Information Technology And Services,"Goiânia, Goias, Brazil",Brazil,10108.794,Managed Print Services,2020,73.71448,74.23249,127.657135,77.017815
Telekomunikasi Indonesia,Information Technology And Services,"Lopez Mateos, Mexico, Mexico",Mexico,6650.404,Hardware support,2020,83.0508,71.43819,152.20668,0.5623561
Commvault,Computer Software,"Lecce, Apulia, Italy",Italy,1943.3513,System Software,2020,38.70337,56.69306,176.82008,82.72077
Old Mutual,Financial Services,"Belo Horizonte, Minas Gerais, Brazil",Brazil,11318.102, Portfolio Management,2020,132.08745,62.4866,96.36598,84.525734
Ebby Halliday Realtors,Real Estate,"Box, Uusimaa, Finland",Finland,2124.5872,Property consultants,2020,120.40116,72.896545,143.10129,1.0082685
Mercy,Hospital & Health Care,"Baar, Zug, Switzerland",Switzerland,6372.5376,Emergency room services,2020,83.00586,1.6833074,159.94673,70.60851
Dalian Wanda Group,Real Estate,"Belgrano, Santiago Del Estero, Argentina",Argentina,2156.2312,Selling Real Estate,2020,119.460915,52.286243,92.603966,79.210625
Unit4,Computer Software,"Hartford, Connecticut, United States",United States,4008.031,Personal Productivity Software,2020,53.889004,75.68351,292.37222,91.24868
National Association Of Realtors®,Real Estate,"Gijon, Asturias, Spain",Spain,777.0718,New Construction,2020,113.93074,54.7329,98.34881,86.96863
Nhs England,Hospital & Health Care,"Portugal, Para, Brazil",Portugal,11819.776,Emergency room services,2020,104.390205,69.51206,266.47565,2.109551
Deltek,Computer Software,"Eskişehir, Eskisehir, Turkey",Turkey,2477.0122,Database Management,2020,61.21398,52.11562,193.86263,86.39912
Christus Health,Hospital & Health Care,"Holte, Capital Region, Denmark",Denmark,3793.6409,X ray/radiology services,2020,84.28089,52.566605,170.27571,88.37873
Imss,Hospital & Health Care,"High River, Alberta, Canada",Canada,16215.25,Laboratory services,2020,0.9936717,60.146988,146.38435,73.99449
Navy Federal Credit Union,Financial Services,"Córdoba, Cordoba, Argentina",Argentina,4582.7197,Debt Management,2020,136.60236,76.28986,215.32593,71.331184
F-Secure Corporation,Computer Software,"Bergen, Hordaland, Norway",Norway,1555.8129,System Software,2020,1.132349,1.6060035,201.91179,84.26264
Dell,Information Technology And Services,"La Defense, Hauts-De-Seine, France",France,24315.76,Email Services,2020,95.43502,41.24976,172.84679,1.093366
Kronos,Computer Software,"Berks, West Berkshire, United Kingdom",United Kingdom,5912.932,Desktop Publishing,2020,69.420784,61.42207,235.79346,87.22051
First Team Real Estate,Real Estate,"Chengdu, Sichuan, China",China,1157.5433,Building contractors,2020,116.424934,49.649002,205.48222,93.02928
Insight,Information Technology And Services,"Port Coquitlam, British Columbia, Canada",Canada,7951.928,Managed Print Services,2020,72.46839,69.98182,117.67045,97.63096
Principal Financial Group,Financial Services,"Colombo, Western, Sri Lanka",Singapore,4792.6577,Stock Market,2020,128.64323,58.13388,90.984146,82.17119
Ims Health,Information Technology And Services,"Palmerston North, Wellington, New Zealand",New Zealand,6110.97,Cloud Services,2020,72.65927,0.81689095,163.25754,94.92082
Micro Focus,Computer Software,"Siruseri, Tamil Nadu, India",India,3308.9233,Database Management,2020,0.11419734,54.05356,92.26369,73.26131
Md Anderson Cancer Center,Hospital & Health Care,"Colombo, Western, Sri Lanka",Singapore,11510.396,Mental health care,2020,0.89986575,1.347714,209.4129,0.41883937
Nasdaq,Financial Services,"Sandwell, Sandwell, United Kingdom",United Kingdom,2100.7568,Debt Management,2020,139.61852,70.08483,189.13716,87.81922
Bon Secours Health System,Hospital & Health Care,"Aarau, Aargau, Switzerland",Switzerland,7350.6284,General surgical services,2020,103.455345,97.69705,207.68927,92.74411
Tieto,Information Technology And Services,"Limoges, Nouvelle-Aquitaine, France",France,7174.785,Hardware support,2020,0.6885616,76.684326,0.35907963,96.811165
Banner Health,Hospital & Health Care,"Hyvinkää, Uusimaa, Finland",Finland,13896.658,Special surgical services,2020,102.2106,72.75715,165.87479,84.08019
"Ansys, Inc.",Computer Software,"Kottayam, Kerala, India",India,1528.9292,System Software,2020,38.652454,64.09358,201.03294,1.2364429
Deltek,Computer Software,"Federal, Entre Rios, Argentina",Argentina,1810.0565,Multiprogramming,2020,38.436733,78.07124,0.8876539,90.439545
Mantech,Information Technology And Services,"Godalming, Surrey, United Kingdom",United Kingdom,3548.026,Network Management,2020,43.58975,59.082798,152.56415,82.03021
Ge Healthcare,Hospital & Health Care,"Bucks, Pennsylvania, United States",Singapore,22521.715,Mental health care,2020,132.22993,52.679417,74.25396,48.09663
Pitney Bowes,Information Technology And Services,"Vadodara, Gujarat, India",India,11697.274,Cybersecurity,2020,68.29414,79.48682,195.8758,96.449486
Stanford Health Care,Hospital & Health Care,"Genolier, Vaud, Switzerland",Switzerland,3376.7378,Blood services,2020,98.590775,49.842293,158.6657,79.2315
Jpmorgan Chase & Co.,Financial Services,"Culiacán, Sinaloa, Mexico",Mexico,97170.7,Wealth Management,2020,51.521515,73.74563,74.46325,40.96754
Discovery Limited,Financial Services,"Balgat, Ankara, Turkey",Turkey,6486.071,Insurance,2020,3.1010218,71.103355,201.03983,91.387054
Pnc,Financial Services,"Stratford, Ontario, Canada",Canada,46411.77,Tax/Audit Consulting,2020,196.7346,0.58849967,171.50104,2.076074
Hcl Technologies (Infrastructure Services Division),Information Technology And Services,"Bern, Bern, Switzerland",Switzerland,6271.2026,Backup & Disaster Recovery,2020,0.40465322,80.03217,179.50949,0.5209118
Momentum,Financial Services,"Richmond Hill, Ontario, Canada",Canada,2407.277,Insurance,2020,136.7977,44.355347,1.0685606,86.68984
Sophos,Computer Software,"Monterrey, Nuevo Leon, Mexico",Mexico,1776.159,Operating Systems,2020,56.25696,1.1643258,2.5788558,88.633316
Allen Tate Realtors,Real Estate,"Taastrup, Hovedstaden, Denmark",Denmark,1383.5757,Home inspection,2020,115.19622,40.84532,170.99348,107.68863
Macquarie Group,Financial Services,"Groesbeek, Gelderland, Netherlands",Netherlands,8379.727, Portfolio Management,2020,149.5907,56.689335,79.43473,72.780334
Krajowy Fundusz Kapitałowy Sa,Financial Services,"A, Syddanmark, Denmark",Denmark,5352.294,Mutual Funds,2020,150.62833,61.552605,144.60081,59.330734
Asurion,Information Technology And Services,"Soborg, Capital Region, Denmark",Denmark,4608.306,IT Consulting,2020,52.14792,1.1556543,89.172935,1.7728317
Uhs,Hospital & Health Care,"Buenos Aires, Buenos Aires F.D., Argentina",Argentina,3207.4832,X ray/radiology services,2020,76.3207,60.755325,207.50952,2.5537827
Uchealth,Hospital & Health Care,"Worthing, West Sussex, United Kingdom",United Kingdom,3773.6296,Special surgical services,2020,93.1661,66.4007,105.35762,76.52394
Globant,Information Technology And Services,"Espoo, Uusimaa, Finland",Finland,2987.9756,Network Management,2020,54.1421,1.544029,59.596718,76.22995
Fifth Third Bank,Financial Services,"Linköping, Östergötland, Sweden",Sweden,14408.999,Professional Advisory,2020,173.42392,68.44781,89.96479,77.24663
Cerner Corporation,Information Technology And Services,"Liverpool, Liverpool, United Kingdom",United Kingdom,14283.07,Cloud Services,2020,60.889275,69.06599,1.5535492,61.050842
Hcl Technologies,Information Technology And Services,"A, Syddanmark, Denmark",Denmark,89149.34,Managed Print Services,2020,154.42001,78.631294,214.09631,40.983658
Engel & Völkers,Real Estate,"Jakarta, Jakarta Raya, Indonesia",Indonesia,3078.0613,Buying Real Estate,2020,134.08728,0.2537696,107.226746,93.26677
Guild Mortgage,Real Estate,"Carolina, Piedmont, Italy",Italy,2182.6184,Selling Real Estate,2020,121.74952,53.221687,160.58556,0.8438588
Bmc Software,Information Technology And Services,"Clackamas, Oregon, United States",United States,6603.9814,Managed Print Services,2020,63.85624,56.552834,155.19406,73.73324
Barclaycard,Financial Services,"Vancouver, British Columbia, Canada",Canada,3950.4727, Portfolio Management,2020,149.5757,59.414177,104.72884,0.39047965
3I Infotech,Information Technology And Services,"Calabasas, California, United States",United States,4398.322,Network Management,2020,73.958115,65.74662,109.58328,96.21503
Hyland,Computer Software,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,1353.7212,Database Management,2020,49.213554,46.781216,1.6031655,82.26024
Leidos,Information Technology And Services,"City Of Johannesburg Metropolitan Municipality, Gauteng, South Africa",South Africa,14480.765,Email Services,2020,1.6601546,1.3923482,268.22433,85.56905
The Agency,Real Estate,"Ghaziabad, Uttar Pradesh, India",India,612.8813,Architects,2020,119.27983,41.862053,124.56454,75.54441
Stockland,Real Estate,"Moscow, Moscow City, Russia",Switzerland,1784.5386,Architects,2020,133.97275,85.328835,230.71082,87.25283
Xena Properties,Real Estate,"Dietzenbach, Hesse, Germany",Germany,3646.2551,Building contractors,2020,124.59734,91.91243,153.35202,89.7513
Zensar Technologies,Information Technology And Services,"Turku, Finland Proper, Finland",Finland,7326.823,Cybersecurity,2020,90.09972,92.43016,201.76256,87.704185
American Campus Communities,Real Estate,"Vevey, Vaud, Switzerland",Switzerland,726.3887,Architects,2020,123.23575,56.99673,130.35289,87.563866
Banner Health,Hospital & Health Care,"Lainate, Lombardy, Italy",Italy,14432.613,Emergency room services,2020,95.16367,1.616762,98.10197,76.167046
Erasmus Mc,Hospital & Health Care,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,4278.9243,Nutritional support,2020,83.60691,35.6224,0.5063744,74.588455
Macquarie Group,Financial Services,"Doncaster, Victoria, Australia",Australia,15166.05,Professional Advisory,2020,164.49927,71.78701,181.80127,83.08576
St. Joseph Hospital,Hospital & Health Care,"Mazowsze, Kujawsko-Pomorskie, Poland",Poland,4835.7764,X ray/radiology services,2020,112.34716,63.354412,173.99208,106.31576
Century 21®,Real Estate,"Partido De Pilar, Buenos Aires, Argentina",Argentina,14021.161,Selling Real Estate,2020,105.898125,49.12621,188.20808,86.85366
Yardi,Computer Software,"Epsom, Auckland, New Zealand",New Zealand,3792.0562,Database Management,2020,0.42441472,81.49382,203.57394,83.911095
Jpmorgan Chase & Co.,Financial Services,"Kielce, Swietokrzyskie, Poland",Poland,103447.08,Wealth Management,2020,240.57993,68.2896,245.41782,70.68312
"Rackspace, The #1 Managed Cloud Company",Information Technology And Services,"Gandia, Valencia, Spain",Spain,2969.3606,Cybersecurity,2020,52.5411,67.73151,65.69813,76.64635
Domicile,Real Estate,"Bochum, Nordrhein-Westfalen, Germany",Germany,1079.296,Rental and investment properties,2020,122.018364,0.87966084,215.25575,96.20779
Altus Group,Real Estate,"Daira, Dubai, United Arab Emirates",United Arab Emirates,1640.5942,Home inspection,2020,125.551346,77.82562,133.40152,1.8565428
Mindtree,Information Technology And Services,"Savo, Pirkanmaa, Finland",Finland,8041.6196,Cybersecurity,2020,66.23881,0.8033887,175.78127,105.303116
Teradata,Information Technology And Services,"Guangzhou, Guangdong, China",China,13498.514,Computer Training,2020,59.712723,69.94458,177.92314,79.4401
Pegasystems,Computer Software,"Chester, Cheshire, United Kingdom",United Kingdom,4692.682,Database Management,2020,60.158237,52.697372,136.27385,88.504
Edina Realty,Real Estate,"Espoo, Southern Finland, Finland",Finland,3784.7383,Building contractors,2020,123.67386,75.93763,157.43246,96.28839
Commonwealth Bank,Financial Services,"Chandigarh, Chandigarh, India",India,21507.451,Wealth Management,2020,167.38474,74.68969,119.079056,75.73547
Swedish Medical Center,Hospital & Health Care,"Vicente Lopez, Buenos Aires, Argentina",Argentina,2802.6736,Mental health care,2020,112.61867,64.38048,131.26254,99.8045
Equifax,Financial Services,"Fornebu, Akershus, Norway",Norway,4035.343,Tax/Audit Consulting,2020,125.39077,44.313828,126.01225,86.19004
Coldwell Banker Real Estate,Real Estate,"Kings Hill, Kent, United Kingdom",United Kingdom,4327.5894,Building contractors,2020,113.93132,40.33402,90.171394,80.92626
Hsbc,Financial Services,"Dalian, Liaoning, China",China,75510.1,Wealth Management,2020,61.163773,67.23156,74.640686,17.285877
The Corcoran Group,Real Estate,"Kista, Stockholm, Sweden",Sweden,2391.9348,Property Staging,2020,0.43466282,61.644287,168.56802,93.31697
Aon,Financial Services,"Larvik, Vestfold, Norway",Norway,18876.656,Insurance,2020,157.97684,62.223476,155.16226,0.7676282
Fico®,Computer Software,"Partido De Pilar, Buenos Aires, Argentina",Argentina,1465.0398,Application Software,2020,48.25429,59.986755,122.21634,77.56841
Amadeus It Group,Information Technology And Services,"Spring Hill, Queensland, Australia",Australia,12543.307,Network Management,2020,79.90811,57.362164,193.73103,88.14636
Community Health Systems,Hospital & Health Care,"Iselin, New Jersey, United States",Singapore,5954.0015,Laboratory services,2020,100.60367,74.86229,170.63908,85.11334
Royal Lepage,Real Estate,"Jyvaeskylae, Central Finland, Finland",Finland,3480.0698,Property Staging,2020,111.96655,56.9591,1.5171312,96.67973
Guild Mortgage,Real Estate,"Córdoba, Cordoba, Argentina",Argentina,3806.969,Property Staging,2020,1.7391415,65.28255,170.62346,93.01336
Symantec,Computer Software,"Albany, Auckland, New Zealand",New Zealand,14349.189,Database Management,2020,58.19312,42.991776,155.43994,79.69525
Transamerica,Financial Services,"Porto Salvo, Lisbon, Portugal",Portugal,7150.675,Tax/Audit Consulting,2020,179.04796,0.7390784,121.712555,81.94894
Commonwealth Bank,Financial Services,"Chandigarh, Chandigarh, India",India,14798.494,Stock Market,2020,121.73606,43.761803,165.37668,78.47906
Discover Financial Services,Financial Services,"Hojbjerg, Central Jutland, Denmark",Denmark,10252.328,Capital Restructuring,2020,184.60237,61.021122,159.6941,93.43118
Genesys,Computer Software,"Awans, Liege, Belgium",Belgium,3243.931,Multiprogramming,2020,61.42709,46.42979,248.35695,92.495636
Infor,Computer Software,"Nanjing, Jiangsu, China",China,7083.743,Multiprogramming,2020,1.1623101,59.906307,157.4342,82.90012
Sibcy Cline Realtors,Real Estate,"Filderstadt, Baden-Wurttemberg, Germany",Germany,1202.6495,Property Staging,2020,119.456635,86.031525,190.75528,94.15148
Citrix,Computer Software,"Mar Del Plata, Buenos Aires, Argentina",Argentina,7192.591,User Interface,2020,0.6267598,63.383934,170.47829,86.168846
Ge Healthcare,Hospital & Health Care,"Mazowsze, Kujawsko-Pomorskie, Poland",Poland,28179.766,Blood services,2020,0.831718,76.80929,137.75188,51.723354
Nationwide Childrens Hospital,Hospital & Health Care,"Ase, Vasternorrlands Lan, Sweden",Sweden,6588.259,Mental health care,2020,112.20104,1.281282,173.13452,90.810356
Atlassian,Computer Software,"Pearl River, Mississippi, United States",Singapore,1477.5448,Personal Productivity Software,2020,40.788445,69.641235,60.701344,76.18083
Peacehealth,Hospital & Health Care,"Clichy, Ile-De-France, France",France,5018.522,Special surgical services,2020,110.97789,89.68003,223.23746,90.81247
Mount Sinai Health System,Hospital & Health Care,"Faridabad, Haryana, India",India,6636.533,Special surgical services,2020,98.806496,1.4397422,216.99933,100.89535
Teksystems,Information Technology And Services,"Langley, British Columbia, Canada",Canada,16734.828,Help Desk Support,2020,52.493443,86.27504,0.65164226,67.707214
Vmware,Computer Software,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,16479.363,User Interface,2020,81.82782,67.625534,194.35905,82.37311
Ntt Data Services,Information Technology And Services,"Mons, Hainaut, Belgium",Belgium,13935.554,Cloud Services,2020,82.209335,1.3974961,174.64453,93.46185
