Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Watson Realty Corp.,Real Estate,"Jumeirah, Dubai, United Arab Emirates",United Arab Emirates,2036.3496,Buying Real Estate,2020,111.88856,70.598145,181.5921,88.72703
Greystar,Real Estate,"Hoensbroek, Limburg, Netherlands",Netherlands,3823.6245,Buying Real Estate,2020,1.2808851,80.245384,174.45732,96.06401
Chicago Title,Real Estate,"Köln, North Rhine-Westphalia, Germany",Germany,1753.4462,Buying Real Estate,2020,112.53993,47.130833,1.9133097,96.25019
Wipro Technologies,Information Technology And Services,"Florence, Tuscany, Italy",Italy,78308.695,Backup & Disaster Recovery,2020,111.04359,43.57122,174.79042,14.986209
The Keyes Company,Real Estate,"Balgat, Ankara, Turkey",Turkey,2721.1824,Building contractors,2020,2.7015622,84.87637,2.0778892,94.18983
First Data Corporation,Financial Services,"Curitiba, Parana, Brazil",Brazil,6433.8667,Mutual Funds,2020,151.98804,41.343456,83.20567,76.386505
Earthlink,Information Technology And Services,"Wellington, Wellington, New Zealand",New Zealand,6565.246,Cloud Services,2020,48.321106,1.0989767,1.783486,62.62121
The Keyes Company,Real Estate,"Ase, Vasternorrlands Lan, Sweden",Sweden,1379.5839,Selling Real Estate,2020,117.44472,76.815186,1.4192243,81.37675
Maxim Healthcare Services,Hospital & Health Care,"Canada, Guam, United States",Canada,5963.0527,X ray/radiology services,2020,88.930626,44.018353,138.00725,72.116135
Royal Lepage,Real Estate,"Xiamen, Fujian, China",China,2280.4202,Property Staging,2020,113.78735,53.08973,151.88577,0.8188408
Zensar Technologies,Information Technology And Services,"Mazowsze, Kujawsko-Pomorskie, Poland",Poland,3166.031,Computer Training,2020,50.487545,2.222485,115.525505,71.51648
Brasil Brokers,Real Estate,"La Defense, Hauts-De-Seine, France",France,1552.4851,Architects,2020,117.4443,57.291477,177.40361,87.53466
Sibcy Cline Realtors,Real Estate,"Brunswick, Niedersachsen, Germany",Germany,828.4525,Architects,2020,119.89894,54.30413,177.14355,93.751945
Mount Sinai Health System,Hospital & Health Care,"Mohali, Punjab, India",India,5545.154,Short-term hospitalization,2020,81.13515,82.645134,265.12357,79.05884
Genesys,Computer Software,"Saint-Georges-De-Poisieux, Centre, France",France,2370.5864,Multimedia Authoring Software,2020,54.163136,64.81784,202.64133,90.75955
Dell Emc,Information Technology And Services,"Sant Joan Despí, Catalonia, Spain",Spain,35445.26,Hardware support,2020,63.409477,1.4963717,159.23152,40.57715
Sogeti,Information Technology And Services,"Panaji, Goa, India",India,6520.168,IT Consulting,2020,64.461044,0.72843665,0.6156775,60.473347
Fujitsu,Information Technology And Services,"Lausanne, Vaud, Switzerland",Switzerland,15408.369,Computer Training,2020,48.724335,53.6368,146.05788,53.639786
Xena Properties,Real Estate,"Dietzenbach, Hesse, Germany",Germany,4781.7446,Property consultants,2020,121.069214,0.9467578,2.3197577,1.0631108
Tmf Group,Financial Services,"Ayot Saint Lawrence, Hertford, United Kingdom",United Kingdom,2309.1577,Professional Advisory,2020,133.4805,63.8347,124.7359,81.89181
Micro Focus,Computer Software,"Ghaziabad, Uttar Pradesh, India",India,4575.46,Multiprogramming,2020,45.925182,54.23913,147.0142,87.9885
Hcl Technologies (Infrastructure Services Division),Information Technology And Services,"Bern, Bern, Switzerland",Switzerland,8492.436,Network Management,2020,0.97616255,70.21175,182.24814,71.48069
Johnson & Johnson,Hospital & Health Care,"Salisbury, Wiltshire, United Kingdom",United Kingdom,35626.023,Laboratory services,2020,52.22819,57.8964,99.3718,46.647003
Alibaba Group,Information Technology And Services,"Grand Rapids, Michigan, United States",Singapore,3121.6367,Cybersecurity,2020,0.24695785,54.907185,93.922264,83.15938
Advocate Health Care,Hospital & Health Care,"Baudour, Hainaut Province, Belgium",Belgium,5415.178,X ray/radiology services,2020,86.50923,71.1196,1.3600701,83.96675
Leidos,Information Technology And Services,"Niteroi, Rio De Janeiro, Brazil",Brazil,14189.3545,Email Services,2020,96.95871,54.68104,165.38968,102.87543
Community Health Systems,Hospital & Health Care,"Thrissur, Kerala, India",India,4555.107,Laboratory services,2020,95.35243,63.453472,124.9813,84.06116
Tmf Group,Financial Services,"Buenos Aires, Buenos Aires F.D., Argentina",Argentina,2735.8096,Wealth Management,2020,141.22597,59.316265,163.50862,89.19866
Radboudumc,Hospital & Health Care,"Genève, Geneva, Switzerland",Switzerland,3459.7983,Blood services,2020,75.584045,53.051884,77.03612,74.061226
Allscripts,Computer Software,"Aarau, Aargau, Switzerland",Switzerland,8210.036,Personal Productivity Software,2020,65.22514,68.750336,178.72371,77.41924
Domicile,Real Estate,"Copenhagen, Hovedstaden, Denmark",Denmark,1543.2942,Selling Real Estate,2020,121.5655,83.012085,239.66154,92.25157
Kb Home,Real Estate,"Secunderabad, Andhra Pradesh, India",India,1963.5508,Architects,2020,1.5501122,55.021862,211.35283,82.31773
Banner Health,Hospital & Health Care,"Mar Del Plata, Buenos Aires, Argentina",Argentina,12978.919,General surgical services,2020,111.59045,65.97336,184.97046,87.1027
Sotheby'S International Realty,Real Estate,"Halifax, Nova Scotia, Canada",Canada,1877.1415,Property Staging,2020,118.37436,53.367985,180.99521,0.4554929
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Tangerang, Banten, Indonesia",Indonesia,1451.6818,Property Staging,2020,2.1515725,53.670135,155.9454,81.35933
Softtek,Information Technology And Services,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,7874.4956,IT Consulting,2020,78.01629,1.3860638,165.49539,91.790825
Kindred Healthcare,Hospital & Health Care,"Kent, Kent, United Kingdom",United Kingdom,15844.992,Emergency room services,2020,128.24323,76.0723,204.677,91.94616
Sibcy Cline Realtors,Real Estate,"Woodmead, Gauteng, South Africa",South Africa,1415.1052,Buying Real Estate,2020,100.10649,51.857883,130.59435,89.854195
Telekomunikasi Indonesia,Information Technology And Services,"Zuidlaren, Drenthe, Netherlands",Netherlands,5920.3667,IT Consulting,2020,66.3331,66.297966,153.27005,73.64952
Franklin Templeton Investments,Financial Services,"New York, New York, United States",Singapore,7220.1343,Debt Management,2020,164.56541,73.02729,223.67499,1.4280853
Docusign,Computer Software,"Poznań, Greater Poland, Poland",Poland,2477.1782,Desktop Publishing,2020,64.967445,50.580128,174.9161,98.71674
Nuance Communications,Computer Software,"Millbrae, California, United States",United States,5794.087,Operating Systems,2020,54.91421,51.9889,127.994156,91.84572
Erasmus Mc,Hospital & Health Care,"Bekasi, West Java, Indonesia",Indonesia,5805.741,Special surgical services,2020,88.86575,54.52602,1.3306752,0.50631446
3I Infotech,Information Technology And Services,"Buenos Aires, Buenos Aires F.D., Argentina",Argentina,6704.863,Managed Print Services,2020,47.270996,71.02593,250.95427,77.46682
Meb,Real Estate,"Nanjing, Jiangsu, China",China,6491.033,Rental and investment properties,2020,108.08597,55.597935,1.2230635,1.0570793
Equifax,Financial Services,"Geldermalsen, Gelderland, Netherlands",Netherlands,6473.9053,Stock Market,2020,163.8264,69.087746,170.28577,0.95264125
Discover Financial Services,Financial Services,"Loma Linda, California, United States",United States,7947.2524, Portfolio Management,2020,160.16591,69.877266,108.17782,100.251915
Microstrategy,Computer Software,"Glostrup, Capital Region, Denmark",Denmark,3033.4858,Application Software,2020,51.767456,80.70971,197.66443,92.676506
Ncr Corporation,Information Technology And Services,"Hillerød, Capital Region, Denmark",Denmark,11734.686,Managed Print Services,2020,68.879265,57.81078,148.92476,68.85055
Aphp,Hospital & Health Care,"Oosterpark, Groningen, Netherlands",Netherlands,6156.3877,General surgical services,2020,91.16314,74.853004,132.19078,59.84939
Harcourts Real Estate,Real Estate,"Nittendorf, Bayern, Germany",Germany,2577.8657,Property consultants,2020,128.33034,0.8989168,109.6271,1.0733303
Absa,Financial Services,"Augsburg, Bayern, Germany",Germany,11999.071,Tax/Audit Consulting,2020,146.26515,0.36719802,167.62701,70.16058
Sap Successfactors,Computer Software,"Port Elizabeth, Eastern Cape, South Africa",South Africa,1046.8059,Multimedia Authoring Software,2020,40.882244,44.265007,64.19009,79.30747
West Usa Realty,Real Estate,"Trondheim, Sor-Trondelag, Norway",Norway,946.2186,Property consultants,2020,119.22863,72.22284,162.81822,73.033264
The Keyes Company,Real Estate,"Mar Del Plata, Buenos Aires, Argentina",Argentina,1333.173,New Construction,2020,116.838875,1.3818631,254.79607,81.526596
Ncr Corporation,Information Technology And Services,"Bekasi, West Java, Indonesia",Indonesia,22011.275,Backup & Disaster Recovery,2020,65.905975,77.19783,203.41142,81.60362
Nuance Communications,Computer Software,"Poznań, Greater Poland, Poland",Poland,5279.553,User Interface,2020,43.1414,57.75225,102.162766,1.4059759
Opentext,Computer Software,"Lochristi, Oost-Vlaanderen, Belgium",Belgium,4248.721,Personal Productivity Software,2020,45.99312,55.89505,150.56274,82.53313
Dell Emc,Information Technology And Services,"Warsaw, Mazovia, Poland",Poland,42719.625,Email Services,2020,0.6899748,60.99271,114.35525,56.975887
"Ameriprise Financial Services, Inc.",Financial Services,"Santa Clara, California, United States",Singapore,11551.438,Capital Restructuring,2020,1.2244992,50.808487,90.91488,72.21763
Century 21®,Real Estate,"Buenos Aires, Buenos Aires F.D., Argentina",Argentina,7849.1313,Home inspection,2020,125.743095,74.28943,124.57913,63.600414
Fujitsu,Information Technology And Services,"Courbevoie, Ile-De-France, France",France,11756.028,Computer Training,2020,65.85229,71.87752,192.04549,69.29187
Vinci Energies,Information Technology And Services,"Roodepoort, Gauteng, South Africa",South Africa,6202.308,Hardware support,2020,64.58991,68.97212,139.26839,117.0544
India Infoline Ltd,Financial Services,"Hangzhou, Zhejiang, China",China,5165.373,Tax/Audit Consulting,2020,0.5562631,0.72021085,224.19008,100.32734
Tishman Speyer,Real Estate,"Trondheim, Sor-Trondelag, Norway",Norway,1780.0476,Property Staging,2020,1.1821134,69.30426,248.01692,84.67725
Aon,Financial Services,"Trondheim, Sor-Trondelag, Norway",Norway,34366.12,Tax/Audit Consulting,2020,176.94676,52.994804,73.34556,1.2438663
First Data Corporation,Financial Services,"La Plata, Buenos Aires, Argentina",Argentina,11169.871,Stock Market,2020,0.75518924,72.42125,197.41682,71.45493
Aphp,Hospital & Health Care,"Turku, Finland Proper, Finland",Finland,13675.716,Transportation,2020,100.69673,72.24109,80.84166,81.83082
Lopes Consultoria De Imóveis,Real Estate,"Nedlands, Western Australia, Australia",Australia,3193.8257,Property consultants,2020,116.19462,57.242775,85.17048,87.608604
Reecenichols Real Estate,Real Estate,"Sherbrooke, Quebec, Canada",Canada,2083.0571,Building contractors,2020,115.91855,62.006165,128.89769,87.19677
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Bath, Bath And North East Somerset, United Kingdom",United Kingdom,1175.6123,Property consultants,2020,121.73143,55.946167,113.62514,1.9800571
Banner Health,Hospital & Health Care,"La Plata, Buenos Aires, Argentina",Argentina,15610.706,General surgical services,2020,98.38097,64.919235,1.9424136,90.686134
Chicago Title,Real Estate,"Katowice, Slaskie, Poland",Poland,2540.3826,Property consultants,2020,119.001976,79.491394,162.17055,94.25242
Nationwide Childrens Hospital,Hospital & Health Care,"Portugal, Portalegre, Portugal",Portugal,4825.0425,Nutritional support,2020,93.92869,90.122185,44.88571,86.46103
Discover Financial Services,Financial Services,"Nedlands, Western Australia, Australia",Australia,10684.476, Portfolio Management,2020,1.9019055,79.98335,110.483444,96.304886
Intero Real Estate Services,Real Estate,"Vicente Lopez, Buenos Aires, Argentina",Argentina,1360.1409,Buying Real Estate,2020,122.66746,0.43562132,100.83336,88.71552
Ptc,Computer Software,"Carolina, Piedmont, Italy",Italy,8226.785,System Software,2020,50.715954,89.71426,154.41827,83.74209
Igt,Computer Software,"Palmerston North, Wellington, New Zealand",New Zealand,4327.1074,System Software,2020,54.932556,84.4576,227.18784,93.325096
Ifs,Computer Software,"Frankfurt, Hessen, Germany",Germany,2104.099,Desktop Publishing,2020,0.9524188,58.36963,155.47023,79.57586
Syntel,Information Technology And Services,"Bandung, Jawa Barat, Indonesia",Indonesia,16141.245,Hardware support,2020,102.54456,65.246506,2.3561974,88.28468
Motorola Solutions,Information Technology And Services,"North Lanarkshire, North Lanarkshire, United Kingdom",United Kingdom,11952.577,Network Management,2020,1.0647577,0.87020975,192.85298,92.13104
Ntt Data Services,Information Technology And Services,"Kontich, Antwerpen, Belgium",Belgium,13971.053,Computer Training,2020,70.0054,1.4991837,196.8186,92.125984
Allscripts,Computer Software,"Appenzell, Appenzell Innerrhoden, Switzerland",Switzerland,4539.3984,Desktop Publishing,2020,51.215836,58.95492,75.66703,77.0266
Ultimate Software,Computer Software,"Hamburg, Hamburg, Germany",Germany,3765.9294,Database Management,2020,58.991096,1.1967356,254.45465,96.924995
Allen Tate Realtors,Real Estate,"Santa Clara, California, United States",Singapore,1354.8044,Home inspection,2020,124.05246,49.930923,0.36493284,82.49896
Itc Infotech,Information Technology And Services,"Belgrano, Santiago Del Estero, Argentina",Argentina,3150.031,Computer Training,2020,0.046624675,58.291897,125.944115,69.39141
Edina Realty,Real Estate,"Dubai, Dubai, United Arab Emirates",United Arab Emirates,3891.3955,Rental and investment properties,2020,118.935074,72.47896,148.65234,104.81524
Tyler Technologies,Computer Software,"Bern, Bern, Switzerland",Switzerland,1842.1047,Multimedia Authoring Software,2020,0.9227538,66.50132,167.49162,76.83484
@Properties,Real Estate,"North Melbourne, Victoria, Australia",Australia,1315.1604,New Construction,2020,1.7943971,0.59790397,125.56264,93.12638
Primelending,Real Estate,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,1623.3064,Architects,2020,117.85996,57.980278,2.0880718,82.87345
The Children'S Hospital Of Philadelphia,Hospital & Health Care,"Puteaux, Île-De-France, France",France,8508.258,Short-term hospitalization,2020,103.814156,87.63606,240.41293,96.13786
Cleveland Clinic,Hospital & Health Care,"Bellville, Western Cape, South Africa",South Africa,23040.578,Emergency room services,2020,1.5721686,63.010895,183.26675,54.252686
Mcgrath Estate Agents,Real Estate,"Albertslund, Capital Region, Denmark",Denmark,1880.9095,Buying Real Estate,2020,120.517204,84.5623,190.6741,0.68418324
Teksystems,Information Technology And Services,"Wakefield, Massachusetts, United States",Canada,15838.283,Hardware support,2020,71.8321,76.69975,142.5554,77.78831
Citi,Financial Services,"Appenzell, Appenzell Innerrhoden, Switzerland",Switzerland,123866.05,Debt Management,2020,271.21213,0.2529003,144.63799,0.38609743
Caci International Inc,Information Technology And Services,"Carolina, Maranhao, Brazil",Brazil,11469.273,Hardware support,2020,63.156075,71.91317,110.76459,85.54188
3I Infotech,Information Technology And Services,"Brisbane, Queensland, Australia",New Zealand,3634.8486,IT Consulting,2020,53.372227,82.2263,51.53537,76.55839
Associated Bank,Financial Services,"Brumunddal, Hedmark, Norway",Norway,1999.7129,Tax/Audit Consulting,2020,138.05933,37.45418,139.42339,82.16286
Nuance Communications,Computer Software,"Olsztyn, Warminsko-Mazurskie, Poland",Poland,6640.5547,Desktop Publishing,2020,59.7555,69.81332,217.48682,2.5963528
Brasil Brokers,Real Estate,"Partido De Pilar, Buenos Aires, Argentina",Argentina,2964.9128,Selling Real Estate,2020,124.28398,69.67593,140.87123,93.5384
Momentum,Financial Services,"Mechelen, Antwerpen, Belgium",Belgium,2957.4248,Insurance,2020,0.2718281,80.02995,104.220276,0.88144636
Chicago Title,Real Estate,"Oldenburg, Niedersachsen, Germany",Germany,2473.2837,Property Staging,2020,123.279686,68.035545,248.33885,0.5471919
[24]7.Ai,Computer Software,"Umraniye, Istanbul, Turkey",Turkey,2872.2725,System Software,2020,50.92945,0.3443147,176.50946,85.20764
Jpmorgan Chase & Co.,Financial Services,"Katowice, Slaskie, Poland",Poland,125962.195,Insurance,2020,251.1484,56.663418,151.3117,0.48014757
Old Mutual South Africa,Financial Services,"Bekasi, West Java, Indonesia",Indonesia,5470.9697,Debt Management,2020,2.233674,71.29142,222.31546,85.75965
Hexaware Technologies,Information Technology And Services,"Rivonia, Gauteng, South Africa",South Africa,5121.8037,Managed Print Services,2020,79.05654,78.15255,1.7945769,82.89102
Ascension,Hospital & Health Care,"Vadodara, Gujarat, India",India,5705.125,General surgical services,2020,119.24728,56.524616,228.57222,0.49088615
Tata Technologies,Information Technology And Services,"Petaling Jaya, Selangor, Malaysia",Singapore,4134.6045,IT Consulting,2020,41.37706,61.08387,124.473755,82.064606
Sas,Computer Software,"Hazel Grove, Stockport, United Kingdom",United Kingdom,15607.961,Multiprogramming,2020,65.69161,77.45791,152.86981,70.38149
Capgemini,Information Technology And Services,"Poznan, Wielkopolskie, Poland",Poland,55709.277,Cloud Services,2020,111.04632,48.118496,145.10768,71.94956
Crye Leike Realtors,Real Estate,"São José Dos Campos, Sao Paulo, Brazil",Brazil,1653.8649,Property Staging,2020,116.76022,57.363106,57.739613,84.02835
Softwareone,Computer Software,"Chullora, New South Wales, Australia",Australia,2213.8755,Database Management,2020,53.05579,90.28439,196.43132,82.170235
Niit Technologies Limited,Information Technology And Services,"Waterloo, Wallonia, Belgium",Belgium,5709.603,Computer Training,2020,62.99029,51.541416,146.55173,83.45143
Globallogic,Computer Software,"Rome, Georgia, United States",United States,8117.442,Desktop Publishing,2020,55.52649,0.3238361,51.78948,83.55302
Globant,Information Technology And Services,"Genève, Geneva, Switzerland",Switzerland,3234.0435,Backup & Disaster Recovery,2020,45.352142,51.20078,99.37172,68.11982
Blackbaud,Computer Software,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,1561.8036,Application Software,2020,43.24285,73.204384,186.83888,79.18738
[24]7.Ai,Computer Software,"Nagpur, Maharashtra, India",India,2551.2107,Desktop Publishing,2020,58.556675,67.92737,171.80948,95.87962
Shriram Transport Finance Co. Ltd.,Financial Services,"Ernākulam, Kerala, India",India,4307.9126,Capital Restructuring,2020,145.80692,72.538765,139.06688,92.58166
Utmb,Hospital & Health Care,"Baiyu, Xizang, China",China,5381.1875,Mental health care,2020,96.1688,73.32623,121.04029,92.88815
Lj Hooker,Real Estate,"Joinville, Santa Catarina, Brazil",Brazil,2660.724,Property consultants,2020,131.31184,59.247017,130.61684,88.94979
Florida Hospital,Hospital & Health Care,"Wiesbaden, Hesse, Germany",Germany,6391.6777,Emergency room services,2020,95.732124,72.251114,81.878975,82.90113
Ust Global,Information Technology And Services,"Bakırköy, Istanbul, Turkey",Turkey,11294.717,Hardware support,2020,1.1221049,69.09521,218.09016,100.59016
Wipro Technologies,Information Technology And Services,"Toowong, Queensland, Australia",Australia,6050.82,Network Management,2020,121.05593,63.372463,58.66854,1.6758186
Texas Health Resources,Hospital & Health Care,"Shanghai, Shanghai, China",China,8219.048,Nutritional support,2020,113.98245,65.233635,211.01051,105.78048
Infosys,Information Technology And Services,"Penrose, Auckland, New Zealand",New Zealand,86544.1,Backup & Disaster Recovery,2020,136.0996,76.18542,110.62054,100.224815
Barfoot & Thompson,Real Estate,"Xicheng District, Beijing, China",China,2165.6772,Home inspection,2020,127.861725,81.77222,120.74613,90.938705
Principal Financial Group,Financial Services,"Preston, Victoria, Australia",Australia,7759.3086, Portfolio Management,2020,1.2288812,66.20849,123.77445,83.53606
Sas,Computer Software,"West Drayton, Greater London, United Kingdom",United Kingdom,14776.337,Personal Productivity Software,2020,63.423824,0.6723192,181.0175,68.2025
Edina Realty,Real Estate,"Heverlee, Flemish Brabant Province, Belgium",Belgium,2953.284,Buying Real Estate,2020,128.02928,62.206444,228.32661,89.98858
Micro Focus,Computer Software,"Coleshill, Warwickshire, United Kingdom",United Kingdom,4909.8535,Multimedia Authoring Software,2020,49.973427,62.570934,2.5604243,87.86373
Henry Ford Health System,Hospital & Health Care,"Vaasa, Ostrobothnia, Finland",Finland,2645.5532,Laboratory services,2020,74.81683,0.5440669,99.865845,74.481926
Barclays Africa Group Limited,Financial Services,"Gent, Oost-Vlaanderen, Belgium",Belgium,2784.1372,Insurance,2020,0.9280942,44.500633,101.242935,78.60392
The Agency,Real Estate,"Vernier, Geneva, Switzerland",Switzerland,1205.5356,Selling Real Estate,2020,111.722984,57.88771,95.69366,90.13737
Nationwide Building Society,Financial Services,"Bryan, Texas, United States",United States,9079.553,Tax/Audit Consulting,2020,168.76677,62.130466,180.49297,1.0148908
Brasil Brokers,Real Estate,"Bezons, Ile-De-France, France",France,2647.0942,Property consultants,2020,125.65043,70.363815,3.0070004,0.56198096
Csg International,Computer Software,"Rosario, Santa Fe, Argentina",Argentina,3454.5325,Personal Productivity Software,2020,51.987503,74.013985,2.132321,95.11112
Spotify,Computer Software,"Sariyer, Istanbul, Turkey",Turkey,2159.072,Multiprogramming,2020,44.3046,53.97949,136.03835,83.62207
Tyler Technologies,Computer Software,"Martinez, Buenos Aires, Argentina",Argentina,4232.442,Database Management,2020,62.29811,90.64004,203.3057,87.48521
Verizon Business,Information Technology And Services,"Vadodara, Gujarat, India",India,8962.766,Network Management,2020,51.84792,67.86109,91.41525,102.63612
National Association Of Realtors®,Real Estate,"Casalecchio Di Reno, Emilia-Romagna, Italy",Italy,974.4788,Home inspection,2020,121.79923,93.29012,1.3356614,0.6886839
Fifth Third Bank,Financial Services,"Grand Rapids, Michigan, United States",Singapore,11090.215,Stock Market,2020,197.89824,72.69519,96.17439,92.280754
Navy Federal Credit Union,Financial Services,"Cuauhtemoc, Mexico, Mexico",Mexico,4671.4956,Wealth Management,2020,133.89621,40.60309,152.63466,87.83191
Yardi,Computer Software,"Xicheng District, Beijing, China",China,1365.1989,System Software,2020,40.053673,49.51893,193.9156,82.210266
Hcl Infosystems Ltd,Information Technology And Services,"Sierre, Valais, Switzerland",Switzerland,11522.146,Computer Training,2020,49.9803,55.167915,146.53078,96.23331
Community Health Systems,Hospital & Health Care,"Grand Rapids, Michigan, United States",Singapore,8687.143,Special surgical services,2020,113.44245,65.39968,154.84361,89.92807
Ryan Homes,Real Estate,"Federal, Entre Rios, Argentina",Argentina,946.1846,Buying Real Estate,2020,116.991905,65.87968,141.6282,83.244026
Massmutual Financial Group,Financial Services,"Portugal, Para, Brazil",Portugal,10737.993,Banking,2020,179.27577,88.01229,1.0635327,87.16713
Momentum,Financial Services,"Barneveld, Gelderland, Netherlands",Netherlands,1923.84,Tax/Audit Consulting,2020,137.16458,54.88912,148.38501,0.9210602
Northshore University Healthsystem,Hospital & Health Care,"Ashburn, Virginia, United States",Singapore,6243.806,X ray/radiology services,2020,91.32885,55.16928,129.01816,89.69986
Kronos,Computer Software,"Farnborough, Hampshire, United Kingdom",United Kingdom,3132.4446,Multiprogramming,2020,51.99997,42.923615,68.311195,1.127695
Caliber Home Loans,Financial Services,"Sao Paulo, Alagoas, Brazil",Brazil,2822.703,Stock Market,2020,135.5999,66.93583,113.823944,79.81303
Iqvia,Hospital & Health Care,"Nova Lima, Minas Gerais, Brazil",Brazil,23631.01,Nutritional support,2020,124.67239,1.2348121,146.03484,75.53924
Morgan Stanley,Financial Services,"Sala, Vaestmanland, Sweden",Sweden,36461.2,Mutual Funds,2020,99.78259,55.52889,91.4258,35.278904
Csc,Information Technology And Services,"Thane, Maharashtra, India",India,26727.916,Hardware support,2020,80.04179,72.083534,129.27577,55.701096
Bayada Home Health Care,Hospital & Health Care,"Porto Salvo, Lisbon, Portugal",Portugal,4759.5815,Short-term hospitalization,2020,80.08003,51.08677,97.30285,0.47672552
Mcgrath Estate Agents,Real Estate,"Virum, Capital Region, Denmark",Denmark,873.16327,Property Staging,2020,120.11387,73.3991,2.0328856,79.16734
Stanford Health Care,Hospital & Health Care,"Meyrin, Geneva, Switzerland",Switzerland,3562.2014,Short-term hospitalization,2020,88.059746,36.596794,2.5665345,74.41609
Intero Real Estate Services,Real Estate,"Mendoza, Mendoza, Argentina",Argentina,1723.0737,Selling Real Estate,2020,118.46809,56.01409,115.22072,93.148415
Amc,Hospital & Health Care,"Johnsonville, Wellington, New Zealand",New Zealand,3775.6746,Laboratory services,2020,99.21152,65.69547,203.73636,0.30812737
National Association Of Realtors®,Real Estate,"Lucca, Tuscany, Italy",Italy,1521.0082,New Construction,2020,119.10657,52.49936,141.9706,0.45998588
Amc,Hospital & Health Care,"Portugal, Para, Brazil",Portugal,6912.7993,Blood services,2020,83.27601,64.594826,116.506294,70.81174
Cerner Corporation,Information Technology And Services,"Dois Vizinhos, Parana, Brazil",Brazil,22007.885,Network Management,2020,112.9265,57.35918,237.85811,84.04409
