Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Hsbc Global Banking And Markets,Financial Services,"Heverlee, Flemish Brabant Province, Belgium",Belgium,9057.168,Professional Advisory,2020,152.43597,52.139805,84.40063,67.30638
Iqvia,Hospital & Health Care,"Ataşehir, Istanbul, Turkey",Turkey,20172.99,X ray/radiology services,2020,130.8277,55.214775,172.86125,68.04757
Softserve,Computer Software,"Brisbane, Queensland, Australia",New Zealand,5259.4575,Operating Systems,2020,61.441227,62.18701,192.08112,97.036415
Redfin,Real Estate,"Belgrano, Santiago Del Estero, Argentina",Argentina,1896.5432,New Construction,2020,117.163155,45.133217,155.05234,89.35049
Atos,Information Technology And Services,"Waterloo, Ontario, Canada",Canada,34313.11,Backup & Disaster Recovery,2020,112.82018,81.32969,222.42688,86.75205
Old Mutual South Africa,Financial Services,"Lieusaint, Ile-De-France, France",France,4223.19, Portfolio Management,2020,140.49194,66.68372,180.92859,90.586685
Remax Business,Real Estate,"Takapuna, Auckland, New Zealand",New Zealand,1173.487,Property consultants,2020,122.64517,0.73803586,98.887245,87.87796
Pegasystems,Computer Software,"Mascot, New South Wales, Australia",Australia,4261.382,Multiprogramming,2020,58.58651,0.6597312,154.53082,97.10083
Fico®,Computer Software,"Shenzhen, Guangdong, China",China,3223.4077,Multimedia Authoring Software,2020,62.996403,86.31216,1.5970131,90.60392
Logmein,Computer Software,"Stockholm, Stockholms Lan, Sweden",Sweden,1128.3909,System Software,2020,37.0712,63.11134,116.31043,87.67177
Niit Technologies Limited,Information Technology And Services,"Edegem, Antwerpen, Belgium",Belgium,3539.3745,Email Services,2020,0.61392415,45.800205,148.45644,65.42331
Factset,Computer Software,"Oulu, Northern Ostrobothnia, Finland",Finland,7002.175,Operating Systems,2020,65.97328,71.969955,250.64236,0.7127275
William Raveis Real Estate,Real Estate,"Alfena, Porto, Portugal",Portugal,3586.6545,Buying Real Estate,2020,124.07585,77.78727,199.52744,90.11707
Allscripts,Computer Software,"Colombo, Western, Sri Lanka",Singapore,3274.725,Multimedia Authoring Software,2020,46.613865,72.041595,168.00168,78.339485
Danske Bank,Financial Services,"Sierre, Valais, Switzerland",Switzerland,14468.503,Banking,2020,122.5324,52.90417,2.67191,1.0101995
Peacehealth,Hospital & Health Care,"Argentina, Santiago Del Estero, Argentina",Argentina,6026.584,Special surgical services,2020,99.03812,50.091644,148.33485,75.347084
Jack Henry & Associates,Computer Software,"Massarosa, Tuscany, Italy",Italy,2491.572,User Interface,2020,52.05761,80.01779,78.8256,86.51302
Hcl Infosystems Ltd,Information Technology And Services,"Bucks, Pennsylvania, United States",Singapore,6672.682,IT Consulting,2020,36.23267,35.494404,106.427055,0.8360472
Compucom,Information Technology And Services,"Shanghai, Shanghai, China",China,3005.824,Managed Print Services,2020,47.887943,39.58987,1.032047,62.828682
Wellstar Health System,Hospital & Health Care,"Northwich, Cheshire, United Kingdom",United Kingdom,7208.8423,Special surgical services,2020,109.30708,72.35138,181.97171,1.6083409
Epam Systems,Computer Software,"Hyderābād, Telangana, India",Singapore,21549.025,Operating Systems,2020,74.90359,68.80585,226.09117,1.2988368
Ifs,Computer Software,"Gaziosmanpaşa, Istanbul, Turkey",Turkey,3752.1301,System Software,2020,61.246746,50.510826,190.8295,87.944916
Unitedhealth Group,Hospital & Health Care,"Pantin, Ile-De-France, France",France,52357.24,Emergency room services,2020,170.24544,64.6291,118.716446,33.890125
Wipro Technologies,Information Technology And Services,"Provincia Di Reggio Emilia, Emilia-Romagna, Italy",Italy,79915.55,Cybersecurity,2020,213.22223,2.1361241,209.56078,0.54269975
Stifel Financial Corp.,Financial Services,"Horgen, Zurich, Switzerland",Switzerland,4888.5854,Banking,2020,182.3896,54.740307,268.1338,0.9291744
Earthlink,Information Technology And Services,"Sandown, Gauteng, South Africa",South Africa,5927.9214,Cybersecurity,2020,0.5980117,50.34436,0.5407268,76.07334
Csc,Information Technology And Services,"Jakarta, Jakarta Raya, Indonesia",Indonesia,25727.182,Computer Training,2020,76.71207,45.932343,71.81598,60.96597
Earthlink,Information Technology And Services,"Esenler, Istanbul, Turkey",Turkey,7658.3613,Hardware support,2020,43.134495,57.948204,173.30489,69.83867
Tech Data,Information Technology And Services,"Thiruvananthapuram, Kerala, India",India,7269.5723,Hardware support,2020,0.7955269,54.264412,214.65225,85.61316
Diebold Nixdorf,Financial Services,"Portugal, Para, Brazil",Portugal,12624.772, Portfolio Management,2020,157.45721,0.7655349,188.7694,94.977615
Efi,Computer Software,"Wellington, Wellington, New Zealand",New Zealand,1469.1841,User Interface,2020,38.643887,43.508057,89.50949,81.04468
Bon Secours Health System,Hospital & Health Care,"Woodstock, Ontario, Canada",Canada,10069.918,Laboratory services,2020,116.45801,60.061317,83.2357,102.880226
Long & Foster Companies,Real Estate,"Eveleigh, New South Wales, Australia",Australia,7630.7676,Architects,2020,126.879326,56.14044,184.90503,84.81763
The Mathworks,Computer Software,"Stenungsund, Vaestra Goetaland, Sweden",Sweden,1512.1359,Personal Productivity Software,2020,41.45469,37.80109,117.50122,84.53812
Damac Properties,Real Estate,"Savo, Pirkanmaa, Finland",Finland,2423.2803,Building contractors,2020,120.071014,0.4030848,113.36512,97.16299
Cleveland Clinic,Hospital & Health Care,"Palermo, Sicily, Italy",Italy,12109.694,Blood services,2020,100.23062,67.43768,145.55243,68.31469
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Singapore, Central Singapore, Singapore",Singapore,2053.8909,Selling Real Estate,2020,126.11032,0.82755995,0.9373396,69.88247
Upmc,Hospital & Health Care,"Dordrecht, Zuid-Holland, Netherlands",Netherlands,14081.804,Nutritional support,2020,114.681114,66.35419,123.16736,70.87263
Meb,Real Estate,"Grande Prairie, Alberta, Canada",Canada,6786.3384,Selling Real Estate,2020,117.75298,71.3837,45.979755,87.95795
Partners Healthcare,Hospital & Health Care,"Şişli, Istanbul, Turkey",Turkey,4017.709,Blood services,2020,85.07714,60.904984,100.86552,94.33305
Henry Ford Health System,Hospital & Health Care,"Grand Rapids, Michigan, United States",Singapore,9968.72,Emergency room services,2020,1.6117901,82.636086,134.02002,86.51833
John L Scott Real Estate,Real Estate,"Rotterdam, Zuid-Holland, Netherlands",Netherlands,2753.3823,Selling Real Estate,2020,117.64155,0.30968326,192.14952,93.576965
Concur,Computer Software,"Porto Salvo, Lisbon, Portugal",Portugal,4563.523,Database Management,2020,55.137573,0.5767244,141.46925,0.7326783
Transamerica,Financial Services,"Baudour, Hainaut Province, Belgium",Belgium,5370.135,Tax/Audit Consulting,2020,116.21166,33.849796,180.14288,64.1806
Massmutual Financial Group,Financial Services,"Ieper, West-Vlaanderen, Belgium",Belgium,9281.127,Stock Market,2020,147.10735,90.86906,125.321495,0.5255838
Texas Health Resources,Hospital & Health Care,"Queretaro, Queretaro De Arteaga, Mexico",Mexico,5221.596,Blood services,2020,95.40706,76.211296,65.141815,71.98712
Uchealth,Hospital & Health Care,"City Of Johannesburg Metropolitan Municipality, Gauteng, South Africa",South Africa,3894.2346,Emergency room services,2020,0.52202535,44.997128,156.82478,0.7329217
Redfin,Real Estate,"Edegem, Antwerpen, Belgium",Belgium,4.0906425,Selling Real Estate,2020,115.432625,77.55652,1.2744092,79.03813
Gm Financial,Financial Services,"Mississauga, Ontario, Canada",Canada,2519.973,Mutual Funds,2020,135.48677,73.291626,166.49866,74.58924
Epic,Computer Software,"Humanes De Madrid, Madrid, Spain",Spain,4633.145,Operating Systems,2020,51.9617,0.58665305,0.37917945,86.54145
Epicor Software,Computer Software,"Mendoza, Mendoza, Argentina",Argentina,3409.164,Database Management,2020,44.610756,66.780975,154.93951,87.96522
Maxim Healthcare Services,Hospital & Health Care,"Cracow, Malopolskie, Poland",Poland,9485.868,X ray/radiology services,2020,97.58502,64.603676,181.20226,96.35491
Nyu Langone Medical Center,Hospital & Health Care,"Visakhapatnam, Andhra Pradesh, India",India,10963.438,Nutritional support,2020,118.20622,82.92712,224.95726,79.681915
Maxim Healthcare Services,Hospital & Health Care,"Florianópolis, Santa Catarina, Brazil",Brazil,9547.069,Nutritional support,2020,117.15245,0.45654795,151.406,86.0383
Centura Health,Hospital & Health Care,"Nunspeet, Gelderland, Netherlands",Netherlands,3182.1147,Emergency room services,2020,88.405304,67.51507,0.6720514,88.79819
Fairway Independent Mortgage Corporation,Financial Services,"Eskişehir, Eskisehir, Turkey",Turkey,5678.719,Professional Advisory,2020,151.71185,0.6771932,119.169495,107.49871
Ge Digital,Computer Software,"Arhus, Midtjylland, Denmark",Denmark,3866.9146,Multimedia Authoring Software,2020,49.014557,57.751743,109.08845,86.92862
Kaiser Permanente,Hospital & Health Care,"Wavre, Brabant Wallon, Belgium",Belgium,62400.54,Laboratory services,2020,145.64372,55.045017,153.19693,18.878332
Bb&T,Financial Services,"Box, Uusimaa, Finland",Finland,21766.893,Professional Advisory,2020,138.21672,91.97361,222.87474,86.984695
Tmf Group,Financial Services,"Surabaya, Jawa Timur, Indonesia",Indonesia,5081.792,Capital Restructuring,2020,172.51254,82.772575,258.4772,1.2515314
Damac Properties,Real Estate,"Espoo, Southern Finland, Finland",Finland,1133.088,New Construction,2020,2.3239636,1.8942282,60.77512,81.01387
Lifespan,Hospital & Health Care,"Valkenswaard, Noord-Brabant, Netherlands",Netherlands,25081.72,Mental health care,2020,92.39192,67.238335,168.18431,84.09434
Concur,Computer Software,"Linköping, Östergötland, Sweden",Sweden,2858.9932,Multiprogramming,2020,38.262157,79.19985,81.90684,79.30017
The Keyes Company,Real Estate,"Piracicaba, Sao Paulo, Brazil",Brazil,1856.9464,Rental and investment properties,2020,128.2566,88.51588,180.69353,93.671364
Vinci Energies,Information Technology And Services,"Örebro Län, Örebro, Sweden",Sweden,3179.9768,Cybersecurity,2020,30.875408,41.42676,130.55447,0.74205005
Ifc - International Finance Corporation,Financial Services,"Gillette, Wyoming, United States",United States,3650.983,Wealth Management,2020,157.97226,53.997116,137.87172,80.35999
Softwareone,Computer Software,"Dronero, Piedmont, Italy",Italy,1509.2236,Desktop Publishing,2020,44.891273,62.543198,132.32703,88.004524
Sap Ariba,Computer Software,"Pondicherry, Puducherry, India",India,2136.5332,Multimedia Authoring Software,2020,38.471493,33.332596,96.735466,85.825294
Ntt Data Services,Information Technology And Services,"Newmarket, Auckland, New Zealand",New Zealand,11004.147,Network Management,2020,81.51509,1.6151083,132.11499,88.266396
Pitney Bowes,Information Technology And Services,"Turku, Finland Proper, Finland",Finland,9767.769,Help Desk Support,2020,97.04173,92.827614,162.29202,93.30587
National Association Of Realtors®,Real Estate,"Barat, West Java, Indonesia",Indonesia,865.1668,Property consultants,2020,120.53463,40.47218,105.1446,88.11437
Old Mutual South Africa,Financial Services,"Mazowsze, Kujawsko-Pomorskie, Poland",Poland,5004.016,Wealth Management,2020,165.07918,57.720867,260.2567,92.36501
Totvs,Computer Software,"Rambouillet, Île-De-France, France",France,5457.478,Operating Systems,2020,46.66459,61.40273,99.87927,2.017124
Micro Focus,Computer Software,"Siruseri, Tamil Nadu, India",India,5175.423,User Interface,2020,0.68975663,57.802265,223.8608,92.79492
Aon,Financial Services,"Drammen, Buskerud, Norway",Norway,23408.63,Wealth Management,2020,176.56924,63.999977,250.15611,66.85959
Berkshire Hathaway Homeservices Georgia Properties,Real Estate,"Oakville, Ontario, Canada",Canada,1024.7831,Property Staging,2020,113.74472,51.022804,101.80021,83.90472
Stifel Financial Corp.,Financial Services,"Monmouth, New Jersey, United States",United States,3895.8289,Debt Management,2020,166.1042,69.9716,60.253265,72.24794
Software Ag,Computer Software,"Curitiba, Parana, Brazil",Brazil,3.563523,Multimedia Authoring Software,2020,55.642212,0.3060996,1.878458,0.62070644
Brookdale,Hospital & Health Care,"Tangerang, Banten, Indonesia",Indonesia,7729.1797,General surgical services,2020,91.96577,75.86213,229.38939,83.53363
Stifel Financial Corp.,Financial Services,"Pompton Plains, New Jersey, United States",United States,4340.079, Portfolio Management,2020,156.27054,49.30075,131.60855,87.80091
Nationwide Childrens Hospital,Hospital & Health Care,"Amadora, Lisbon, Portugal",Portugal,4993.3457,Blood services,2020,100.02814,39.88464,146.28535,93.8619
Douglas Elliman Real Estate,Real Estate,"Beykoz, Istanbul, Turkey",Turkey,4304.5645,New Construction,2020,1.3386632,47.16859,88.2688,78.48083
3I Infotech,Information Technology And Services,"Buenos Aires, Buenos Aires F.D., Argentina",Argentina,6812.779,Computer Training,2020,53.878056,0.7914821,202.00888,102.27661
Caliber Home Loans,Financial Services,"Cardiff, Cardiff, United Kingdom",United Kingdom,4710.3433,Insurance,2020,170.52023,66.77966,99.25342,93.63348
Epam Systems,Computer Software,"Santa Clara, California, United States",Singapore,22228.639,Multiprogramming,2020,75.57969,75.25293,1.0053483,77.8685
Csg International,Computer Software,"Ellerslie, Auckland, New Zealand",New Zealand,2185.1995,System Software,2020,45.199116,1.0190927,135.98993,96.86621
Tieto,Information Technology And Services,"Litzmannstadt, Lodzkie, Poland",Poland,16325.837,Email Services,2020,0.8700686,78.483284,232.97232,0.7486824
Vertiv Co,Computer Software,"Calcutta, West Bengal, India",India,3645.6328,Application Software,2020,52.693405,93.44297,157.68457,91.31042
Morningstar,Financial Services,"Lublin, Lubelskie, Poland",Poland,3719.2617,Capital Restructuring,2020,177.18668,86.03687,1.3688933,91.16387
Northwell Health,Hospital & Health Care,"Harwell, Oxfordshire, United Kingdom",United Kingdom,7917.3076,Laboratory services,2020,123.67862,66.77151,136.17548,86.66699
Krajowy Fundusz Kapitałowy Sa,Financial Services,"Laren, Noord-Holland, Netherlands",Netherlands,2771.127,Capital Restructuring,2020,149.54646,62.77831,91.39125,0.8325664
Ntt Data Services,Information Technology And Services,"Helsinki, Uusimaa, Finland",Finland,9745.414,IT Consulting,2020,66.24775,0.7283785,110.545,102.65857
Barclaycard,Financial Services,"Belgrano, Santiago Del Estero, Argentina",Argentina,3077.795,Tax/Audit Consulting,2020,142.58556,42.790943,130.41344,79.83151
Servicenow,Computer Software,"Kartal, Istanbul, Turkey",Turkey,7138.004,User Interface,2020,58.3219,79.41965,154.16103,86.43268
Upmc,Hospital & Health Care,"Hyderābād, Telangana, India",India,10955.738,Short-term hospitalization,2020,79.28117,62.55383,152.8685,77.59016
Synechron,Computer Software,"Helsinki, Uusimaa, Finland",Finland,5691.5073,System Software,2020,60.234734,75.57191,191.01187,91.308685
Morgan Stanley,Financial Services,"Lone Tree, Colorado, United States",United States,54598.508,Tax/Audit Consulting,2020,209.35698,74.7262,261.44446,63.634033
"Rackspace, The #1 Managed Cloud Company",Information Technology And Services,"Madrid, Madrid, Spain",Spain,5933.283,Cloud Services,2020,65.690956,54.343765,117.44109,1.2467211
Cybage,Information Technology And Services,"Marne, Grand Est, France",France,2301.3098,IT Consulting,2020,36.03024,57.134186,77.46085,66.73653
Kbc Bank & Verzekering,Financial Services,"Tangerang, Jawa Barat, Indonesia",Indonesia,11320.735, Portfolio Management,2020,155.19144,60.615166,169.8478,87.8626
Robert Bosch Engineering And Business Solutions Ltd.,Information Technology And Services,"Hyvinkää, Uusimaa, Finland",Finland,3861.2688,Computer Training,2020,58.074047,77.80198,44.29219,80.64202
Ingram Micro,Information Technology And Services,"Turku, Finland Proper, Finland",Finland,15910.306,Computer Training,2020,88.95227,62.777912,149.9152,89.83438
3I Infotech,Information Technology And Services,"Helsinki, Uusimaa, Finland",Finland,4818.2896,Managed Print Services,2020,68.04198,53.075344,127.53755,98.98452
Macquarie Group,Financial Services,"Xicheng District, Beijing, China",China,13700.244,Stock Market,2020,170.29492,59.1452,136.92047,88.29825
American Medical Response,Hospital & Health Care,"Wavre, Brabant Wallon, Belgium",Belgium,5658.954,Mental health care,2020,95.29634,0.36638272,142.92543,92.01427
Ramco Systems,Computer Software,"Sant Joan Despí, Catalonia, Spain",Spain,1308.2169,Multiprogramming,2020,52.43979,0.27746767,211.67003,84.905334
Concur,Computer Software,"Christchurch, Canterbury, New Zealand",New Zealand,2482.4714,Operating Systems,2020,1.444449,0.8302014,166.43027,76.31819
L&T Infotech,Information Technology And Services,"Ehningen, Baden-Württemberg Region, Germany",Germany,15215.937,Hardware support,2020,1.7467736,78.87418,160.81244,63.471565
Cvent,Computer Software,"Brasilia, Distrito Federal, Brazil",Mexico,3026.2383,Operating Systems,2020,0.561779,66.47976,210.86275,99.67446
Kindred Healthcare,Hospital & Health Care,"Lublin, Lubelskie, Poland",Poland,7587.181,Special surgical services,2020,1.6792798,69.743225,2.2308047,81.74526
Spotify,Computer Software,"Sandown, Gauteng, South Africa",South Africa,3814.0652,Database Management,2020,1.6135494,62.81577,227.08936,0.6851875
Apollo Hospitals,Hospital & Health Care,"Bucks, Pennsylvania, United States",Singapore,5501.6963,Transportation,2020,1.0049587,81.15412,0.6517367,87.08634
Massachusetts General Hospital,Hospital & Health Care,"Lleida, Catalonia, Spain",Spain,12986.101,X ray/radiology services,2020,91.34271,45.50317,159.4966,86.021736
Duke University Health System,Hospital & Health Care,"Wroclaw, Dolnoslaskie, Poland",Poland,2911.3684,Short-term hospitalization,2020,87.4011,47.31098,38.923073,66.65471
Rush University Medical Center,Hospital & Health Care,"Balgat, Ankara, Turkey",Turkey,3975.5105,Blood services,2020,79.27861,49.94831,36.31848,79.44336
Dalian Wanda Group,Real Estate,"Holland, North Brabant, Netherlands",Netherlands,1252.3167,New Construction,2020,119.01369,0.6660677,145.87312,80.90456
[24]7.Ai,Computer Software,"Munich, Bavaria, Germany",Germany,2328.5469,Multimedia Authoring Software,2020,52.194244,77.011566,1.186627,89.2546
Opentext,Computer Software,"Leuven, Vlaams-Brabant, Belgium",Belgium,7644.01,Application Software,2020,53.864998,83.73255,147.33481,82.67067
Erasmus Mc,Hospital & Health Care,"Leusden, Utrecht, Netherlands",Netherlands,5290.8037,Transportation,2020,0.41765422,1.0193311,1.3269048,92.465324
Dell,Information Technology And Services,"Guyancourt, Ile-De-France, France",France,43327.62,Email Services,2020,107.23772,81.45555,100.80425,31.243929
Amedisys Home Health & Hospice,Hospital & Health Care,"Jyvaeskylae, Central Finland, Finland",Finland,2163.9895,Short-term hospitalization,2020,89.6641,64.18044,134.25218,76.8967
Nationwide Childrens Hospital,Hospital & Health Care,"Ieper, West-Vlaanderen, Belgium",Belgium,6021.1284,Emergency room services,2020,2.204161,0.81060535,171.22467,81.565254
Tata Consultancy Services,Information Technology And Services,"Lublin, Lubelskie, Poland",Poland,183284.8,Email Services,2020,242.35641,61.742065,135.29025,80.70133
Duke University Health System,Hospital & Health Care,"Augsburg, Bayern, Germany",Germany,5798.7925,Laboratory services,2020,118.29355,79.87719,175.0613,87.29974
Nutanix,Computer Software,"Xiamen, Fujian, China",China,2678.4482,Database Management,2020,41.862114,40.833378,212.2741,95.19679
Northside Hospital,Hospital & Health Care,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,6133.3994,Short-term hospitalization,2020,104.479164,90.8209,120.683105,0.7124954
Caliber Home Loans,Financial Services,"Bangalore, Karnataka, India",India,3742.887,Debt Management,2020,138.5572,72.864136,171.93509,86.87602
William Raveis Real Estate,Real Estate,"Bekasi, Jawa Barat, Indonesia",Indonesia,2267.7524,Property consultants,2020,120.20766,0.53790283,149.99596,90.84839
Associated Bank,Financial Services,"Drøbak, Akershus, Norway",Norway,2519.9941,Debt Management,2020,155.697,0.388474,188.49763,87.23585
Hines,Real Estate,"Turku, Finland Proper, Finland",Finland,1847.4229,Architects,2020,117.51002,46.635468,0.97225106,85.1117
Teksystems,Information Technology And Services,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,17794.242,Help Desk Support,2020,74.8552,90.14893,194.15343,96.32773
Tata Consultancy Services,Information Technology And Services,"Silkeborg, Central Jutland, Denmark",Denmark,205652.88,Cybersecurity,2020,253.74178,68.575935,230.63936,91.45805
Atos,Information Technology And Services,"Basildon, Essex, United Kingdom",United Kingdom,3.4135256,Network Management,2020,0.8129049,78.28771,224.12682,79.23162
Avanade,Information Technology And Services,"Matosinhos, Porto, Portugal",Portugal,4599.262,Email Services,2020,1.0207942,0.2662231,143.4744,0.26881385
Spotify,Computer Software,"Cape Town, Western Cape, South Africa",South Africa,3968.588,Multimedia Authoring Software,2020,57.33787,66.48497,212.85973,91.42306
Alibaba Group,Information Technology And Services,"Grand Rapids, Michigan, United States",Singapore,4788.667,Help Desk Support,2020,63.106358,79.40531,191.16464,91.56127
Jack Henry & Associates,Computer Software,"Visby, Gotland, Sweden",Sweden,3424.3936,Application Software,2020,64.57247,93.80248,150.4951,94.465614
Itc Infotech,Information Technology And Services,"Nova Lima, Minas Gerais, Brazil",Brazil,2967.5044,Cloud Services,2020,57.936203,1.5287533,144.25558,78.52263
