Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Henry Ford Health System,Hospital & Health Care,"Mendoza, Mendoza, Argentina",Argentina,10539.884,General surgical services,2020,106.543335,86.533104,153.78424,98.30035
Caci International Inc,Information Technology And Services,"Glattbrugg, Zurich, Switzerland",Switzerland,8441.067,Cloud Services,2020,89.71939,65.6175,113.22451,66.68193
Epic,Computer Software,"Shenyang, Liaoning, China",China,3421.7954,Operating Systems,2020,52.43632,42.58064,177.0609,74.21465
Bupa,Hospital & Health Care,"Ashburn, Virginia, United States",Singapore,9406.743,Emergency room services,2020,104.91151,43.996994,117.610176,74.93977
Uhs,Hospital & Health Care,"Mariano Moreno, Buenos Aires, Argentina",Argentina,7303.315,Short-term hospitalization,2020,83.89745,0.9324235,93.810936,73.33214
Massmutual Financial Group,Financial Services,"Dale I Sunnfjord, Sogn Og Fjordane, Norway",Norway,5537.971,Professional Advisory,2020,125.00391,0.7831033,97.76186,61.00089
Lopes Consultoria De Imóveis - Imóveis De Terceiros,Real Estate,"La Plata, Buenos Aires, Argentina",Argentina,922.676,New Construction,2020,107.01867,60.38079,152.67581,1.3284956
Abbott,Hospital & Health Care,"Drammen, Buskerud, Norway",Norway,29682.326,Special surgical services,2020,55.41375,57.01002,87.449776,43.09876
Texas Health Resources,Hospital & Health Care,"Norcross, Georgia, United States",Singapore,4822.968,Laboratory services,2020,98.83708,55.587666,83.529076,78.09511
William Raveis Real Estate,Real Estate,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,1554.5614,Selling Real Estate,2020,114.89734,57.40888,1.1819493,1.396093
Sap Ariba,Computer Software,"Silkeborg, Central Jutland, Denmark",Denmark,3820.5337,Application Software,2020,59.61152,1.1141658,148.58812,74.42619
Scripps Health,Hospital & Health Care,"Leuven, Vlaams-Brabant, Belgium",Belgium,3037.6016,Mental health care,2020,80.9014,67.527885,98.65064,81.8539
Morgan Stanley,Financial Services,"Rosario, Santa Fe, Argentina",Argentina,50144.496,Capital Restructuring,2020,202.68639,67.26449,1.936783,57.240402
Teradata,Information Technology And Services,"Ehningen, Baden-Württemberg Region, Germany",Germany,10651.6455,Hardware support,2020,68.43557,85.39953,179.8532,0.3746252
Bozzuto,Real Estate,"Cherasco, Piedmont, Italy",Italy,1631.1877,Architects,2020,124.079254,71.39965,150.44418,90.489105
Nutanix,Computer Software,"Arhus, Midtjylland, Denmark",Denmark,1567.5225,Operating Systems,2020,42.996555,63.09239,51.11919,90.15842
Kronos,Computer Software,"Berks, West Berkshire, United Kingdom",United Kingdom,4895.5156,Personal Productivity Software,2020,63.78775,0.4974297,182.41934,88.622154
Cognizant Technology Solutions,Information Technology And Services,"Christchurch, Canterbury, New Zealand",New Zealand,128534.88,Cybersecurity,2020,188.44211,43.967033,2.5431812,32.45389
Rms,Computer Software,"Zurich, Zurich, Switzerland",Switzerland,1497.587,System Software,2020,45.55067,53.708347,114.95555,0.70751214
Lopes Consultoria De Imóveis,Real Estate,"Akre, Hordaland, Norway",Norway,2888.435,Building contractors,2020,118.31386,52.282932,163.2764,82.067986
Kaiser Permanente,Hospital & Health Care,"Sala, Vaestmanland, Sweden",Sweden,57056.383,General surgical services,2020,167.70084,46.84805,157.5361,18.561388
Bb&T,Financial Services,"Brussels, Brussels Capital, Belgium",Belgium,23969.076,Wealth Management,2020,199.50327,65.02686,207.93872,88.46042
Redfin,Real Estate,"Mascot, New South Wales, Australia",Australia,3452.8838,Architects,2020,122.45728,76.22945,174.20325,2.1334093
The Hartford,Financial Services,"Penrose, Auckland, New Zealand",New Zealand,11679.131,Stock Market,2020,124.98281,74.26135,171.08508,82.02058
Maxim Healthcare Services,Hospital & Health Care,"Alges, Lisboa, Portugal",Portugal,5448.038,Short-term hospitalization,2020,85.48823,68.81067,132.18929,66.07132
The Hartford,Financial Services,"Kielce, Swietokrzyskie, Poland",Poland,13137.855,Insurance,2020,136.73636,73.4213,166.8743,51.913265
Dell Emc,Information Technology And Services,"Jabaquara, Sao Paulo, Brazil",Brazil,68265.46,Backup & Disaster Recovery,2020,126.546295,0.6478868,183.49995,60.955864
Genesys,Computer Software,"Limoges, Nouvelle-Aquitaine, France",France,1836.1294,Multimedia Authoring Software,2020,36.844868,75.113945,1.0789994,82.64085
Quest Diagnostics,Hospital & Health Care,"Canonsburg, Pennsylvania, United States",United States,9131.329,General surgical services,2020,80.45782,64.657814,156.6646,59.683357
Gartner,Information Technology And Services,"Argentina, Santiago Del Estero, Argentina",Argentina,13011.586,Managed Print Services,2020,88.030945,76.21532,205.56332,92.50356
Visa,Information Technology And Services,"Beykoz, Istanbul, Turkey",Turkey,8562.903,Network Management,2020,68.5088,56.91651,198.57414,1.2212106
Comarch,Computer Software,"Vila Nova De Gaia, Porto, Portugal",Portugal,1758.3799,User Interface,2020,0.45908645,54.115917,102.10055,86.29162
Rbc Investor & Treasury Services,Financial Services,"Lajeado, Rio Grande Do Sul, Brazil",Brazil,2180.0984,Banking,2020,129.67986,0.5512021,128.73058,75.43842
Ge Digital,Computer Software,"Danderyd, Stockholm, Sweden",Sweden,4666.373,Database Management,2020,49.50374,60.301937,116.74361,83.876945
Quest Diagnostics,Hospital & Health Care,"Jakarta, Jakarta Raya, Indonesia",Indonesia,7477.6694,Short-term hospitalization,2020,81.76326,76.0388,106.590614,74.57402
Blackbaud,Computer Software,"Rzeszow, Podkarpackie, Poland",Poland,3048.4993,Multimedia Authoring Software,2020,0.90543985,1.6503687,200.46526,88.10848
Cleveland Clinic,Hospital & Health Care,"Clarens, Vaud, Switzerland",Switzerland,13188.861,X ray/radiology services,2020,110.21203,70.37012,110.167076,61.153572
Redfin,Real Estate,"Belgrano, Santiago Del Estero, Argentina",Argentina,1366.7773,Architects,2020,127.3643,68.88954,3.2180178,86.70786
Old Mutual,Financial Services,"Leme, Sao Paulo, Brazil",Brazil,8906.876,Capital Restructuring,2020,150.01195,0.49575248,125.40673,82.672
Primelending,Real Estate,"Colonia Cuauhtemoc, Estado De Mexico, Mexico",Mexico,1481.3607,Building contractors,2020,1.3680841,24.208197,127.03096,89.330574
Loandepot,Financial Services,"Bielsko-Biala, Slaskie, Poland",Poland,1841.1183,Banking,2020,125.474106,63.390713,176.49936,84.46795
Rush University Medical Center,Hospital & Health Care,"Egypt, New York, United States",United States,8033.864,Blood services,2020,117.36085,77.66604,207.18758,1.3173112
Verizon Business,Information Technology And Services,"Gijon, Asturias, Spain",Spain,13971.389,Managed Print Services,2020,51.41978,53.69937,1.1677387,75.267914
Advocate Health Care,Hospital & Health Care,"Bodegraven, Zuid-Holland, Netherlands",Netherlands,6609.282,Transportation,2020,1.0128678,58.902695,139.23204,64.42037
American Campus Communities,Real Estate,"Cher, Centre, France",France,1818.0638,Property Staging,2020,117.6542,47.7492,174.59889,89.07165
Upmc,Hospital & Health Care,"Bekasi, Jawa Barat, Indonesia",Indonesia,7798.1772,Blood services,2020,82.90524,48.887062,146.84341,58.550037
Zensar Technologies,Information Technology And Services,"Gliwice, Slaskie, Poland",Poland,9079.715,Network Management,2020,75.69715,1.2547444,116.240074,91.82622
K. Hovnanian Homes,Real Estate,"Carolina, Piedmont, Italy",Italy,1117.3958,Rental and investment properties,2020,0.91400135,59.71045,1.7006793,80.33633
Angel Broking,Financial Services,"Campo Bom, Rio Grande Do Sul, Brazil",Brazil,3511.3445,Banking,2020,158.01013,49.230503,96.15998,70.33596
Nationale-Nederlanden,Financial Services,"Itu, Sao Paulo, Brazil",Brazil,6871.459,Banking,2020,163.0409,83.29764,208.7891,91.680565
Nice Systems,Computer Software,"Vicente Lopez, Buenos Aires, Argentina",Argentina,3360.3516,Operating Systems,2020,53.377407,83.54582,136.53653,77.85187
Snap Inc.,Computer Software,"Takapuna, Auckland, New Zealand",New Zealand,3159.8901,System Software,2020,57.24976,81.984344,98.48944,87.022224
Imss,Hospital & Health Care,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,19087.652,Laboratory services,2020,1.3577328,82.76034,149.75331,83.14577
Commvault,Computer Software,"Rosario, Santa Fe, Argentina",Argentina,2791.3933,Application Software,2020,58.063404,0.6822572,80.19697,97.03745
Imss,Hospital & Health Care,"Bekasi, Jawa Barat, Indonesia",Indonesia,15421.026,Blood services,2020,121.21566,62.777016,111.01875,77.44312
Atos,Information Technology And Services,"Cuiaba, Mato Grosso, Brazil",Brazil,22443.322,Managed Print Services,2020,86.18652,70.42934,177.06992,42.95988
Massmutual Financial Group,Financial Services,"Christchurch, Canterbury, New Zealand",New Zealand,9245.844,Banking,2020,155.56966,81.22404,142.12039,1.1105824
Massmutual Financial Group,Financial Services,"Palmerston North, Wellington, New Zealand",New Zealand,6750.1733, Portfolio Management,2020,1.604994,54.593723,0.6623806,68.35678
Texas Health Resources,Hospital & Health Care,"Epsom, Auckland, New Zealand",New Zealand,8974.632,Blood services,2020,105.08263,84.11298,165.70512,88.975136
Instituto Mexicano Del Seguro Social,Hospital & Health Care,"Marne, Grand Est, France",France,11903.692,Transportation,2020,2.1836934,64.301605,208.65152,85.40431
Efi,Computer Software,"Bau, Mato Grosso, Brazil",Brazil,2321.6978,Application Software,2020,56.321346,62.537098,229.6221,101.98206
Caci International Inc,Information Technology And Services,"Rājkot, Gujarat, India",India,5546.4043,Cloud Services,2020,45.40428,57.25492,125.0769,79.885735
Efi,Computer Software,"Wrocław, Lower Silesia, Poland",Poland,1987.4868,Application Software,2020,0.25769368,70.00604,113.39428,89.111496
Tata Technologies,Information Technology And Services,"Gdansk, Pomorskie, Poland",Poland,6494.9385,Computer Training,2020,76.71213,73.39469,224.04416,95.40621
Netsuite,Computer Software,"Rondebosch, Western Cape, South Africa",South Africa,6553.0776,Operating Systems,2020,0.54966754,71.57891,240.05945,82.446075
The Hartford,Financial Services,"Abu Dhabi, Abu Dhabi, United Arab Emirates",United Arab Emirates,15603.871,Tax/Audit Consulting,2020,182.26042,71.225426,164.1659,82.02761
Berkshire Hathaway Homeservices Georgia Properties,Real Estate,"Helsinki, Uusimaa, Finland",Finland,1024.0985,New Construction,2020,116.05093,73.17158,111.53394,91.29694
Nuance Communications,Computer Software,"Helsinki, Uusimaa, Finland",Finland,3440.981,System Software,2020,0.83460635,78.00565,77.26469,1.5183054
K. Hovnanian Homes,Real Estate,"Newmarket, Auckland, New Zealand",New Zealand,1977.3252,Rental and investment properties,2020,120.286385,71.97167,147.35309,92.34051
Freddie Mac,Financial Services,"Stockholm, Stockholm, Sweden",Sweden,4626.247,Capital Restructuring,2020,1.1467572,57.432632,160.93867,75.96997
Ziprealty,Real Estate,"Fornebu, Akershus, Norway",Norway,910.5934,Property Staging,2020,2.0337038,55.65331,229.43777,88.197525
Worldpay,Information Technology And Services,"Saskatoon, Saskatchewan, Canada",Canada,4514.5356,Managed Print Services,2020,78.93116,52.03687,178.888,88.181984
Old Mutual South Africa,Financial Services,"Bekasi, West Java, Indonesia",Indonesia,2166.417,Insurance,2020,131.06264,62.02386,89.821556,88.11069
Equifax,Financial Services,"Kielce, Swietokrzyskie, Poland",Poland,4441.232, Portfolio Management,2020,170.71759,95.00865,102.972,79.52785
Veritas Technologies Llc,Computer Software,"Paulshof, Gauteng, South Africa",South Africa,3545.4138,Multiprogramming,2020,44.75202,0.9056686,160.12439,88.805275
Commvault,Computer Software,"Córdoba, Cordoba, Argentina",Argentina,1509.5266,Application Software,2020,47.114838,44.42091,182.07878,1.1086396
Toll Brothers,Real Estate,"Belgrano, Santiago Del Estero, Argentina",Argentina,3078.2493,New Construction,2020,123.409966,1.4476684,102.75849,86.05702
Oracle,Information Technology And Services,"São José Dos Campos, Sao Paulo, Brazil",Brazil,72753.04,Computer Training,2020,104.99898,50.042767,164.49889,21.669746
Hsbc Global Banking And Markets,Financial Services,"Poznan, Wielkopolskie, Poland",Poland,7095.82,Debt Management,2020,132.74803,58.943798,102.47226,78.78832
Baylor Scott & White Health,Hospital & Health Care,"Lakhnau, Uttar Pradesh, India",India,4986.512,Blood services,2020,106.945335,55.1755,139.38708,73.46136
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Hojbjerg, Central Jutland, Denmark",Denmark,1015.412,Building contractors,2020,124.10483,50.070045,58.028645,85.55605
Eclinicalworks,Computer Software,"Jyvaeskylae, Central Finland, Finland",Finland,1357.8662,Desktop Publishing,2020,36.490097,0.5563802,144.68993,83.232704
Irvine Company,Real Estate,"Gdynia, Pomorskie, Poland",Poland,2355.5256,Property consultants,2020,1.6325321,1.2708142,181.5583,95.780464
Vinci Energies,Information Technology And Services,"Guangzhou, Guangdong, China",China,3084.2693,Network Management,2020,70.11256,77.397385,128.60495,73.916176
Bmo Financial Group,Financial Services,"Pune, Maharashtra, India",India,20189.738,Professional Advisory,2020,184.16203,81.525314,86.43296,84.47028
Legal & General,Financial Services,"Savo, Pirkanmaa, Finland",Finland,3622.076,Tax/Audit Consulting,2020,189.02267,78.12104,2.1275487,0.9690148
3I Infotech,Information Technology And Services,"Brisbane, Queensland, Australia",New Zealand,4706.1753,Cybersecurity,2020,61.033836,65.32648,229.7514,56.96366
Meb,Real Estate,"Leon, Guanajuato, Mexico",Mexico,7865.7563,Buying Real Estate,2020,116.191895,41.783848,88.197426,0.79332256
Sap Ariba,Computer Software,"Fornebu, Akershus, Norway",Norway,2473.5178,Database Management,2020,50.8712,52.231045,0.9400417,85.80635
Opentext,Computer Software,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,4974.9966,Database Management,2020,58.444115,92.445625,117.70093,79.62838
Ncr Corporation,Information Technology And Services,"Woodmead, Gauteng, South Africa",South Africa,26165.934,Network Management,2020,113.033745,66.8235,195.61453,0.8929288
Comarch,Computer Software,"Guelph, Ontario, Canada",Canada,3254.7717,Desktop Publishing,2020,0.76630276,71.83558,198.21283,91.85397
National Association Of Realtors®,Real Estate,"Bologna, Emilia-Romagna, Italy",Italy,3.2777455,Building contractors,2020,112.25304,52.39436,108.685074,97.0905
Alten,Information Technology And Services,"Trento, Trentino-Alto Adige, Italy",Italy,3647.268,Email Services,2020,38.73071,58.50014,1.4171809,-0.062376145
Ge Digital,Computer Software,"Neutral Bay, New South Wales, Australia",Australia,2884.2483,System Software,2020,35.41324,1.50739,113.74076,82.72575
Lincoln Property Company,Real Estate,"Brasilia, Distrito Federal, Brazil",Mexico,2835.989,Property consultants,2020,1.7863263,65.426735,130.35428,91.76
Ascension,Hospital & Health Care,"Federal, Entre Rios, Argentina",Argentina,5367.258,General surgical services,2020,95.31703,0.5580578,97.27089,96.7913
Lifespan,Hospital & Health Care,"Taveiro, Coimbra, Portugal",Portugal,17451.88,Mental health care,2020,71.63512,72.61532,122.18961,62.07268
Discovery Limited,Financial Services,"Balgat, Ankara, Turkey",Turkey,3872.78,Capital Restructuring,2020,156.50609,57.8462,98.044235,74.48346
Royal Lepage,Real Estate,"Brumunddal, Hedmark, Norway",Norway,5261.2227,Selling Real Estate,2020,120.82619,82.590515,159.15396,91.78951
Absa,Financial Services,"Sault Ste. Marie, Ontario, Canada",Canada,11811.041,Mutual Funds,2020,124.21674,53.12815,61.1845,72.26155
International Sos,Hospital & Health Care,"Benito Juarez, Distrito Federal, Mexico",Mexico,3417.0679,Laboratory services,2020,84.95786,43.290985,110.25083,75.03118
Blackrock,Financial Services,"Chicago, Illinois, United States",Singapore,17683.125,Tax/Audit Consulting,2020,1.3520868,0.82191026,2.1469753,98.371185
Krajowy Fundusz Kapitałowy Sa,Financial Services,"Laren, Noord-Holland, Netherlands",Netherlands,2689.5535, Portfolio Management,2020,140.0895,57.808094,1.9132206,75.66498
Arrow Electronics,Information Technology And Services,"Brasilia, Distrito Federal, Brazil",Mexico,7818.322,Help Desk Support,2020,73.488884,56.03785,203.03387,95.7628
Nationwide Childrens Hospital,Hospital & Health Care,"Geel, Antwerpen, Belgium",Belgium,6814.0015,Short-term hospitalization,2020,116.12232,67.17422,228.03629,1.7908864
Angel Broking,Financial Services,"Vitória, Espirito Santo, Brazil",Brazil,4814.378,Mutual Funds,2020,166.19748,59.05755,269.37167,103.24057
Mitre,Information Technology And Services,"Coburg, Bayern, Germany",Germany,3720.9985,Cybersecurity,2020,0.8218464,60.59879,153.9075,85.82756
3I Infotech,Information Technology And Services,"Auckland, Auckland, New Zealand",New Zealand,5015.1904,Cybersecurity,2020,0.45372793,82.435905,218.20465,2.0736299
Gfi Informatique,Information Technology And Services,"Hovik, Buskerud, Norway",Norway,3350.7317,Backup & Disaster Recovery,2020,48.521782,57.04889,198.0327,79.18371
Maxim Healthcare Services,Hospital & Health Care,"Virgínia, Minas Gerais, Brazil",Brazil,5605.6006,Emergency room services,2020,82.77912,59.237907,135.37328,0.75323176
Informatica,Computer Software,"Liverpool, New South Wales, Australia",Australia,2696.187,User Interface,2020,42.865295,53.086872,64.423454,84.387535
Mcgrath Estate Agents,Real Estate,"Akre, Hordaland, Norway",Norway,785.5953,Property Staging,2020,116.49494,61.533314,0.6812839,85.0018
Nutanix,Computer Software,"Sandton, Gauteng, South Africa",South Africa,2113.4912,Personal Productivity Software,2020,46.15717,66.48151,182.37697,90.15887
Aphp,Hospital & Health Care,"Hyvinkää, Uusimaa, Finland",Finland,12644.414,Special surgical services,2020,0.52703404,63.512615,193.38213,0.8738634
