Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Earth Infrastructures Ltd.,Real Estate,"Wellington, Wellington, New Zealand",New Zealand,856.8364,Selling Real Estate,2020,2.768275,0.8817498,51.06892,89.822716
Csc,Information Technology And Services,"Carnaxide, Lisbon, Portugal",Portugal,46437.848,Backup & Disaster Recovery,2020,115.86382,1.2440914,157.95088,66.95179
Fico®,Computer Software,"Mendoza, Mendoza, Argentina",Argentina,1400.4828,Desktop Publishing,2020,44.676853,58.26822,0.7881939,0.6979329
Gm Financial,Financial Services,"Duncan, British Columbia, Canada",Canada,5718.3506,Mutual Funds,2020,1.2903751,76.99211,97.80502,77.543976
Capgemini,Information Technology And Services,"Lleida, Catalonia, Spain",Spain,76205.64,Hardware support,2020,100.969376,0.7285679,3.044976,6.9065356
Avison Young,Real Estate,"Albany, Auckland, New Zealand",New Zealand,1045.0736,Property consultants,2020,2.0603764,50.111713,143.37886,1.1800005
Stanford Health Care,Hospital & Health Care,"Brisbane, Queensland, Australia",New Zealand,2791.759,X ray/radiology services,2020,106.39229,46.97871,84.38302,1.9360985
Caci International Inc,Information Technology And Services,"Tiruchchirappalli, Tamil Nadu, India",India,5308.2363,Computer Training,2020,49.10705,72.92958,108.78741,1.416608
Hcl Infosystems Ltd,Information Technology And Services,"St. Gallen, Saint Gallen, Switzerland",Switzerland,11095.976,IT Consulting,2020,63.7631,66.13681,180.21059,1.4075065
Barfoot & Thompson,Real Estate,"Maltepe, Istanbul, Turkey",Turkey,1753.8011,New Construction,2020,120.32395,53.923336,222.02525,96.76411
Iqvia,Hospital & Health Care,"Thrissur, Kerala, India",India,32731.506,Emergency room services,2020,3.0564308,2.6045883,268.15305,94.729065
Mckesson,Hospital & Health Care,"Windisch, Aargau, Switzerland",Switzerland,11784.063,X ray/radiology services,2020,85.11787,0.98739,104.52583,0.83478403
Vanguard,Financial Services,"Wellington, Florida, United States",New Zealand,9726.763,Stock Market,2020,103.58983,51.23198,94.90426,64.36654
Royal Lepage,Real Estate,"Sandviga, Aust-Agder, Norway",Norway,4883.2217,Home inspection,2020,118.2046,59.644115,151.7171,95.62031
Fraser Health Authority,Hospital & Health Care,"Schlieren, Zurich, Switzerland",Switzerland,6894.0,Blood services,2020,111.01226,80.65545,188.47932,1.6565893
Momentum,Financial Services,"Imperial, Pennsylvania, United States",United States,2423.05,Banking,2020,1.1956216,53.18226,1.4573463,73.94934
Mercy,Hospital & Health Care,"Lacombe, Alberta, Canada",Canada,14405.166,Emergency room services,2020,116.56017,77.321266,107.98134,98.59357
Ingram Micro,Information Technology And Services,"Ieper, West-Vlaanderen, Belgium",Belgium,8497.034,Hardware support,2020,96.821304,45.46439,173.97696,79.574425
Carolinas Healthcare System,Hospital & Health Care,"Frederiksberg, Capital Region, Denmark",Denmark,10337.716,General surgical services,2020,0.6370001,77.82976,156.78474,76.48741
Imss,Hospital & Health Care,"Partido De Pilar, Buenos Aires, Argentina",Argentina,23312.934,Mental health care,2020,113.32916,50.234207,97.63493,69.83916
Equifax,Financial Services,"Geldermalsen, Gelderland, Netherlands",Netherlands,2190.3965,Debt Management,2020,159.60158,2.7389522,203.6612,83.82854
Rms,Computer Software,"Le Pont, Var, France",France,2127.5498,System Software,2020,62.804607,70.91645,228.36407,88.02359
Cmc Ltd,Information Technology And Services,"Bodø, Nordland, Norway",Norway,3370.452,Backup & Disaster Recovery,2020,52.833233,50.753616,69.85205,50.236797
Hcl Technologies,Information Technology And Services,"A, Syddanmark, Denmark",Denmark,37192.4,Cybersecurity,2020,0.74117756,76.60004,202.86305,26.160095
Microsoft,Computer Software,"İStanbul, Istanbul, Turkey",Turkey,123164.57,Desktop Publishing,2020,166.05873,50.343792,2.4174824,1.6667267
Baylor Scott & White Health,Hospital & Health Care,"Farsta, Stockholm, Sweden",Sweden,9909.996,Nutritional support,2020,99.09866,70.6876,188.00021,91.20346
Ascension,Hospital & Health Care,"Bu, Centre, France",France,2796.2415,Blood services,2020,76.68375,49.581543,1.1296084,85.25265
Tsys,Financial Services,"Esbjerg, Syddanmark, Denmark",Denmark,4983.999,Wealth Management,2020,157.43715,0.67364657,123.425865,0.45530602
National Association Of Realtors®,Real Estate,"Salamanca, Castille And León, Spain",Spain,1713.8951,Home inspection,2020,127.60321,69.125694,194.12558,1.098726
Softtek,Information Technology And Services,"Canton De Vaud, Vaud, Switzerland",Switzerland,6585.4023,Cloud Services,2020,80.3077,79.803055,110.485535,102.74717
Dell,Information Technology And Services,"La Defense, Hauts-De-Seine, France",France,72868.414,Computer Training,2020,142.9889,77.26828,263.1406,51.935905
Softwareone,Computer Software,"Alfena, Porto, Portugal",Portugal,2049.0293,Operating Systems,2020,53.505417,81.34455,1.74315,91.34766
Damac Properties,Real Estate,"Mar Del Plata, Buenos Aires, Argentina",Argentina,2638.2485,Architects,2020,121.34603,0.3011441,0.94674194,93.02327
Softwareone,Computer Software,"Bologna, Emilia-Romagna, Italy",Italy,2185.997,System Software,2020,61.57209,65.25695,189.90596,1.0593652
Nutanix,Computer Software,"Randburg, Gauteng, South Africa",South Africa,2895.2588,Operating Systems,2020,63.01637,78.21418,157.0131,90.699036
Weichert Realtors,Real Estate,"Virum, Capital Region, Denmark",Denmark,10834.506,Property Staging,2020,107.73266,47.62558,1.1855849,0.34411433
Nationwide Childrens Hospital,Hospital & Health Care,"Assebroek, West Flanders Province, Belgium",Belgium,3594.596,Emergency room services,2020,87.5628,51.847836,89.214226,76.890076
Cadence Design Systems,Computer Software,"Mendoza, Mendoza, Argentina",Argentina,2454.2249,System Software,2020,51.476437,0.55225015,60.15241,1.9814755
Ptc,Computer Software,"Turin, Piemonte, Italy",Italy,6126.3916,Multiprogramming,2020,61.082726,63.29548,165.03465,88.65858
Deltek,Computer Software,"Colombo, Western, Sri Lanka",Singapore,1925.2834,User Interface,2020,63.34786,71.64737,85.91235,86.69948
Edina Realty,Real Estate,"Akre, Hordaland, Norway",Norway,3302.3193,Property consultants,2020,2.67944,69.96759,188.64531,1.513655
Taylor Wimpey Plc,Real Estate,"Benito Juarez, Mexico City, Mexico",Mexico,1175.2659,Property Staging,2020,121.8022,52.087925,63.294987,87.488884
Voya Financial,Financial Services,"Valencia, Valencia, Spain",Spain,4296.911,Banking,2020,174.3445,89.00072,221.0089,90.06405
Vumc,Hospital & Health Care,"Ballerup, Capital Region, Denmark",Denmark,6051.943,Nutritional support,2020,112.10573,91.8426,222.56549,96.57264
Spotify,Computer Software,"Verwoerdburg, Gauteng, South Africa",South Africa,3354.0732,System Software,2020,70.51861,56.86703,150.5217,84.05652
Erasmus Mc,Hospital & Health Care,"Jabaquara, Sao Paulo, Brazil",Brazil,7454.201,Special surgical services,2020,113.12037,1.3195095,262.686,94.48616
Redfin,Real Estate,"Littleton, Colorado, United States",United States,1946.6815,Selling Real Estate,2020,115.40571,53.631058,94.9583,76.22279
Chicago Title,Real Estate,"Venlo, Limburg, Netherlands",Netherlands,2194.5933,Property Staging,2020,127.40018,65.49354,176.30638,94.9592
Halstead Property,Real Estate,"Ferrand, Corrèze, France",France,724.6239,Architects,2020,118.23942,55.97355,198.2231,93.01213
Nyu Langone Medical Center,Hospital & Health Care,"Bhilai, Chhattisgarh, India",India,9551.016,Special surgical services,2020,115.421455,70.32062,180.6952,66.85649
Willis Towers Watson,Financial Services,"Santiago De Compostela, Galicia, Spain",Spain,15268.024,Insurance,2020,110.76583,75.8791,99.61142,62.62559
Veritas Technologies Llc,Computer Software,"Osasco, Sao Paulo, Brazil",Brazil,5006.5396,Database Management,2020,59.945705,67.95379,130.96114,100.38046
Telekomunikasi Indonesia,Information Technology And Services,"Parma, Emilia-Romagna, Italy",Italy,4486.6226,Email Services,2020,90.15553,82.0154,86.24574,112.85784
Logmein,Computer Software,"Gescher, North Rhine-Westphalia, Germany",Germany,3002.6985,Multiprogramming,2020,2.047877,70.00834,199.31613,2.162699
Bmo Financial Group,Financial Services,"Oulu, Northern Ostrobothnia, Finland",Finland,15620.516,Banking,2020,169.46574,46.58417,1.8937995,83.00149
Duke University Health System,Hospital & Health Care,"Dortmund, Nordrhein-Westfalen, Germany",Germany,5722.1567,Emergency room services,2020,1.5566835,63.235214,131.22455,92.67572
St. Luke'S Hospital,Hospital & Health Care,"Mons, Hainaut, Belgium",Belgium,2730.4043,Blood services,2020,86.37584,57.862804,1.9741983,65.74628
Informatica,Computer Software,"Martinez, Buenos Aires, Argentina",Argentina,5746.9385,Application Software,2020,70.28219,62.164745,205.07285,84.125145
Rbc Wealth Management,Financial Services,"Larvik, Vestfold, Norway",Norway,3719.0732,Professional Advisory,2020,124.79398,53.13122,83.76993,75.66972
American Medical Response,Hospital & Health Care,"Nevada City, California, United States",United States,5161.95,Emergency room services,2020,97.992065,0.5301406,192.29811,87.714005
Banner Health,Hospital & Health Care,"Kitchener, Ontario, Canada",Canada,5402.7324,Mental health care,2020,89.131485,64.092125,109.47301,62.86359
The Keyes Company,Real Estate,"Helsinki, Uusimaa, Finland",Finland,1419.8018,Selling Real Estate,2020,107.51123,58.53981,126.80116,85.99475
The Agency,Real Estate,"Sant Cugat Del Valles, Barcelona, Spain",Spain,1732.4138,Selling Real Estate,2020,110.551216,0.59383136,166.12642,83.41581
Ohiohealth,Hospital & Health Care,"Moulineaux, Normandy, France",France,2840.6746,Special surgical services,2020,84.77279,46.78126,1.5323417,1.0592709
National Association Of Realtors®,Real Estate,"Lincolnwood, Illinois, United States",United States,822.73773,Home inspection,2020,125.20901,67.168,1.5459498,97.368805
Verizon Business,Information Technology And Services,"Wilrijk, Antwerp Province, Belgium",Belgium,6283.497,Backup & Disaster Recovery,2020,57.29264,0.3799092,173.78676,64.40689
Vancouver Coastal Health,Hospital & Health Care,"Olsztyn, Warminsko-Mazurskie, Poland",Poland,3419.2617,X ray/radiology services,2020,74.36851,2.0851474,67.173584,81.99897
Pitney Bowes,Information Technology And Services,"Treviso, Veneto, Italy",Italy,6041.405,Email Services,2020,54.42276,52.00402,161.05124,77.84684
Mitre,Information Technology And Services,"Nittendorf, Bayern, Germany",Germany,3512.9111,Managed Print Services,2020,51.767548,2.7510092,129.44681,74.71099
Centene Corporation,Hospital & Health Care,"Xiamen, Fujian, China",China,4024.9785,Special surgical services,2020,82.39992,59.414276,120.668175,75.26463
Infor,Computer Software,"Awans, Liege, Belgium",Belgium,7305.916,Operating Systems,2020,56.012966,71.14128,111.36284,81.14568
Express Scripts,Hospital & Health Care,"Shenyang, Liaoning, China",China,6831.612,Blood services,2020,1.3755368,77.03362,138.32924,80.02794
Molina Healthcare,Hospital & Health Care,"Helsinki, Uusimaa, Finland",Finland,7861.744,Laboratory services,2020,103.84489,54.80939,178.04926,83.04824
Csg International,Computer Software,"Carouge, Geneva, Switzerland",Switzerland,1345.2719,System Software,2020,47.316692,62.00942,133.77612,89.955475
Nasdaq,Financial Services,"Espoo, Southern Finland, Finland",Finland,3961.895,Capital Restructuring,2020,1.6520659,72.35156,3.218726,95.79101
Orlando Health,Hospital & Health Care,"Golmarmara, Manisa, Turkey",Turkey,6471.9233,General surgical services,2020,100.42575,72.7146,151.56401,86.5151
Loandepot,Financial Services,"City Of Johannesburg Metropolitan Municipality, Gauteng, South Africa",South Africa,3013.402, Portfolio Management,2020,147.43074,60.190685,94.263824,89.96963
Texas Health Resources,Hospital & Health Care,"Chrysopolis, Istanbul, Turkey",Turkey,7372.038,Transportation,2020,101.87068,52.26004,167.77046,71.899536
Allscripts,Computer Software,"Bau, Mato Grosso, Brazil",Brazil,7755.8784,Database Management,2020,43.59778,59.070435,166.17169,92.33549
Angel Broking,Financial Services,"İStanbul, Istanbul, Turkey",Turkey,3951.4036,Capital Restructuring,2020,160.28764,41.847614,88.4204,96.15817
Nyu Langone Medical Center,Hospital & Health Care,"Maui, Hawaii, United States",Netherlands,5121.944,X ray/radiology services,2020,83.38359,55.779087,101.39395,74.951065
Indiana University Health,Hospital & Health Care,"Gijon, Asturias, Spain",Spain,4364.129,Blood services,2020,84.3296,54.727295,153.47136,0.9150176
Mount Sinai Health System,Hospital & Health Care,"Mohali, Punjab, India",India,8520.38,Special surgical services,2020,0.7014764,85.053856,93.89211,89.21655
Morgan Stanley,Financial Services,"Chengdu, Sichuan, China",China,40386.195,Tax/Audit Consulting,2020,178.5814,59.874905,138.57689,29.331985
Alten,Information Technology And Services,"Benidorm, Valencia, Spain",Spain,7214.7188,Email Services,2020,84.13202,51.034153,1.1623429,87.1078
Nationale-Nederlanden,Financial Services,"Dois Vizinhos, Parana, Brazil",Brazil,3360.4863, Portfolio Management,2020,140.30356,0.73137355,139.97775,79.250824
Epam Systems,Computer Software,"Helsinki, Uusimaa, Finland",Finland,24317.752,System Software,2020,0.69240177,77.650536,149.64078,0.5832966
Voya Financial,Financial Services,"Alcobendas, Madrid, Spain",Spain,2852.3474, Portfolio Management,2020,0.6408809,53.801514,47.947502,0.79317194
Blackbaud,Computer Software,"Queretaro, Queretaro, Mexico",Mexico,3220.253,Database Management,2020,0.5017669,72.78598,247.28111,1.203273
@Properties,Real Estate,"Horgen, Zurich, Switzerland",Switzerland,3113.303,Rental and investment properties,2020,114.17132,69.814575,197.28108,85.1509
3I Infotech,Information Technology And Services,"Bandung, Jawa Barat, Indonesia",Indonesia,3160.9595,Computer Training,2020,45.860752,80.98144,2.2324576,72.31588
Aon,Financial Services,"Drammen, Buskerud, Norway",Norway,38911.2,Tax/Audit Consulting,2020,136.88248,60.366825,224.70183,71.71856
Commonwealth Bank,Financial Services,"Santa Clara, California, United States",Singapore,16874.346,Mutual Funds,2020,159.43379,62.24183,95.88989,51.795856
First Data Corporation,Financial Services,"Pisa, Tuscany, Italy",Italy,9321.3955,Tax/Audit Consulting,2020,0.631838,1.0062692,90.80319,83.222145
Ims Health,Information Technology And Services,"Vila Nova De Gaia, Porto, Portugal",Portugal,5434.0283,IT Consulting,2020,16.143652,99.15226,245.689,0.7328151
Transamerica,Financial Services,"Sault Ste. Marie, Ontario, Canada",Canada,5780.5254,Insurance,2020,146.98238,74.10577,180.51137,1.1263655
Taylor Wimpey Plc,Real Estate,"Portugal, Para, Brazil",Portugal,1250.5004,New Construction,2020,116.09567,71.19949,91.45067,91.189026
Softserve,Computer Software,"Wellington City, Wellington, New Zealand",New Zealand,4304.352,User Interface,2020,63.8151,72.08726,108.57215,87.8844
Morgan Stanley,Financial Services,"Chengdu, Sichuan, China",China,37054.5,Professional Advisory,2020,188.5243,78.35794,188.32974,38.16919
Indra,Information Technology And Services,"Turku, Finland Proper, Finland",Finland,20289.32,Help Desk Support,2020,96.53887,54.769054,157.72145,82.25589
Mindtree,Information Technology And Services,"Jakarta, Jakarta, Indonesia",Indonesia,3603.2227,Managed Print Services,2020,45.48648,42.64485,85.93976,72.91618
Watson Realty Corp.,Real Estate,"Terrassa, Catalonia, Spain",Spain,1185.4911,Buying Real Estate,2020,0.6905488,60.900528,119.86059,91.99733
Lopes Consultoria De Imóveis - Imóveis De Terceiros,Real Estate,"Borås, Vaestra Goetaland, Sweden",Sweden,2188.6042,Building contractors,2020,143.3273,53.452343,134.683,93.61536
Stifel Financial Corp.,Financial Services,"Tangerang, Banten, Indonesia",Indonesia,2281.7659,Banking,2020,130.36697,70.47654,74.29098,82.975586
Sap Successfactors,Computer Software,"Johannesburg, Gauteng, South Africa",South Africa,1138.606,Desktop Publishing,2020,47.3404,50.979496,76.60497,77.1694
Texas Health Resources,Hospital & Health Care,"Longbridge, Birmingham, United Kingdom",United Kingdom,4532.6226,X ray/radiology services,2020,84.09359,48.717583,121.22169,67.04541
Morgan Stanley,Financial Services,"New Haven, Connecticut, United States",United States,41588.88,Professional Advisory,2020,202.48392,42.917465,131.35387,45.65768
Cognizant Technology Solutions,Information Technology And Services,"Rosario, Santa Fe, Argentina",Argentina,86233.7,Help Desk Support,2020,1.942485,1.203204,1.2937548,7.947668
Mphasis,Information Technology And Services,"Ashburn, Virginia, United States",Singapore,10748.36,IT Consulting,2020,77.78526,57.17523,226.701,61.439228
The Children'S Hospital Of Philadelphia,Hospital & Health Care,"Aalborg, Nordjylland, Denmark",Denmark,6317.131,Special surgical services,2020,106.25893,75.152855,60.272102,89.44242
Northern Trust Corporation,Financial Services,"Umraniye, Istanbul, Turkey",Turkey,12795.104,Wealth Management,2020,118.60575,62.982666,61.944965,78.77694
Earth Infrastructures Ltd.,Real Estate,"Wroclaw, Dolnoslaskie, Poland",Poland,1302.8168,Selling Real Estate,2020,1.422926,2.1459045,67.44548,84.87488
Fraser Health Authority,Hospital & Health Care,"Schlieren, Zurich, Switzerland",Switzerland,7111.163,Nutritional support,2020,116.21936,82.39005,135.48727,100.56635
Ims Health,Information Technology And Services,"Takapuna, Auckland, New Zealand",New Zealand,6509.8823,Email Services,2020,100.01545,60.557976,194.76118,93.174515
Efi,Computer Software,"Uberlândia, Minas Gerais, Brazil",Brazil,2529.3374,Desktop Publishing,2020,56.97935,97.31603,98.10284,89.88414
Vertiv Co,Computer Software,"Mar Del Plata, Buenos Aires, Argentina",Argentina,1690.6759,Operating Systems,2020,40.048786,54.00951,154.6947,79.25032
Banner Health,Hospital & Health Care,"Siruseri, Tamil Nadu, India",India,8638.411,Special surgical services,2020,112.33734,50.681202,130.85219,90.62382
Knight Frank,Real Estate,"Teresópolis, Rio De Janeiro, Brazil",Brazil,5615.035,Architects,2020,1.3987384,76.81746,205.08711,1.2007871
First American Title,Real Estate,"Kortrijk, West-Vlaanderen, Belgium",Belgium,10652.543,Property consultants,2020,114.95441,53.015,152.77522,88.283394
William Raveis Real Estate,Real Estate,"Tangerang, Banten, Indonesia",Indonesia,1702.6818,Selling Real Estate,2020,0.83471644,50.69653,40.323193,80.918655
3I Infotech,Information Technology And Services,"Vicente Lopez, Buenos Aires, Argentina",Argentina,3823.7495,IT Consulting,2020,44.261517,1.1256597,92.02061,2.014352
Snap Inc.,Computer Software,"Dunedin, Otago, New Zealand",New Zealand,2479.0605,Operating Systems,2020,44.330395,61.699146,246.33458,82.72075
Allen Tate Realtors,Real Estate,"Pretoria, Gauteng, South Africa",South Africa,2600.9836,Building contractors,2020,126.64471,84.55888,272.14813,96.97619
Northshore University Healthsystem,Hospital & Health Care,"Lindon, Utah, United States",United States,3225.43,Laboratory services,2020,101.24183,0.729229,126.3539,0.73339194
University Of Chicago Medicine,Hospital & Health Care,"Cham, Zug, Switzerland",Switzerland,2948.1013,Special surgical services,2020,94.145004,39.47008,186.96925,78.45839
Sas,Computer Software,"Litzmannstadt, Lodzkie, Poland",Poland,17758.51,System Software,2020,65.297806,69.74729,97.582466,76.922844
Northwestern Mutual,Financial Services,"Retreat, Western Cape, South Africa",South Africa,35916.79,Debt Management,2020,171.79239,84.82258,197.17097,92.967354
Tableau Software,Computer Software,"Prilly, Vaud, Switzerland",Switzerland,2417.5542,Database Management,2020,63.415333,74.58255,1.5360975,86.50012
Barfoot & Thompson,Real Estate,"Jyvaeskylae, Central Finland, Finland",Finland,1878.773,Rental and investment properties,2020,122.36868,76.06148,115.25947,1.7276535
Tsys,Financial Services,"Rivonia, Gauteng, South Africa",South Africa,5123.1973,Banking,2020,2.831228,0.91374755,241.90216,82.1087
Ut Southwestern Medical Center,Hospital & Health Care,"Johnsonville, Wellington, New Zealand",New Zealand,2645.76,Laboratory services,2020,85.76158,48.254406,97.237724,1.4239299
Md Anderson Cancer Center,Hospital & Health Care,"Oosterzele, Oost-Vlaanderen, Belgium",Belgium,15139.828,Blood services,2020,115.70406,51.606083,190.09792,1.0553495
Worldpay,Information Technology And Services,"San Sebastian, Gipuzkoa, Spain",Spain,3185.3247,Email Services,2020,48.007713,45.48894,117.205315,73.38387
Utmb,Hospital & Health Care,"Stellenbosch, Western Cape, South Africa",South Africa,7416.051,Transportation,2020,108.851654,82.57026,213.47949,0.7587816
Robert Bosch Engineering And Business Solutions Ltd.,Information Technology And Services,"Moscow, Moscow City, Russia",Switzerland,9474.941,Computer Training,2020,114.59032,81.2393,238.30347,93.5545
Alberta Health Services,Hospital & Health Care,"Bunnik, Utrecht, Netherlands",Netherlands,10994.335,Blood services,2020,74.69627,49.95227,3.1695406,70.20713
Blackrock,Financial Services,"Heerhugowaard, Noord-Holland, Netherlands",Netherlands,8850.762,Capital Restructuring,2020,187.4479,58.921566,76.21482,77.49872
Irvine Company,Real Estate,"Gävle, Gaevleborg, Sweden",Sweden,1361.1108,Home inspection,2020,115.061646,77.69163,177.68439,85.43774
Csc,Information Technology And Services,"Helsinki, Uusimaa, Finland",Finland,55534.207,Network Management,2020,0.68439955,0.6616325,169.17796,69.047424
Newmark Knight Frank,Real Estate,"Malmö, Skåne, Sweden",Sweden,3141.2305,Home inspection,2020,1.3644377,68.77279,218.1922,101.95439
M&T Bank,Financial Services,"Sant Cugat Del Valles, Barcelona, Spain",Spain,12471.171,Professional Advisory,2020,183.41852,53.624245,140.68178,87.81093
Epic,Computer Software,"Shenyang, Liaoning, China",China,8449.85,Database Management,2020,69.974144,49.295097,192.52257,89.36898
Danske Bank,Financial Services,"Espoo, Uusimaa, Finland",Finland,13716.543,Wealth Management,2020,176.48212,72.78928,218.90828,93.55899
Fico®,Computer Software,"Kraków, Lesser Poland Voivodeship, Poland",Poland,2373.771,Database Management,2020,1.031451,60.75979,188.46255,0.8310829
Micro Focus,Computer Software,"Siruseri, Tamil Nadu, India",India,5417.4556,Application Software,2020,61.540726,53.42818,141.7973,94.43609
Massmutual Financial Group,Financial Services,"Valby, Capital Region, Denmark",Denmark,5046.828,Banking,2020,135.18791,69.13441,164.1664,69.556366
Concur,Computer Software,"Woerden, Utrecht, Netherlands",Netherlands,2497.6562,Desktop Publishing,2020,44.095604,93.88145,163.5406,83.97706
Bb&T,Financial Services,"Epsom, Auckland, New Zealand",New Zealand,24313.545,Professional Advisory,2020,174.25044,75.81265,226.84592,84.46102
Allscripts,Computer Software,"Dublin, Dublin, Ireland",Singapore,10122.637,Application Software,2020,54.384842,88.92445,268.8778,84.19552
Pnc,Financial Services,"Gliwice, Slaskie, Poland",Poland,25812.58,Insurance,2020,169.09088,60.0062,172.09962,50.515427
Momentum,Financial Services,"Imperial, Pennsylvania, United States",United States,2754.0928,Capital Restructuring,2020,115.82748,77.742584,215.1539,94.099236
