Supplier Name,Function,Region,Country,Resources,Service,Year,Avg. Cost($),Rating,Average Delivery Time,Number of Escalations
Microstrategy,Computer Software,"Taastrup, Hovedstaden, Denmark",Denmark,3233.6548,System Software,2020,52.252968,68.724075,150.88824,89.31371
Docusign,Computer Software,"Warsaw, Mazovia, Poland",Poland,3090.7454,Multiprogramming,2020,58.711014,79.64453,83.74761,94.52152
Sas,Computer Software,"Leon, Guanajuato, Mexico",Mexico,19846.725,Desktop Publishing,2020,73.85327,72.69738,216.69734,85.40489
Royal Lepage,Real Estate,"Peking, Beijing, China",China,4741.9565,Property consultants,2020,122.20912,74.7313,122.87523,88.475
Kronos,Computer Software,"Skipton, North Yorkshire, United Kingdom",United Kingdom,3032.2876,Multimedia Authoring Software,2020,52.541172,60.53411,1.1162676,0.25155094
Caci International Inc,Information Technology And Services,"Zabierzow Bochenski, Malopolskie, Poland",Poland,10995.766,Cybersecurity,2020,85.4432,60.763863,216.09845,99.10579
Aveva,Computer Software,"Singapore, Central Singapore, Singapore",Singapore,1891.8823,Operating Systems,2020,43.088078,48.227406,0.3183186,88.12994
Ncr Corporation,Information Technology And Services,"Queretaro, Queretaro, Mexico",Mexico,13576.544,Email Services,2020,59.814598,55.319008,79.83544,73.586876
Vanke,Real Estate,"Windsor, Ontario, Canada",Canada,1175.4796,Property Staging,2020,104.722916,31.669746,70.854935,90.88987
Legal & General,Financial Services,"Appenzell, Appenzell Innerrhoden, Switzerland",Switzerland,3960.8298,Wealth Management,2020,131.04839,46.958794,246.64032,87.68808
Md Anderson Cancer Center,Hospital & Health Care,"Ase, Vasternorrlands Lan, Sweden",Sweden,12536.145,Laboratory services,2020,84.48669,73.16555,169.87422,86.97781
"Lexmark International, Inc.",Information Technology And Services,"Santos, Sao Paulo, Brazil",Brazil,4044.8896,Managed Print Services,2020,0.9569376,75.54074,92.38497,57.614437
Equifax,Financial Services,"Fornebu, Akershus, Norway",Norway,3628.402,Stock Market,2020,126.15547,40.151234,106.96684,80.163216
Earthlink,Information Technology And Services,"Eyup, Tokat, Turkey",Turkey,11256.335,Computer Training,2020,0.86075234,95.79152,217.57558,0.83283854
Rbc Wealth Management,Financial Services,"Pretoria, Gauteng, South Africa",South Africa,2901.2566,Debt Management,2020,129.62259,69.05457,99.537056,73.31708
Tata Consultancy Services,Information Technology And Services,"Silkeborg, Central Jutland, Denmark",Denmark,165566.75,Email Services,2020,221.41484,56.62705,182.28769,45.29198
Micro Focus,Computer Software,"Mendoza, Mendoza, Argentina",Argentina,5516.4434,System Software,2020,64.71645,85.95668,217.98973,90.56852
First Data Corporation,Financial Services,"Carolina, Piedmont, Italy",Italy,14006.953,Tax/Audit Consulting,2020,1.2120748,61.161873,77.566185,87.86594
Redfin,Real Estate,"Oulu, Northern Ostrobothnia, Finland",Finland,2411.3833,Property Staging,2020,127.42546,60.153465,1.3018881,89.77089
Sibcy Cline Realtors,Real Estate,"Bellville, Western Cape, South Africa",South Africa,1423.6644,Selling Real Estate,2020,120.20245,71.344086,2.527123,1.631954
Tieto,Information Technology And Services,"Kielce, Swietokrzyskie, Poland",Poland,9925.325,Backup & Disaster Recovery,2020,81.93052,79.17592,0.8314421,100.795265
Philips,Hospital & Health Care,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,32026.508,Transportation,2020,125.240555,79.69484,84.62757,35.23734
Northside Hospital,Hospital & Health Care,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,2569.3506,Laboratory services,2020,89.34563,52.581314,137.41907,77.15613
Tech Mahindra,Information Technology And Services,"Thane, Maharashtra, India",India,28719.309,Cloud Services,2020,81.65089,0.2830572,197.83324,41.043606
Hcl Technologies,Information Technology And Services,"Wellington, Florida, United States",New Zealand,57268.785,Cybersecurity,2020,105.676025,48.581978,61.199997,31.213724
Community Health Systems,Hospital & Health Care,"Abbotsford, Victoria, Australia",Australia,5246.4346,Special surgical services,2020,102.28039,75.5208,120.261986,86.87284
Insidesecure,Computer Software,"Alcorcon, Madrid, Spain",Spain,10279.64,Multimedia Authoring Software,2020,0.4848064,39.30333,175.12596,70.96366
Avnet,Information Technology And Services,"Vigo, Galicia, Spain",Spain,3143.0803,Help Desk Support,2020,49.97059,66.75891,132.51974,68.23211
Sapient,Information Technology And Services,"Basel, Basel-City, Switzerland",Switzerland,6375.2217,IT Consulting,2020,59.52227,70.70463,206.51813,110.769966
Cadence Design Systems,Computer Software,"Bekasi, West Java, Indonesia",Indonesia,2217.6504,Operating Systems,2020,46.29384,52.29076,87.79197,80.48942
Sibcy Cline Realtors,Real Estate,"Bellville, Western Cape, South Africa",South Africa,1360.9412,Property consultants,2020,122.50719,83.46369,217.23048,95.14232
The Corcoran Group,Real Estate,"Coquitlam, British Columbia, Canada",Canada,3145.396,Selling Real Estate,2020,133.96724,1.8693926,193.51506,88.07349
N-Able Technologies,Computer Software,"Jakarta Pusat, Jakarta Raya, Indonesia",Indonesia,1906.0385,User Interface,2020,59.869328,63.595123,170.17313,0.76542264
Navy Federal Credit Union,Financial Services,"Cuauhtemoc, Mexico, Mexico",Mexico,7369.877, Portfolio Management,2020,151.65555,1.6824274,232.14006,1.6468073
Fairway Independent Mortgage Corporation,Financial Services,"Johnsonville, Wellington, New Zealand",New Zealand,4574.439,Banking,2020,168.48059,46.130337,133.99539,89.85174
Bon Secours Health System,Hospital & Health Care,"Tønsberg, Vestfold, Norway",Norway,8445.354,Special surgical services,2020,0.810036,72.73351,100.07367,73.89817
Lopes Consultoria De Imóveis,Real Estate,"Nedlands, Western Australia, Australia",Australia,1850.9163,Home inspection,2020,117.927246,72.09591,162.43741,82.46593
Gfi Informatique,Information Technology And Services,"Hefei, Anhui, China",China,2735.347,Computer Training,2020,50.009132,0.610651,83.921295,76.16391
Partners Healthcare,Hospital & Health Care,"Middelharnis, Zuid-Holland, Netherlands",Netherlands,3803.9585,Special surgical services,2020,85.80068,55.760715,168.29387,84.24527
Partners Healthcare,Hospital & Health Care,"Morges, Vaud, Switzerland",Switzerland,3319.0107,Mental health care,2020,90.72154,49.749752,178.23404,87.45991
First Data Corporation,Financial Services,"Lisbon, Lisbon, Portugal",Portugal,13311.498,Professional Advisory,2020,3.4602745,67.185394,195.22612,76.9521
Zensar Technologies,Information Technology And Services,"Keller, Texas, United States",Belgium,8359.454,Backup & Disaster Recovery,2020,88.15097,1.1171557,2.9568083,87.49672
Baylor Scott & White Health,Hospital & Health Care,"Luleå, Norrbotten, Sweden",Sweden,5489.4243,Emergency room services,2020,89.96464,44.156403,136.41087,76.24528
American Campus Communities,Real Estate,"Richmond, New South Wales, Australia",Australia,1654.363,Home inspection,2020,124.81324,77.61465,226.122,98.219826
Dimension Data,Information Technology And Services,"Bhubaneswar, Orissa, India",India,8356.752,Cloud Services,2020,58.489235,40.113533,173.80551,46.701824
Bbc Worldwide,Computer Software,"Vila Nova De Famalicao, Braga, Portugal",Portugal,2275.916,Application Software,2020,56.10681,69.25998,209.96707,96.73758
Informatica,Computer Software,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,5515.854,Application Software,2020,57.819424,96.72302,153.04153,90.84662
Ncr Corporation,Information Technology And Services,"Woodmead, Gauteng, South Africa",South Africa,12319.722,Email Services,2020,71.09318,0.39064315,129.30367,74.40796
Sopra Steria,Information Technology And Services,"Gaithersburg, Maryland, United States",United States,14757.485,Managed Print Services,2020,66.045975,86.44705,191.45892,73.61011
Cleveland Clinic,Hospital & Health Care,"Portimão, Faro, Portugal",Portugal,25965.309,Emergency room services,2020,89.076004,65.54979,222.92458,75.122314
Savills,Real Estate,"Getafe, Madrid, Spain",Spain,2960.1099,Property Staging,2020,107.271675,46.33718,115.45181,77.692345
Northwell Health,Hospital & Health Care,"Albertslund, Capital Region, Denmark",Denmark,13376.085,Mental health care,2020,121.43751,66.40649,141.06963,93.994415
Informatica,Computer Software,"Sharjah, Sharjah, United Arab Emirates",United Arab Emirates,2474.9756,Operating Systems,2020,44.13585,50.324448,111.74099,82.92378
First Data Corporation,Financial Services,"Duncan, British Columbia, Canada",Canada,10319.892,Mutual Funds,2020,127.97039,71.43909,1.390586,70.02554
Northwell Health,Hospital & Health Care,"Frederiksberg, Capital Region, Denmark",Denmark,7256.941,Blood services,2020,112.26675,49.2179,145.92395,75.83428
Fairway Independent Mortgage Corporation,Financial Services,"Herlev, Capital Region, Denmark",Denmark,2943.7327,Stock Market,2020,135.91881,57.76672,164.66095,70.70622
Virtusa,Computer Software,"Ankara, Ankara, Turkey",Turkey,10290.999,Database Management,2020,70.60012,78.63561,200.20126,84.40001
Qlik,Computer Software,"Beauvais, Picardie, France",France,1361.4604,Operating Systems,2020,41.598278,48.070614,144.79918,89.0227
Robert Bosch Engineering And Business Solutions Ltd.,Information Technology And Services,"Fairfield, New Jersey, United States",United States,3585.0413,Help Desk Support,2020,51.10743,84.71829,221.16402,89.49142
Epicor Software,Computer Software,"Pozuelo De Alarcón, Madrid, Spain",Spain,1857.7139,System Software,2020,60.66895,59.868153,206.32275,92.5872
Ryan Homes,Real Estate,"Jakarta, Jakarta, Indonesia",Indonesia,1001.69574,New Construction,2020,116.948845,81.82105,192.33806,1.0261683
The Keyes Company,Real Estate,"Espoo, Southern Finland, Finland",Finland,1314.9749,Selling Real Estate,2020,1.3705641,48.27309,90.31551,85.37292
Old Mutual South Africa,Financial Services,"Bu, Centre, France",France,5266.4653,Mutual Funds,2020,177.59084,70.20123,98.81264,1.103197
Fairway Independent Mortgage Corporation,Financial Services,"Esenler, Istanbul, Turkey",Turkey,5325.7017,Tax/Audit Consulting,2020,2.0199196,53.733738,245.3876,0.9074189
Guild Mortgage,Real Estate,"Vecchiano, Tuscany, Italy",Italy,1998.9858,Buying Real Estate,2020,114.33458,49.584133,120.31118,86.07805
Centene Corporation,Hospital & Health Care,"Aartselaar, Antwerpen, Belgium",Belgium,8149.611,Mental health care,2020,2.5294166,93.06201,139.59947,0.5192395
Instagram,Computer Software,"Olsztyn, Warminsko-Mazurskie, Poland",Poland,1630.7286,Multimedia Authoring Software,2020,36.35878,0.7305934,107.37769,90.89281
Maxim Healthcare Services,Hospital & Health Care,"Penrose, Auckland, New Zealand",New Zealand,7771.8296,Transportation,2020,74.86357,85.84647,107.64838,78.85414
Ricoh Americas Corporation,Information Technology And Services,"Bombay, Maharashtra, India",India,6275.8315,Network Management,2020,0.9456868,38.99596,220.6377,68.72168
Westfield,Real Estate,"Correggio, Emilia-Romagna, Italy",Italy,1543.1592,New Construction,2020,1.9033955,46.018562,147.66629,92.91132
Better Homes And Gardens Real Estate Metro Brokers,Real Estate,"Hamburg, Hamburg, Germany",Germany,1285.8947,Property consultants,2020,1.4330003,62.459682,79.25738,90.134476
Molina Healthcare,Hospital & Health Care,"Dusseldorf, Nordrhein-Westfalen, Germany",Germany,8393.891,Mental health care,2020,101.19316,0.80942893,165.30678,0.64793116
Hexaware Technologies,Information Technology And Services,"Mannheim, Baden-Wurttemberg, Germany",Germany,4963.5283,Email Services,2020,46.452255,49.467384,124.20628,86.25835
Texas Children'S Hospital,Hospital & Health Care,"Ballerup, Capital Region, Denmark",Denmark,6415.0127,Special surgical services,2020,121.43063,0.9675393,165.07613,86.58129
Dalian Wanda Group,Real Estate,"Richmond, British Columbia, Canada",Canada,1893.5149,Architects,2020,112.161194,37.48908,102.630135,71.97472
John L Scott Real Estate,Real Estate,"Nederland, Overijssel, Netherlands",Netherlands,4681.4346,Rental and investment properties,2020,127.42069,60.74877,198.3814,0.4809502
Earthlink,Information Technology And Services,"Palmerston North, Wellington, New Zealand",New Zealand,7779.2603,Backup & Disaster Recovery,2020,41.809353,74.87001,79.21416,108.47806
Snap Inc.,Computer Software,"Sundbyberg, Stockholm, Sweden",Sweden,1820.6262,Database Management,2020,36.62545,51.53901,144.07503,78.75997
Insight,Information Technology And Services,"Prilly, Vaud, Switzerland",Switzerland,5891.3257,Computer Training,2020,65.63361,66.487045,149.70627,63.48244
Docusign,Computer Software,"Bodø, Nordland, Norway",Norway,3001.5977,Multimedia Authoring Software,2020,56.788948,61.27446,122.483116,79.794174
Erasmus Mc,Hospital & Health Care,"Florianópolis, Santa Catarina, Brazil",Brazil,8240.524,Emergency room services,2020,114.5288,68.44818,55.435127,0.7451267
Mount Sinai Health System,Hospital & Health Care,"Ayot Saint Lawrence, Hertford, United Kingdom",United Kingdom,3365.339,Special surgical services,2020,99.491554,46.998802,164.59814,1.7258267
Arrow Electronics,Information Technology And Services,"Poznań, Greater Poland, Poland",Poland,5561.323,Computer Training,2020,50.000492,39.99157,94.53108,71.05148
Erasmus Mc,Hospital & Health Care,"Shenzhen, Guangdong, China",China,6407.4653,Nutritional support,2020,87.906876,72.96911,175.72664,97.60418
Banner Health,Hospital & Health Care,"Wrocław, Lower Silesia, Poland",Poland,9377.9,X ray/radiology services,2020,87.22219,30.704739,110.83917,69.28109
Blackbaud,Computer Software,"Verwoerdburg, Gauteng, South Africa",South Africa,2046.226,Multimedia Authoring Software,2020,1.1297135,49.15523,92.19022,84.37261
Cmc Ltd,Information Technology And Services,"Sandviga, Aust-Agder, Norway",Norway,6820.3115,Hardware support,2020,48.752853,52.28041,156.87527,1.3134471
Rms,Computer Software,"Vaciamadrid, Madrid, Spain",Spain,2067.9058,System Software,2020,0.75430983,57.273273,274.38956,88.85446
Polaris Financial Technology Limited,Information Technology And Services,"Bielsko-Biala, Slaskie, Poland",Poland,4194.0586,Computer Training,2020,45.926544,42.62387,137.2193,84.90842
Cgi,Information Technology And Services,"London, England, United Kingdom",United Kingdom,26354.596,Cybersecurity,2020,0.5888072,51.155136,163.66776,46.158783
Momentum,Financial Services,"London, Ontario, Canada",Canada,3949.8298, Portfolio Management,2020,177.51639,70.24704,196.57384,89.32527
Efi,Computer Software,"Burnley, Victoria, Australia",Australia,1359.2478,Desktop Publishing,2020,43.415897,46.942142,179.67511,94.51691
T-Systems,Information Technology And Services,"Bhubaneswar, Odisha, India",India,10289.97,Cybersecurity,2020,63.277786,42.72954,84.43777,0.44511694
Nyu Langone Medical Center,Hospital & Health Care,"Espoo, Uusimaa, Finland",Finland,9633.325,X ray/radiology services,2020,3.0492547,57.70116,2.913001,93.13797
Stifel Financial Corp.,Financial Services,"Wellington, Wellington, New Zealand",New Zealand,4197.143,Debt Management,2020,136.30942,1.6256366,156.68524,85.739716
"Rackspace, The #1 Managed Cloud Company",Information Technology And Services,"Tarragona, Catalonia, Spain",Spain,6073.7886,IT Consulting,2020,85.09121,85.58181,118.435234,101.19722
Gemalto,Information Technology And Services,"Thiruvananthapuram, Kerala, India",India,6854.0747,Email Services,2020,49.42157,0.97374094,209.23209,69.178116
Coldwell Banker Real Estate,Real Estate,"Poznan, Wielkopolskie, Poland",Poland,4935.9033,Architects,2020,0.86704606,1.9802433,94.40624,1.6326389
Deltek,Computer Software,"A, Syddanmark, Denmark",Denmark,1650.1945,Multimedia Authoring Software,2020,0.5956036,52.209454,98.838196,96.11567
Bayada Home Health Care,Hospital & Health Care,"Morelia, Michoacan, Mexico",Mexico,3711.6973,Transportation,2020,97.46748,60.853027,85.428444,59.998867
William Raveis Real Estate,Real Estate,"Bezons, Ile-De-France, France",France,1457.5403,Property consultants,2020,0.86557347,0.5329863,176.51974,1.1339207
Allscripts,Computer Software,"Zollikofen, Bern, Switzerland",Switzerland,5206.1,Application Software,2020,0.5864485,48.68406,119.55608,1.2366728
Lehigh Valley Health Network,Hospital & Health Care,"Valby, Capital Region, Denmark",Denmark,5437.4106,Special surgical services,2020,1.2674903,70.42871,143.52362,81.68486
Legal & General,Financial Services,"Pero, Lombardy, Italy",Italy,3610.7168,Capital Restructuring,2020,149.69896,81.15338,192.12149,88.31656
Altus Group,Real Estate,"Hyderābād, Telangana, India",India,2327.5317,Buying Real Estate,2020,112.123535,84.50676,151.35483,94.734856
Nationwide Childrens Hospital,Hospital & Health Care,"Julfa, Ras Al Khaimah, United Arab Emirates",United Arab Emirates,5752.186,General surgical services,2020,108.65585,66.76212,175.44858,101.44732
Lopes Consultoria De Imóveis - Imóveis De Terceiros,Real Estate,"Aaso, Syddanmark, Denmark",Denmark,2308.2024,Building contractors,2020,123.240845,52.050358,253.40553,104.25465
Csc,Information Technology And Services,"Helsinki, Uusimaa, Finland",Finland,44520.766,Email Services,2020,0.99734086,80.6908,195.84709,0.9434132
Compucom,Information Technology And Services,"Geneva, Geneva, Switzerland",Switzerland,6081.8506,Email Services,2020,0.27772427,73.488976,107.26977,106.32487
Dalian Wanda Group,Real Estate,"Holland, North Brabant, Netherlands",Netherlands,4066.3633,Selling Real Estate,2020,129.18637,66.95963,157.49403,90.21928
Mentor Graphics,Computer Software,"Milan, Lombardy, Italy",Italy,5952.939,User Interface,2020,0.75076216,1.6857511,193.27829,89.94952
Autodesk,Computer Software,"Martinez, Buenos Aires, Argentina",Argentina,5453.5283,Desktop Publishing,2020,52.850536,0.78350973,105.02088,81.343834
Homesmart,Real Estate,"Brasilia, Distrito Federal, Brazil",Mexico,2205.7373,Property Staging,2020,119.1614,0.17748925,157.09335,88.87468
Old Mutual,Financial Services,"Vicente Lopez, Buenos Aires, Argentina",Argentina,12773.954,Capital Restructuring,2020,150.09283,83.71121,222.3169,90.90192
L&T Infotech,Information Technology And Services,"A, Syddanmark, Denmark",Denmark,19294.291,Cybersecurity,2020,88.0432,67.21937,166.08025,73.17876
Software Ag,Computer Software,"Rivonia, Gauteng, South Africa",South Africa,2848.5928,Database Management,2020,50.12891,58.84932,2.3248916,85.40918
Jack Henry & Associates,Computer Software,"Solna, Stockholm, Sweden",Sweden,4732.453,Desktop Publishing,2020,49.03328,67.4971,229.61804,88.611496
Rbc Investor & Treasury Services,Financial Services,"Mendoza, Mendoza, Argentina",Argentina,3590.626,Tax/Audit Consulting,2020,185.31824,94.77294,200.0943,93.75585
Dalian Wanda Group,Real Estate,"Markham, Ontario, Canada",Canada,2979.8535,Architects,2020,0.9855103,66.57795,125.79936,90.67371
Earthlink,Information Technology And Services,"Brumunddal, Hedmark, Norway",Norway,11697.385,Network Management,2020,81.97578,81.99514,236.79797,100.47236
Atos,Information Technology And Services,"Leon, Guanajuato, Mexico",Mexico,40966.2,Backup & Disaster Recovery,2020,101.94373,50.807613,1.2203084,66.89481
Broadridge,Financial Services,"Palma De Mallorca, Balearic Islands, Spain",Spain,6075.03, Portfolio Management,2020,163.069,71.2218,1.7890662,93.86095
Banco Galicia,Financial Services,"Norfolk, Nebraska, United States",United States,2729.641,Banking,2020,140.19858,47.668,226.42885,68.85797
Principal Financial Group,Financial Services,"Baudour, Hainaut Province, Belgium",Belgium,3842.8198,Wealth Management,2020,147.99634,38.09591,178.12234,0.87968135
Barclays Africa Group Limited,Financial Services,"Hamburg, Hamburg, Germany",Germany,2490.2969,Stock Market,2020,148.2366,1.1377214,122.97418,85.06277
Cyient,Information Technology And Services,"Montesson, Ile-De-France, France",France,7112.926,IT Consulting,2020,53.6044,0.84516084,149.88959,78.86161
Watson Realty Corp.,Real Estate,"Bhubaneswar, Orissa, India",India,1023.7646,New Construction,2020,0.51470673,70.30233,109.575264,0.7166677
